reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-192.79395061728408,719,14.5912,5.5714,4374,0,1,2026-07-13T13:20:22.729787
-172.98137345679018,719,7.9722,3.0952,4412,0,2,2026-07-13T13:21:58.032754
-162.747175925926,719,5.2206,4.119,4417,0,3,2026-07-13T13:25:25.787167
-196.92094135802475,719,28.6253,5.2381,4429,0,4,2026-07-13T13:29:53.350615
