reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-367.11016975308644,719,10.8384,9.8095,4978,0,1,2026-06-13T16:06:17.127466
-400.2761728395058,719,16.1431,10.8333,5060,0,2,2026-06-13T16:06:52.411082
-414.9227160493831,719,21.6346,11.0476,5098,0,3,2026-06-13T16:07:29.287900
-375.8978086419754,719,15.5998,10.5,5052,0,4,2026-06-13T16:08:07.448929
-370.5716049382718,719,19.6871,10.2381,5055,0,5,2026-06-13T16:08:42.925488
