reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-7052.444444444436,0.99,719,1.1720430107526882,0.19444444444444445,3507,0,212.0755349717489,1,2026-05-17T07:43:22.068850,,,,,,
-6469.222222222219,0.9801,719,0.4946236559139785,0.125,3506,0,77.52597335051429,2,2026-05-17T07:44:24.642487,,,,,,
-6271.888888888891,0.9702989999999999,719,4.82,0.3888888888888889,3500,0,36.40271898569417,3,2026-05-17T07:45:26.427739,,,,,,
-6793.833333333342,0.96059601,719,2.38,0.25,3500,0,24.98413881904061,4,2026-05-17T07:46:28.810891,,,,,,
-6078.222222222228,0.9509900498999999,719,0.6195652173913043,0.1111111111111111,3508,0,26.974358553349226,5,2026-05-17T07:47:30.178491,,,,,,
-16329.888888888894,0.9414801494009999,719,72.56111111111112,1.4861111111111112,3420,0,132.91215902973116,6,2026-05-17T07:48:31.462923,,,,,,
-5856.833333333321,0.9320653479069899,719,2.6,0.2638888888888889,3510,0,5667.957817937137,7,2026-05-17T07:49:32.954617,,,,,,
-6679.555555555552,0.92274469442792,719,1.3789473684210527,0.3055555555555556,3504,0,4750.873619347521,8,2026-05-17T07:50:34.526475,,,,,,
-6408.333333333334,0.9135172474836407,719,1.315217391304348,0.2777777777777778,3508,0,3902.093722193563,9,2026-05-17T07:51:35.706097,,,,,,
-5817.333333333331,0.9043820750088043,719,0.9514563106796117,0.2222222222222222,3496,0,2837.0256406494905,10,2026-05-17T07:53:31.282069,-2748.1666666666665,0.0,0.5955056179775281,0.1388888888888889,3509.0,0.0
-5854.166666666671,0.8953382542587163,719,0.043010752688172046,0.05555555555555555,3507,0,3016.5809298450326,11,2026-05-17T07:54:32.607006,,,,,,
-29838562.111111116,0.8863848717161291,719,1451.9863588667365,26.180555555555557,1143,0,112536555.39758636,12,2026-05-17T07:56:43.243028,,,,,,
-5548.333333333335,0.8775210229989678,719,2.152173913043478,0.2916666666666667,3508,0,591304711.7117171,13,2026-05-17T07:57:44.501396,,,,,,
-5892.277777777775,0.8687458127689781,719,1.6391752577319587,0.3333333333333333,3503,0,438396666.33996326,14,2026-05-17T07:58:45.426098,,,,,,
-5726.666666666668,0.8600583546412883,719,1.9894736842105263,0.3194444444444444,3505,0,385839618.8416203,15,2026-05-17T07:59:47.173411,,,,,,
-5253.55555555555,0.8514577710948754,719,1.1744186046511629,0.20833333333333334,3514,0,347020891.6867177,16,2026-05-17T08:00:48.144988,,,,,,
-5749.444444444445,0.8429431933839266,719,1.0555555555555556,0.2222222222222222,3510,0,249700543.37378302,17,2026-05-17T08:01:49.010359,,,,,,
-6340.833333333339,0.8345137614500874,719,1.2659574468085106,0.19444444444444445,3505,0,223270445.4000348,18,2026-05-17T08:02:50.394511,,,,,,
-5408.388888888885,0.8261686238355865,719,2.78021978021978,0.3333333333333333,3509,0,238903797.97270516,19,2026-05-17T08:03:51.555610,,,,,,
-5299.999999999995,0.8179069375972307,719,1.35,0.25,3500,0,189281282.9490612,20,2026-05-17T08:06:42.061248,-19664713.166666664,0.0,1235.6264991433466,24.02777777777778,1443.0,0.0
-5167.500000000003,0.8097278682212583,719,0.8247422680412371,0.18055555555555555,3503,0,175633716.4596662,21,2026-05-17T08:07:42.898403,,,,,,
-5956.666666666666,0.8016305895390458,719,2.3404255319148937,0.2916666666666667,3505,0,163827751.6517733,22,2026-05-17T08:08:43.139538,,,,,,
-5344.277777777773,0.7936142836436553,719,1.8478260869565217,0.2777777777777778,3508,0,173139290.1227399,23,2026-05-17T08:09:43.517188,,,,,,
-5509.833333333334,0.7856781408072188,719,1.2696629213483146,0.19444444444444445,3510,0,149274413.04450625,24,2026-05-17T08:10:44.376591,,,,,,
-22811242.666666668,0.7778213593991465,719,1304.96,24.333333333333332,1395,0,157321771.431589,25,2026-05-17T08:12:44.155649,,,,,,
