reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-43.4401,0.768,719,10.8391,3.1111,4328,4328,4844,516,0,0,0,1.0,0,0,2.9026,17.4017,1.6497,3.5833,388.573,547.0,138,0,0,B1,134.0,1392.0,1,2,1,C1B1_1,36.0,421.0,0.0093,0.0013,0.0266,1,2026-06-04T08:51:50.474388,,,,,,,,,,,,
-42.6137,0.7373,719,12.1019,3.2083,4321,4321,4910,589,0,0,0,1.0,0,0,2.4901,13.3709,1.6701,3.8611,410.4979,600.0,110,0,0,B1,135.0,1669.0,1,2,1,C1B1_1,38.0,592.0,0.0088,0.0024,0.0214,2,2026-06-04T08:53:16.126646,,,,,,,,,,,,
-41.4391,0.7078,719,5.2632,2.8889,4358,4358,4928,570,0,0,0,1.0,0,0,2.3709,8.1708,1.6431,3.9306,413.7232,627.0,115,0,0,B1,157.0,2780.0,1,2,1,B0B1_1,42.0,647.0,0.0085,0.0024,0.0202,3,2026-06-04T08:54:43.235459,,,,,,,,,,,,
-37.6825,0.6795,719,8.9414,3.4028,4353,4353,4882,529,0,0,0,1.0,0,0,2.3269,10.8738,1.5189,3.6667,392.1933,576.0,64,0,0,B0,115.0,3179.0,0,27,0,C0B0_0,46.0,1653.0,0.0083,0.0025,0.0193,4,2026-06-04T08:56:10.029669,,,,,,,,,,,,
-38.4578,0.6523,719,4.6909,3.25,4364,4364,4969,605,0,0,0,1.0,0,0,2.2596,6.3591,1.5674,3.75,397.9374,616.0,137,0,0,B1,131.0,1909.0,0,37,0,B2B1_1,33.0,401.0,0.0082,0.003,0.0174,5,2026-06-04T08:58:48.540512,-29.9974,0.0,3.2134,2.2778,4282.0,0.0,0.0,0.0,1.493,4.9834,1.342,3.0278
-42.9121,0.6262,719,6.1553,3.125,4310,4310,4909,599,0,0,0,1.0,0,0,2.6006,14.4076,1.6344,4.2639,403.3366,602.0,101,0,0,B0,157.0,6435.0,0,7,0,bottom1B0_1,62.0,2752.0,0.0082,0.0032,0.0167,6,2026-06-04T09:00:15.034090,,,,,,,,,,,,
-40.0734,0.6012,719,13.51,3.2917,4317,4317,4817,500,0,1,1,1.0,0,0,2.4361,13.872,1.5978,3.375,409.7816,577.0,45,0,0,B0,143.0,5840.0,0,32,0,bottom1B0_1,62.0,2179.0,0.0087,0.0038,0.0163,7,2026-06-04T09:01:42.451033,,,,,,,,,,,,
-40.6756,0.5771,719,4.5231,1.8472,4322,4322,4777,455,0,0,0,1.0,0,0,2.6238,21.7977,1.5484,3.5278,397.58,589.0,40,0,0,B0,135.0,6022.0,1,12,0,bottom1B0_1,62.0,2688.0,0.0093,0.0045,0.016,8,2026-06-04T09:03:08.123344,,,,,,,,,,,,
-36.7745,0.554,719,4.1897,2.6944,4272,4272,4836,564,0,1,1,1.0,0,0,2.1688,15.8141,1.5018,3.8611,399.5327,576.0,54,0,0,B0,127.0,4911.0,0,12,0,bottom1B0_1,65.0,2476.0,0.0091,0.0046,0.0149,9,2026-06-04T09:04:34.086138,,,,,,,,,,,,
-120.7602,0.5319,719,14.9134,4.0,4109,4109,4652,543,0,7,7,1.0,0,0,9.966,156.795,2.031,7.4028,427.5077,604.0,144,0,0,B1,333.0,38889.0,0,42,0,B0B1_1,57.0,7035.0,0.0124,0.0081,0.0142,10,2026-06-04T09:07:18.028331,-188.389,0.0,30.0415,4.6389,3911.0,0.0,23.0,21.0,12.2054,157.9389,2.4448,10.625
-148.8481,0.5106,719,9.1008,3.9028,4145,4145,4859,714,0,12,12,1.0,0,0,9.8848,133.521,2.1722,10.0694,433.9305,850.0,127,0,0,B1,374.0,66279.0,0,7,0,B2B1_1,68.0,15422.0,0.0144,0.0103,0.0139,11,2026-06-04T09:08:45.068454,,,,,,,,,,,,
-41.967,0.4902,719,7.8523,2.3056,4265,4265,4705,440,0,0,0,1.0,0,0,2.7915,20.4547,1.5524,3.9583,401.7051,567.0,50,0,0,B0,134.0,6392.0,1,12,0,bottom1B0_0,60.0,3031.0,0.0185,0.0144,0.0139,12,2026-06-04T09:10:10.243941,,,,,,,,,,,,
-124.3554,0.4706,719,26.3297,4.2639,4102,4102,4648,546,0,4,4,1.0,0,0,8.919,144.2822,2.166,9.4861,443.548,754.0,168,0,0,B1,406.0,83286.0,1,12,0,bottom1B0_1,61.0,5461.0,0.0194,0.0153,0.0138,13,2026-06-04T09:11:38.268179,,,,,,,,,,,,
-42.913,0.4517,719,18.0032,4.0694,4335,4335,4955,620,0,0,0,1.0,0,0,2.4229,18.0032,1.6461,4.3889,418.4423,654.0,153,0,0,B1,166.0,4723.0,0,42,0,B2B1_1,58.0,2267.0,0.02,0.0159,0.0137,14,2026-06-04T09:13:04.581225,,,,,,,,,,,,
-33.9002,0.4337,719,5.2683,2.7361,4331,4331,4849,518,0,0,0,1.0,0,0,1.8843,7.3043,1.4457,3.3472,393.3463,564.0,25,0,0,B1,100.0,1535.0,0,37,0,B0B1_1,42.0,652.0,0.0226,0.0185,0.0136,15,2026-06-04T09:15:46.290714,-137.8935,0.0,5.4264,3.5694,4061.0,0.0,5.0,5.0,9.6785,146.0804,2.2003,9.25
-382.0089,0.4163,719,6.8193,3.2778,3636,3636,4311,675,0,19,19,1.0,0,0,23.453,186.4352,3.8204,12.5694,605.1975,962.0,472,0,0,B1,468.0,102979.0,0,27,0,B2B1_1,69.0,17275.0,0.031,0.0269,0.0136,16,2026-06-04T09:17:23.042944,,,,,,,,,,,,
-69.3335,0.3997,719,82.925,6.1944,4245,4245,4938,693,0,0,0,1.0,0,0,4.747,82.925,1.6874,6.9306,402.5939,693.0,111,0,0,B1,243.0,13344.0,1,7,0,B0B1_1,58.0,2478.0,0.0374,0.0332,0.0139,17,2026-06-04T09:18:48.671042,,,,,,,,,,,,
-137.9725,0.3837,719,8.017,3.1944,4072,4072,4602,530,0,6,6,1.0,0,0,10.2304,163.0736,2.0971,9.1667,443.2629,718.0,178,0,0,B1,426.0,91144.0,0,12,0,right1C1_1,61.0,6297.0,0.0428,0.0386,0.0138,18,2026-06-04T09:20:16.351258,,,,,,,,,,,,
-41.3953,0.3683,719,5.0478,3.5417,4324,4324,4951,627,0,0,0,1.0,0,0,2.2528,17.7492,1.5874,4.0556,426.3519,639.0,94,0,0,B1,148.0,2268.0,0,2,0,C1B1_1,38.0,835.0,0.045,0.0408,0.0138,19,2026-06-04T09:21:41.937825,,,,,,,,,,,,
-38.2482,0.3536,719,5.4092,2.6944,4397,4397,4898,501,0,0,0,1.0,0,0,2.331,12.3996,1.4963,3.7361,396.3908,561.0,136,0,0,B1,125.0,2403.0,0,42,0,B0B1_1,40.0,599.0,0.0446,0.0405,0.0136,20,2026-06-04T09:24:18.523774,-36.5812,0.0,12.2938,3.0556,4338.0,0.0,0.0,0.0,2.1348,12.6133,1.4409,4.25
-40.2841,0.3395,719,6.8806,2.9583,4322,4322,4816,494,0,0,0,1.0,0,0,2.3297,10.581,1.6114,3.6667,406.6523,587.0,84,0,0,B1,146.0,1587.0,0,2,0,A1B1_1,38.0,422.0,0.0447,0.0406,0.0135,21,2026-06-04T09:25:45.164033,,,,,,,,,,,,
-172.8817,0.3259,719,6.3558,4.7917,4034,4034,4762,728,0,14,14,1.0,0,0,11.2281,146.6806,2.2814,10.25,444.1947,887.0,136,0,0,B1,387.0,76574.0,0,22,0,B2B1_1,62.0,11407.0,0.047,0.0429,0.0135,22,2026-06-04T09:27:12.780304,,,,,,,,,,,,
-148.5591,0.3128,719,13.8846,4.5556,4088,4088,4729,641,0,4,4,1.0,0,0,11.5487,185.8506,2.1606,8.7083,439.4395,681.0,227,0,0,B1,394.0,46115.0,1,12,1,A1B1_1,60.0,6902.0,0.0536,0.0496,0.0135,23,2026-06-04T09:28:39.287669,,,,,,,,,,,,
-43.2818,0.3003,719,5.9795,3.9583,4375,4375,5008,633,0,1,1,1.0,0,0,2.4466,14.5717,1.6222,4.5278,420.1725,636.0,117,0,0,B1,162.0,2902.0,0,37,0,B2B1_1,42.0,534.0,0.0549,0.0509,0.0134,24,2026-06-04T09:30:05.799867,,,,,,,,,,,,
-40.8023,0.2883,719,5.9892,3.8056,4353,4353,5000,647,0,0,0,1.0,0,0,2.3861,13.8359,1.5365,4.2639,408.0348,658.0,106,0,0,B1,158.0,3892.0,0,42,0,B2B1_1,56.0,1479.0,0.0567,0.0527,0.0134,25,2026-06-04T09:32:44.379217,-41.8616,0.0,2.4342,2.625,4324.0,0.0,1.0,1.0,2.5464,10.6173,1.6054,4.1528
-170.1099,0.2768,719,16.8212,4.7222,4079,4079,4806,727,0,9,9,1.0,0,0,11.0898,162.0954,2.3115,10.3194,459.5035,862.0,160,0,0,B1,417.0,87372.0,0,32,0,bottom1B0_1,72.0,11368.0,0.0568,0.0528,0.0133,26,2026-06-04T09:34:12.936234,,,,,,,,,,,,
-35.679,0.2657,719,5.2953,2.7083,4360,4360,4895,535,0,0,0,1.0,0,0,2.0317,8.2202,1.4743,4.0417,395.8804,565.0,39,0,0,B0,116.0,3403.0,1,12,0,bottom1B0_1,52.0,1360.0,0.0606,0.0567,0.0133,27,2026-06-04T09:35:38.031859,,,,,,,,,,,,
