reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-186.42072530864203,719,35.1447,5.7143,4462,0,1,2026-07-13T13:13:28.531974
-164.63280864197534,719,7.2442,3.7619,4415,0,2,2026-07-13T13:15:01.745575
-175.7209259259258,719,11.1419,4.881,4428,0,3,2026-07-13T13:16:31.701225
-190.22810185185173,719,6.0508,3.3333,4394,0,4,2026-07-13T13:18:06.369812
