reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-37726.99999999993,0.95,719,1.0957446808510638,0.19444444444444445,3506,0,361321.80278188427,1,2026-05-18T06:27:54.607094,,,,,,
-6866.33333333333,0.9025,719,3.660377358490566,0.4444444444444444,3494,0,134743.24030296528,2,2026-05-18T06:29:06.499654,,,,,,
-6730.999999999999,0.8573749999999999,719,0.7888888888888889,0.1527777777777778,3510,0,43858.486535254044,3,2026-05-18T06:30:17.317367,,,,,,
-6760.722222222218,0.8145062499999999,719,1.4835164835164836,0.2916666666666667,3508,0,33682.44706766396,4,2026-05-18T06:31:27.089339,,,,,,
-5784.722222222219,0.7737809374999999,719,1.2637362637362637,0.2361111111111111,3509,0,25271.793641579832,5,2026-05-18T06:32:36.645709,,,,,,
-4775.000000000003,0.7350918906249998,719,0.7684210526315789,0.1388888888888889,3504,0,18784.024107868052,6,2026-05-18T06:33:46.814626,,,,,,
-4968.7777777777765,0.6983372960937497,719,0.11956521739130435,0.06944444444444445,3507,0,13132.269836383337,7,2026-05-18T06:34:56.518309,,,,,,
-4585.333333333336,0.6634204312890623,719,1.0105263157894737,0.1388888888888889,3504,0,13367.276813109163,8,2026-05-18T06:36:09.581192,,,,,,
-4519.722222222221,0.6302494097246091,719,1.255813953488372,0.2222222222222222,3514,0,11525.015721943182,9,2026-05-18T06:37:22.235022,,,,,,
-4372.277777777782,0.5987369392383786,719,0.3707865168539326,0.1111111111111111,3510,0,9121.775489860185,10,2026-05-18T06:39:34.839665,-2773.27777777778,0.0,0.4,0.09722222222222222,3515.0,0.0
