reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-6681.388888888887,0.95,719,1.3932584269662922,0.2638888888888889,3510,0,154.17948837978085,154.17608097704445,0.011358925333053509,1,2026-05-18T12:21:09.638644,,,,,,
-6086.722222222228,0.9025,719,1.901098901098901,0.2638888888888889,3508,0,87.57655138697511,87.57375692757512,0.009314777766081073,2,2026-05-18T12:22:51.498652,,,,,,
-5798.555555555555,0.8573749999999999,719,0.7692307692307693,0.20833333333333334,3509,0,88.21438656993966,88.211767416836,0.00873027696573436,3,2026-05-18T12:24:35.042816,,,,,,
-5702.277777777772,0.8145062499999999,719,1.1134020618556701,0.20833333333333334,3503,0,82.49756282228091,82.49499835357878,0.008548471252841977,4,2026-05-18T12:26:17.789242,,,,,,
-5349.999999999992,0.7737809374999999,719,3.2526315789473683,0.4583333333333333,3505,0,77.62680297766674,77.62429277422697,0.008367105185084035,5,2026-05-18T12:27:58.757063,,,,,,
-4777.111111111114,0.7350918906249998,719,1.7096774193548387,0.2222222222222222,3506,0,72.86553322655435,72.8630602840588,0.008242772765177845,6,2026-05-18T12:29:41.107923,,,,,,
-4879.499999999993,0.6983372960937497,719,0.28421052631578947,0.125,3505,0,72.35994375067062,72.35750705045189,0.008122079424762138,7,2026-05-18T12:31:23.408151,,,,,,
-26828.444444444463,0.6634204312890623,719,0.7608695652173914,0.16666666666666666,3508,0,6841.876536622664,6841.874084223295,0.008244908033314477,8,2026-05-18T12:33:06.878302,,,,,,
-4689.0000000000055,0.6302494097246091,719,1.1720430107526882,0.25,3507,0,4239.7732640824825,4239.770755348683,0.008342317141001844,9,2026-05-18T12:34:49.079411,,,,,,
-4393.277777777779,0.5987369392383786,719,0.6702127659574468,0.16666666666666666,3506,0,3256.5463159797255,3256.543839015616,0.008228774754374555,10,2026-05-18T12:37:45.712673,-3039.0555555555543,0.0,0.16470588235294117,0.08333333333333333,3515.0,0.0
-4309.388888888889,0.5688000922764596,719,0.5287356321839081,0.1388888888888889,3512,0,2671.906647916961,2671.9042287463108,0.008062437666976443,11,2026-05-18T12:39:29.174283,,,,,,
-4209.88888888889,0.5403600876626365,719,0.18556701030927836,0.05555555555555555,3503,0,2501.6637985537213,2501.661383165935,0.008048133328764263,12,2026-05-18T12:41:12.478065,,,,,,
-66109.38888888893,0.5133420832795047,719,3.1333333333333333,0.3611111111111111,3509,0,6623.501188514296,6623.498781928432,0.008127682363052278,13,2026-05-18T12:43:01.946552,,,,,,
-4086.3888888888905,0.48767497911552943,719,0.8936170212765957,0.19444444444444445,3505,0,16063.44703595794,16063.44453622237,0.008476020358321523,14,2026-05-18T12:44:45.387164,,,,,,
-4014.277777777777,0.46329123015975293,719,0.3263157894736842,0.125,3505,0,15170.918147287382,15170.915688012008,0.008533272174639065,15,2026-05-18T12:46:29.171796,,,,,,
-3975.666666666667,0.44012666865176525,719,1.2921348314606742,0.20833333333333334,3510,0,18020.555518477948,18020.55298104107,0.008901728368305986,16,2026-05-18T12:48:12.094643,,,,,,
-3856.5,0.41812033521917696,719,0.7741935483870968,0.20833333333333334,3507,0,16199.617665186048,16199.615291245293,0.008170933577313667,17,2026-05-18T12:49:56.375226,,,,,,
-3624.0555555555575,0.3972143184582181,719,1.1111111111111112,0.19444444444444445,3510,0,18806.534750783227,18806.53239269018,0.008278643010347376,18,2026-05-18T12:51:39.990251,,,,,,
-3412.611111111111,0.37735360253530714,719,0.6744186046511628,0.1527777777777778,3514,0,20260.80683295153,20260.80453918839,0.008165590654830648,19,2026-05-18T12:53:24.622989,,,,,,
-3488.444444444447,0.35848592240854177,719,0.5698924731182796,0.16666666666666666,3507,0,23819.7876813037,23819.785329131657,0.008390681601812097,20,2026-05-18T12:56:20.008804,-2980.611111111112,0.0,0.7325581395348837,0.1388888888888889,3513.0,0.0
-3706.2777777777746,0.34056162628811465,719,0.3804347826086957,0.09722222222222222,3507,0,23332.300436590245,23332.29813676285,0.00806394751703105,21,2026-05-18T12:58:06.011364,,,,,,
-3505.61111111111,0.3235335449737089,719,1.3,0.2361111111111111,3510,0,24062.30349558484,24062.301211286816,0.008082631601717566,22,2026-05-18T12:59:50.411579,,,,,,
-3367.611111111111,0.30735686772502346,719,1.1702127659574468,0.25,3506,0,26520.798300052054,26520.79566365588,0.009408439923419781,23,2026-05-18T13:01:34.489816,,,,,,
-3405.6111111111104,0.2919890243387723,719,1.5434782608695652,0.2916666666666667,3508,0,30508.80601071184,30508.80375210864,0.008084929230207155,24,2026-05-18T13:03:18.464870,,,,,,
-3468.0555555555575,0.27738957312183365,719,0.38202247191011235,0.125,3510,0,32759.54111335871,32759.53889262129,0.007848133126426597,25,2026-05-18T13:05:02.474464,,,,,,
-3325.7777777777796,0.263520094465742,719,1.5494505494505495,0.2777777777777778,3509,0,29373.921096589536,29373.918835949004,0.008020724155013974,26,2026-05-18T13:06:47.077924,,,,,,
-87101.49999999999,0.25034408974245487,719,0.8791208791208791,0.19444444444444445,3509,0,47338.05546248308,47338.053389378154,0.007990340469081229,27,2026-05-18T13:08:38.098459,,,,,,
-3261.3888888888923,0.2378268852553321,719,0.4883720930232558,0.125,3514,0,52657.77443293438,52657.772371400875,0.007848469688141296,28,2026-05-18T13:10:22.947504,,,,,,
-3247.5000000000005,0.2259355409925655,719,0.898876404494382,0.2222222222222222,3510,0,62858.26585046505,62858.263670591055,0.008363719067182676,29,2026-05-18T13:12:06.966756,,,,,,
-3344.4444444444466,0.2146387639429372,719,1.0777777777777777,0.2361111111111111,3510,0,88834.63148907063,88834.62929923809,0.008539860887434825,30,2026-05-18T13:15:03.240361,-2979.9444444444443,0.0,0.3977272727272727,0.1388888888888889,3512.0,0.0
-3274.2777777777796,0.20390682574579033,719,1.5268817204301075,0.2777777777777778,3506,0,80555.34186466943,80555.33973585615,0.008296225137713265,31,2026-05-18T13:16:50.514159,,,,,,
-3254.944444444443,0.1937114844585008,719,1.4725274725274726,0.3472222222222222,3509,0,70821.51506712042,70821.51297677774,0.00811357555136354,32,2026-05-18T13:18:36.085151,,,,,,
-3311.7222222222217,0.18402591023557577,719,1.3444444444444446,0.2222222222222222,3510,0,86328.08555875202,86328.08347961999,0.008050275278071742,33,2026-05-18T13:20:22.008495,,,,,,
-3137.222222222224,0.17482461472379698,719,0.5333333333333333,0.1527777777777778,3510,0,94578.99558661279,94578.9935977071,0.007807071941162516,34,2026-05-18T13:22:06.327721,,,,,,
-3097.055555555559,0.16608338398760714,719,0.3626373626373626,0.1388888888888889,3508,0,118246.25218679776,118246.25029544008,0.007606546985184947,35,2026-05-18T13:23:51.282869,,,,,,
-3113.499999999997,0.15777921478822676,719,0.25555555555555554,0.08333333333333333,3510,0,103582.29058008101,103582.28862186798,0.007696979546398753,36,2026-05-18T13:25:36.979892,,,,,,
-3300.0555555555557,0.14989025404881542,719,0.8604651162790697,0.19444444444444445,3514,0,65019.37087116586,65019.36894703574,0.0074009228269770345,37,2026-05-18T13:27:21.089771,,,,,,
-3101.4999999999986,0.14239574134637464,719,0.26744186046511625,0.06944444444444445,3513,0,100645.22175051141,100645.21970436403,0.007640881548079977,38,2026-05-18T13:29:06.235771,,,,,,
-3200.4444444444425,0.1352759542790559,719,1.3333333333333333,0.2638888888888889,3510,0,169189.025618902,169189.02373700944,0.0072760601108310865,39,2026-05-18T13:30:50.999154,,,,,,
-3125.6111111111145,0.1285121565651031,719,0.16279069767441862,0.041666666666666664,3512,0,144469.81409864465,144469.81217319876,0.007329137979000185,40,2026-05-18T13:33:46.886855,-2973.2777777777756,0.0,0.08045977011494253,0.041666666666666664,3511.0,0.0
