reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-397.13827160493804,719,9.417,9.4048,5099,0,1,2026-07-13T13:33:45.223873
-363.72297839506155,719,27.6446,11.9762,5040,0,2,2026-07-13T13:38:15.514036
-394.535740740741,719,10.7463,9.7857,5135,0,3,2026-07-13T13:39:41.961415
-363.470385802469,719,15.3628,10.1667,5091,0,4,2026-07-13T13:41:04.765639
