reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-6706.83333333334,0.99,719,1.5212765957446808,0.20833333333333334,3506,0,120.89048052415615,120.88730075882702,0.010599685191154116,1,2026-05-16T18:11:48.521967,,,,,,
-6416.6111111111095,0.9801,719,2.8863636363636362,0.2222222222222222,3511,0,69.38408667785899,69.38134881286197,0.009125983925414517,2,2026-05-16T18:13:55.332573,,,,,,
-6539.944444444443,0.9702989999999999,719,1.268041237113402,0.2777777777777778,3502,0,69.01617219418246,69.0135128408546,0.008864207640134824,3,2026-05-16T18:15:52.826125,,,,,,
-6521.944444444449,0.96059601,719,1.5151515151515151,0.25,3501,0,68.37746948327076,68.37489273750401,0.008589271483852195,4,2026-05-16T18:21:24.151411,,,,,,
-6919.05555555556,0.9509900498999999,719,1.8631578947368421,0.2638888888888889,3505,0,72.20487163793062,72.20233625430556,0.008451622805878085,5,2026-05-16T18:30:49.694454,,,,,,
-6549.444444444444,0.9414801494009999,719,1.2142857142857142,0.2361111111111111,3501,0,72.0374754161596,72.03496000266043,0.00838460915324295,6,2026-05-16T18:39:14.789416,,,,,,
-5987.833333333331,0.9320653479069899,719,0.14130434782608695,0.08333333333333333,3506,0,71.01851068318967,71.0160231981556,0.008291695829771035,7,2026-05-16T18:48:45.422888,,,,,,
-6329.444444444443,0.92274469442792,719,1.8529411764705883,0.3194444444444444,3497,0,69.43258529047641,69.43009794869243,0.00829125455838417,8,2026-05-16T18:57:57.403650,,,,,,
-6752.444444444438,0.9135172474836407,719,1.434782608695652,0.2222222222222222,3506,0,70.09347911935522,70.0910265608192,0.00817513879406705,9,2026-05-16T19:06:58.244809,,,,,,
-6163.27777777777,0.9043820750088043,719,1.935483870967742,0.2361111111111111,3507,0,71.65438000781148,71.65192548621845,0.00818168888417732,10,2026-05-16T19:18:31.685413,-1230158.8333333333,0.0,507.4075907590759,7.736111111111111,2939.0,0.0
-5976.277777777779,0.8953382542587163,719,2.3020833333333335,0.25,3504,0,70.13699390692571,70.13454142797308,0.008175074618299374,11,2026-05-16T19:26:43.828529,,,,,,
-6218.722222222224,0.8863848717161291,719,1.3917525773195876,0.25,3503,0,70.5431112997721,70.54066284243355,0.008161938446800592,12,2026-05-16T19:34:20.286694,,,,,,
-5762.111111111117,0.8775210229989678,719,0.6555555555555556,0.1388888888888889,3510,0,69.31710168681987,69.31466743246405,0.008113848386132915,13,2026-05-16T19:42:12.550749,,,,,,
-5709.111111111118,0.8687458127689781,719,0.9052631578947369,0.19444444444444445,3503,0,67.81757192386208,67.81514597801241,0.008086496777573447,14,2026-05-16T19:50:10.073833,,,,,,
-6354.111111111117,0.8600583546412883,719,1.4175824175824177,0.2777777777777778,3509,0,66.8494518741613,66.84702996053683,0.008072954698391933,15,2026-05-16T19:58:13.048178,,,,,,
-5468.444444444447,0.8514577710948754,719,0.5555555555555556,0.1388888888888889,3510,0,66.23881440567207,66.2364008854427,0.008045033505769324,16,2026-05-16T20:06:15.220735,,,,,,
-22735969.388888884,0.8429431933839266,719,1302.393922341024,24.430555555555557,1386,0,40148623.14124668,40148623.13989581,0.017605373979790943,17,2026-05-16T20:18:34.328840,,,,,,
-10093906.944444446,0.8345137614500874,719,992.7255204317656,17.666666666666668,2068,0,171200825.0729792,171200825.07284236,0.05207835106627293,18,2026-05-16T20:28:48.239467,,,,,,
-6092.499999999996,0.8261686238355865,719,2.329896907216495,0.2916666666666667,3502,0,133559693.32272094,133559693.32257402,0.19590848419939652,19,2026-05-16T20:36:52.043326,,,,,,
-7803.500000000004,0.8179069375972307,719,1.504950495049505,0.3055555555555556,3499,0,98237853.1718012,98237853.17176269,0.06470898034437061,20,2026-05-16T20:51:25.812015,-5293.722222222221,0.0,1.4252873563218391,0.25,3512.0,0.0
-6790.277777777769,0.8097278682212583,719,1.9325842696629214,0.2638888888888889,3510,0,67279518.85054412,67279518.85045135,0.04889222959856994,21,2026-05-16T21:00:00.190085,,,,,,
-5540.833333333335,0.8016305895390458,719,0.9375,0.19444444444444445,3504,0,65589521.224797405,65589521.22463762,0.06570737495997685,22,2026-05-16T21:08:40.580850,,,,,,
-5874.2777777777765,0.7936142836436553,719,0.9310344827586207,0.2361111111111111,3513,0,74983829.09931816,74983829.09910008,0.07543731782642375,23,2026-05-16T21:17:05.898999,,,,,,
-6001.444444444449,0.7856781408072188,719,0.6896551724137931,0.09722222222222222,3513,0,70813252.80237128,70813252.80221006,0.06362972739223852,24,2026-05-16T21:25:15.169773,,,,,,
-6169.388888888885,0.7778213593991465,719,1.4141414141414141,0.25,3501,0,93154987.299198,93154987.29903395,0.0633732968920606,25,2026-05-16T21:33:39.321881,,,,,,
-5629.555555555557,0.7700431458051551,719,0.4166666666666667,0.09722222222222222,3504,0,76325130.57526445,76325130.57504477,0.05425692802769169,26,2026-05-16T21:42:11.557197,,,,,,
-5461.833333333328,0.7623427143471035,719,1.4186046511627908,0.2361111111111111,3514,0,381855764.488077,381855764.4879235,0.04887320788419172,27,2026-05-16T21:50:29.142980,,,,,,
-5194.388888888889,0.7547192872036325,719,1.3541666666666667,0.19444444444444445,3503,0,707263755.8759406,707263755.8758001,0.036106933875887634,28,2026-05-16T21:58:24.685163,,,,,,
-5001.166666666675,0.7471720943315961,719,0.37623762376237624,0.1111111111111111,3499,0,70787471.60820764,70787471.607929,0.030214774476750254,29,2026-05-16T22:05:19.643204,,,,,,
-5499.111111111103,0.7397003733882802,719,2.231578947368421,0.3472222222222222,3505,0,101746207.54011762,101746207.53988117,0.03219922570840705,30,2026-05-16T22:20:21.768419,-2959.6666666666647,0.0,1.3908045977011494,0.20833333333333334,3513.0,0.0
-4834.777777777779,0.7323033696543974,719,3.3854166666666665,0.4305555555555556,3504,0,76148974.49734186,76148974.49702685,0.037111544181101845,31,2026-05-16T22:32:32.818208,,,,,,
-5617.55555555555,0.7249803359578534,719,0.37755102040816324,0.125,3502,0,168507652.0861144,168507652.08569986,0.14279288290812012,32,2026-05-16T22:45:14.440286,,,,,,
-5517.61111111112,0.7177305325982748,719,5.93,0.3472222222222222,3500,0,274977157.8240803,274977157.82376295,0.042420132419869035,33,2026-05-16T22:56:26.555552,,,,,,
-5357.611111111105,0.7105532272722921,719,2.6818181818181817,0.25,3511,0,102081569.38199197,102081569.38164882,0.02945564586088911,34,2026-05-16T23:07:33.479006,,,,,,
-4955.722222222225,0.7034476949995692,719,0.9072164948453608,0.2222222222222222,3503,0,244493372.47250348,244493372.4720711,0.026748108351149793,35,2026-05-16T23:17:47.024124,,,,,,
-5255.944444444447,0.6964132180495735,719,3.0842105263157893,0.4027777777777778,3505,0,149887286.3357391,149887286.3354592,0.022971459918283702,36,2026-05-16T23:27:44.780290,,,,,,
-5211.833333333335,0.6894490858690777,719,1.043010752688172,0.18055555555555555,3505,0,118878676.48578985,118878676.48538598,0.021776013606084155,37,2026-05-16T23:37:48.972223,,,,,,
-5136.9999999999945,0.682554595010387,719,1.0222222222222221,0.20833333333333334,3509,0,218006683.742707,218006683.74236953,0.0205865547110188,38,2026-05-16T23:48:03.729144,,,,,,
-12938.833333333338,0.6757290490602831,719,63.2485549132948,1.3888888888888888,3425,0,255764676.57088602,255764676.5702871,0.02396424887222607,39,2026-05-16T23:57:21.909039,,,,,,
-4888.944444444446,0.6689717585696803,719,2.4361702127659575,0.3055555555555556,3506,0,1531903079.6817665,1531903079.6813323,0.026749087941880766,40,2026-05-17T00:04:42.724539,-2959.6666666666647,0.0,1.3908045977011494,0.20833333333333334,3513.0,0.0
-4950.388888888888,0.6622820409839835,719,0.7888888888888889,0.16666666666666666,3509,0,599437118.5211592,599437118.5207725,0.021213681525155716,41,2026-05-17T00:16:36.038215,,,,,,
-4804.000000000001,0.6556592205741436,719,0.8526315789473684,0.2361111111111111,3505,0,233417616.4920668,233417616.49169242,0.02628719359791743,42,2026-05-17T00:26:37.726429,,,,,,
-4996.9444444444425,0.6491026283684022,719,0.56,0.1527777777777778,3500,0,133860706.82510673,133860706.82466187,0.024376867337719703,43,2026-05-17T00:36:15.013169,,,,,,
-4883.833333333335,0.6426116020847181,719,0.7872340425531915,0.2222222222222222,3506,0,423361843.13315797,423361843.13266367,0.02249409708871878,44,2026-05-17T00:41:53.972547,,,,,,
-4848.722222222225,0.6361854860638709,719,0.6288659793814433,0.1388888888888889,3502,0,286580788.65970504,286580788.65906507,0.02011435524131766,45,2026-05-17T00:43:30.880378,,,,,,
-4598.333333333334,0.6298236312032323,719,1.6703296703296704,0.3055555555555556,3509,0,255853926.91922587,255853926.91873586,0.018710637790240316,46,2026-05-17T00:45:06.745389,,,,,,
-4765.222222222223,0.6235253948912,719,1.1237113402061856,0.19444444444444445,3502,0,165717764.3863352,165717764.38579762,0.022366676872054708,47,2026-05-17T00:46:51.598012,,,,,,
-4959.44444444444,0.617290140942288,719,0.8913043478260869,0.1388888888888889,3507,0,164970969.0224664,164970969.0219206,0.017572824237026243,48,2026-05-17T00:48:40.265079,,,,,,
-4645.944444444449,0.6111172395328651,719,0.8775510204081632,0.20833333333333334,3502,0,108469502.02678314,108469502.02620651,0.016089274432712204,49,2026-05-17T00:50:28.821120,,,,,,
-4580.944444444444,0.6050060671375365,719,1.2613636363636365,0.2638888888888889,3512,0,83519861.21224687,83519861.21167745,0.017567386710822003,50,2026-05-17T00:53:29.970511,-2959.6666666666647,0.0,1.3908045977011494,0.20833333333333334,3513.0,0.0
