reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-190.87807098765424,719,17.6268,6.5,4404,0,1,2026-07-13T13:20:05.072510
-187.6611574074073,719,8.666,3.7143,4380,0,2,2026-07-13T13:21:39.339293
-207.28103395061743,719,56.0649,4.6429,4374,0,3,2026-07-13T13:24:27.581917
-222.20052469135823,719,9.834,4.0,4371,0,4,2026-07-13T13:28:47.528175
