reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-177.20339506172817,719,14.0608,5.0952,4374,0,1,2026-07-13T12:58:24.235932
-198.91907407407416,719,7.7745,4.3333,4340,0,2,2026-07-13T13:00:17.625241
-170.45399691358014,719,10.9653,3.8095,4369,0,3,2026-07-13T13:02:34.877059
-190.43040123456788,719,5.1026,3.1429,4320,0,4,2026-07-13T13:06:22.926751
