reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-83.0568,0.768,719,1.4536,2.4048,6143,6143,6811,668,0,0,0,0.0,0,0,2.9621,10.0971,3.4191,7.619,694.7232,1101.0,383,0,0,A1,177.0,8776.0,0,78,0,W_A0A1_1,99.0,5042.0,0.0058,0.0043,0.031,1,2026-07-06T23:23:52.656031,,,,,,,,,,,,
-101.9473,0.7373,719,4.7351,4.9048,6031,6031,6801,770,0,0,0,1.0,0,0,3.2668,16.4849,3.9624,12.2381,752.6912,1235.0,408,0,0,A1,227.0,12128.0,0,68,0,W_A0A1_1,111.0,8036.0,0.0108,0.0092,0.0325,2,2026-07-06T23:28:05.260085,,,,,,,,,,,,
-64.5559,0.7078,719,3.2582,3.6905,6057,6057,6789,732,0,0,0,0.0,0,0,2.3483,10.0682,3.049,6.6905,666.3741,1094.0,356,0,0,A3,153.0,5442.0,1,13,0,A2A3_1,91.0,3290.0,0.0122,0.0107,0.0311,3,2026-07-06T23:31:51.331718,,,,,,,,,,,,
-131.2485,0.6795,719,3.5984,4.1667,6036,6036,6783,747,0,1,1,1.0,0,0,4.1323,22.7934,4.4064,14.1667,754.0042,1311.0,390,0,0,A2,287.0,13675.0,0,53,0,A1A2_1,154.0,7946.0,0.0166,0.0151,0.0301,4,2026-07-06T23:36:32.443179,,,,,,,,,,,,
-97.3364,0.6523,719,2.0371,2.4762,6055,6055,6782,727,0,0,0,1.0,0,0,3.3896,12.4214,3.765,11.619,691.9152,1174.0,415,0,0,A1,253.0,8935.0,0,73,0,W_A0A1_1,114.0,3975.0,0.0254,0.0239,0.0299,5,2026-07-06T23:48:22.824819,-85.892,0.0,2.5819,3.2381,6080.0,0.0,0.0,0.0,2.9915,13.7857,3.4301,8.1429
