reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-378.90152777777735,719,13.7433,9.4286,5195,0,1,2026-07-13T13:07:48.811934
-359.8207253086418,719,14.1662,11.5476,5101,0,2,2026-07-13T13:09:12.178850
-358.52726851851855,719,14.3707,9.7619,5171,0,3,2026-07-13T13:10:31.908481
-337.1027160493825,719,17.263,9.4286,5162,0,4,2026-07-13T13:11:51.947038
