reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-148.82972222222236,719,77.2434,4.9306,4173,0,1,2026-07-13T12:57:37.130671
-125.24145833333317,719,30.7027,4.4722,4176,0,2,2026-07-13T12:59:29.109667
-149.68518518518505,719,55.9622,5.0556,4164,0,3,2026-07-13T13:01:35.565214
-125.48993055555562,719,39.2003,5.7639,4139,0,4,2026-07-13T13:04:43.410980
