reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-6517.55555555556,0.95,719,1.0210526315789474,0.2222222222222222,3505,0,169.05450852905832,1,2026-05-19T07:54:33.595316,,,,,,
-6458.000000000003,0.9025,719,1.0574712643678161,0.20833333333333334,3511,0,72.67865234820667,2,2026-05-19T07:55:44.809400,,,,,,
-6070.444444444447,0.8573749999999999,719,2.53,0.3055555555555556,3499,0,46.58359428904485,3,2026-05-19T07:56:55.752772,,,,,,
-5119.111111111111,0.8145062499999999,719,0.2235294117647059,0.08333333333333333,3514,0,34.237838137630625,4,2026-05-19T07:58:05.994923,,,,,,
-5147.611111111109,0.7737809374999999,719,0.36363636363636365,0.1388888888888889,3512,0,34.74452834732841,5,2026-05-19T07:59:17.049796,,,,,,
-5046.888888888896,0.7350918906249998,719,1.075268817204301,0.20833333333333334,3507,0,37.4214760166216,6,2026-05-19T08:00:27.307016,,,,,,
-4896.111111111111,0.6983372960937497,719,2.1739130434782608,0.3194444444444444,3508,0,38.576131969234375,7,2026-05-19T08:01:38.339573,,,,,,
-15678.888888888887,0.6634204312890623,719,1.041237113402062,0.25,3502,0,1524.2530207043728,8,2026-05-19T08:02:50.331352,,,,,,
-4268.333333333336,0.6302494097246091,719,1.2747252747252746,0.20833333333333334,3509,0,4046.942573812641,9,2026-05-19T08:04:01.057257,,,,,,
-4232.111111111107,0.5987369392383786,719,1.9565217391304348,0.3333333333333333,3508,0,3505.09992198387,10,2026-05-19T08:06:16.190336,-2770.611111111111,0.0,0.7888888888888889,0.16666666666666666,3510.0,0.0
-4094.5555555555547,0.5688000922764596,719,0.9222222222222223,0.1527777777777778,3510,0,3078.1940101124815,11,2026-05-19T08:07:27.095258,,,,,,
-4130.833333333341,0.5403600876626365,719,0.27380952380952384,0.06944444444444445,3515,0,2641.3821201032656,12,2026-05-19T08:08:37.403654,,,,,,
-4050.1666666666647,0.5133420832795047,719,0.9764705882352941,0.20833333333333334,3514,0,2432.7165834960088,13,2026-05-19T08:09:47.800695,,,,,,
-3817.2222222222226,0.48767497911552943,719,0.7727272727272727,0.16666666666666666,3511,0,2054.5624314521715,14,2026-05-19T08:10:58.398257,,,,,,
-3749.5,0.46329123015975293,719,1.1555555555555554,0.2361111111111111,3510,0,2237.4890482429005,15,2026-05-19T08:12:08.788608,,,,,,
-3738.1111111111136,0.44012666865176525,719,0.9139784946236559,0.18055555555555555,3507,0,1706.4739774563382,16,2026-05-19T08:13:19.061837,,,,,,
-3657.722222222222,0.41812033521917696,719,0.6511627906976745,0.20833333333333334,3513,0,1641.4370116895693,17,2026-05-19T08:14:29.594002,,,,,,
