reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-16.1451,0.5106,719,0.2727,0.4762,4545,4545,5073,528,0,0,0,0.0,0,0,0.7352,3.4987,1.2223,2.8571,464.0139,574.0,0,0,0,A3,69.0,1102.0,1,33,1,E_A4A3_1,41.0,621.0,0.0016,0.001,0.011,11,2026-06-03T05:38:15.902860,,,,,,,,,,,,
-17.1626,0.4902,719,0.3468,0.4048,4448,4448,4993,545,0,0,0,0.0,0,0,0.83,4.3103,1.2834,3.4048,451.7163,584.0,0,0,0,A3,70.0,913.0,1,13,1,E_A4A3_1,50.0,798.0,0.0016,0.001,0.0108,12,2026-06-03T05:42:05.005083,,,,,,,,,,,,
-15.1928,0.4706,719,0.9453,1.5714,4541,4541,4980,439,0,0,0,0.0,0,0,0.7574,2.3424,1.1585,2.7857,419.5633,508.0,0,0,0,A3,60.0,436.0,0,8,1,E_A4A3_1,46.0,368.0,0.0016,0.001,0.0107,13,2026-06-03T05:46:48.367091,,,,,,,,,,,,
-14.2801,0.4517,719,0.8755,1.4048,4505,4505,4963,458,0,0,0,0.0,0,0,0.699,2.1885,1.0815,2.3333,415.7205,522.0,0,0,0,A2,62.0,579.0,1,18,1,A3A2_1,34.0,370.0,0.0016,0.0011,0.0106,14,2026-06-03T05:50:20.229618,,,,,,,,,,,,
-15.2212,0.4337,719,0.3257,1.0476,4399,4399,4924,525,0,0,0,0.0,0,0,0.6568,2.25,1.1998,2.7381,481.7858,603.0,0,0,0,A2,68.0,1020.0,0,8,1,A3A2_1,37.0,715.0,0.0017,0.0012,0.0105,15,2026-06-03T05:57:46.972902,-117.8538,0.0,0.2838,0.9286,4422.0,0.0,1.0,1.0,7.2364,107.3576,1.9732,12.9524
-16.2308,0.4163,719,0.851,1.8333,4346,4346,4883,537,0,0,0,0.0,0,0,0.7303,3.3904,1.2038,3.7857,475.5772,615.0,0,0,0,A3,108.0,1283.0,0,3,0,E_A4A3_1,84.0,1021.0,0.0017,0.0012,0.0104,16,2026-06-03T06:01:49.789751,,,,,,,,,,,,
-15.5457,0.3997,719,0.3791,0.7857,4446,4446,4963,517,0,0,0,0.0,0,0,0.7391,3.0126,1.1585,2.9286,442.2198,611.0,0,0,0,A3,66.0,514.0,1,18,1,E_A4A3_1,38.0,301.0,0.0018,0.0013,0.0103,17,2026-06-03T06:05:44.800714,,,,,,,,,,,,
-16.7678,0.3837,719,0.3886,1.1429,4446,4446,5061,615,0,0,0,0.0,0,0,0.6629,3.4712,1.3275,2.9048,544.4924,739.0,0,0,0,A3,63.0,390.0,1,13,0,E_A4A3_1,39.0,196.0,0.0018,0.0013,0.0102,18,2026-06-03T06:10:20.281965,,,,,,,,,,,,
-15.7853,0.3683,719,0.4318,1.0238,4511,4511,5046,535,0,0,0,0.0,0,0,0.7515,2.3285,1.1916,2.5476,441.3157,572.0,0,0,0,A3,72.0,653.0,1,23,1,E_A4A3_1,43.0,395.0,0.002,0.0015,0.0101,19,2026-06-03T06:14:20.897508,,,,,,,,,,,,
-16.3773,0.3536,719,0.4977,1.2619,4468,4468,5131,663,0,0,0,0.0,0,0,0.6549,2.7657,1.2744,3.4048,539.1669,712.0,0,0,0,A3,74.0,730.0,1,23,1,E_A4A3_1,47.0,446.0,0.002,0.0015,0.01,20,2026-06-03T06:23:35.973418,-14.9839,0.0,0.5771,1.8333,4317.0,0.0,0.0,0.0,0.5106,1.6431,1.1823,2.4524
-15.5768,0.3395,719,0.7154,1.0714,4611,4611,5131,520,0,0,0,0.0,0,0,0.7292,2.8475,1.1864,2.881,445.0292,542.0,0,0,0,A3,62.0,603.0,1,13,1,E_A4A3_1,43.0,470.0,0.002,0.0016,0.0099,21,2026-06-03T06:27:01.743727,,,,,,,,,,,,
-15.6288,0.3259,719,0.2778,0.7857,4629,4629,5151,522,0,0,0,0.0,0,0,0.7001,2.7165,1.1685,2.6429,470.4005,580.0,0,0,0,A2,67.0,986.0,1,28,1,A3A2_1,35.0,557.0,0.0019,0.0014,0.0098,22,2026-06-03T06:30:42.572998,,,,,,,,,,,,
-15.0845,0.3128,719,0.5191,1.0714,4617,4617,5218,601,0,0,0,0.0,0,0,0.6701,3.5463,1.1474,2.5,488.2893,631.0,0,0,0,A3,53.0,375.0,1,13,1,E_A4A3_1,42.0,307.0,0.002,0.0015,0.0097,23,2026-06-03T06:34:25.495757,,,,,,,,,,,,
-14.4657,0.3003,719,0.5059,0.5476,4749,4749,5259,510,0,0,0,0.0,0,0,0.7244,2.9504,1.0481,2.5714,414.9944,511.0,0,0,0,A2,48.0,550.0,1,23,1,A3A2_1,27.0,313.0,0.002,0.0015,0.0096,24,2026-06-03T06:37:46.139090,,,,,,,,,,,,
-13.3964,0.2883,719,0.2792,0.3571,4801,4801,5263,462,0,0,0,0.0,0,0,0.6322,2.4356,1.0152,2.6905,428.7705,560.0,0,0,0,A2,55.0,710.0,1,28,1,A3A2_1,34.0,424.0,0.002,0.0015,0.0096,25,2026-06-03T06:44:28.962414,-13.5434,0.0,0.2643,0.881,4633.0,0.0,0.0,0.0,0.5972,1.7925,0.977,2.2381
-13.9196,0.2768,719,0.409,0.7143,4670,4670,5159,489,0,0,0,0.0,0,0,0.6368,2.365,1.0838,2.8333,445.5577,577.0,0,0,0,A3,77.0,559.0,1,13,0,E_A4A3_1,52.0,422.0,0.0019,0.0014,0.0094,26,2026-06-03T06:48:00.797268,,,,,,,,,,,,
-14.0939,0.2657,719,0.499,1.0952,4711,4711,5208,497,0,0,0,0.0,0,0,0.6616,2.9188,1.0734,2.5476,434.5466,527.0,0,0,0,A1,57.0,704.0,1,28,1,A2A1_1,33.0,382.0,0.0018,0.0013,0.0093,27,2026-06-03T06:51:24.488098,,,,,,,,,,,,
-14.1928,0.2551,719,0.2207,0.7857,4661,4661,5241,580,0,0,0,0.0,0,0,0.6105,2.0342,1.1162,2.4286,470.0097,598.0,0,0,0,A3,56.0,399.0,1,13,0,E_A4A3_1,34.0,205.0,0.0018,0.0013,0.0092,28,2026-06-03T06:54:59.148304,,,,,,,,,,,,
-14.7567,0.2449,719,0.5316,1.1429,4662,4662,5153,491,0,0,0,0.0,0,0,0.6588,2.1345,1.1372,2.5952,465.3157,559.0,0,0,0,A2,56.0,569.0,0,8,1,A3A2_1,40.0,457.0,0.0019,0.0014,0.0091,29,2026-06-03T06:58:36.866407,,,,,,,,,,,,
-14.3127,0.2351,719,0.3018,0.7381,4674,4674,5161,487,0,0,0,0.0,0,0,0.6545,1.8866,1.0625,2.381,450.0042,578.0,0,0,0,A3,52.0,443.0,1,13,0,E_A4A3_1,30.0,299.0,0.0019,0.0014,0.0091,30,2026-06-03T07:05:13.393776,-13.1022,0.0,0.6389,1.2619,4680.0,0.0,0.0,0.0,0.6219,1.7787,0.9005,2.119
-13.9088,0.2257,719,0.5744,1.0476,4444,4444,4968,524,0,0,0,0.0,0,0,0.6005,2.8219,1.0535,2.2619,475.4659,575.0,0,0,0,A3,63.0,557.0,1,13,1,E_A4A3_1,40.0,367.0,0.0018,0.0014,0.009,31,2026-06-03T07:09:03.944424,,,,,,,,,,,,
-13.9595,0.2167,719,0.2275,0.619,4614,4614,5115,501,0,0,0,0.0,0,0,0.6287,2.7738,1.0646,2.9524,461.6968,569.0,0,0,0,A2,57.0,310.0,0,3,0,A3A2_1,36.0,152.0,0.0017,0.0013,0.0089,32,2026-06-03T07:12:42.952482,,,,,,,,,,,,
-13.9719,0.208,719,0.5736,1.2857,4680,4680,5264,584,0,0,0,0.0,0,0,0.5626,2.1978,1.1057,2.3571,504.5855,649.0,0,0,0,A3,53.0,480.0,0,3,0,E_A4A3_0,28.0,225.0,0.0019,0.0014,0.0089,33,2026-06-03T07:16:29.850817,,,,,,,,,,,,
-13.8159,0.2,719,0.7363,1.4762,4803,4803,5296,493,0,0,0,0.0,0,0,0.6645,2.4556,1.0427,2.2143,434.3408,524.0,0,0,0,A3,41.0,449.0,1,23,1,E_A4A3_1,20.0,228.0,0.0018,0.0014,0.0088,34,2026-06-03T07:19:53.361814,,,,,,,,,,,,
-13.2022,0.2,719,0.5827,1.381,4756,4756,5288,532,0,0,0,0.0,0,0,0.5744,1.6865,1.0224,2.3095,459.7413,587.0,0,0,0,A3,42.0,358.0,1,18,1,E_A4A3_1,21.0,192.0,0.0019,0.0014,0.0087,35,2026-06-03T07:26:14.804696,-12.1471,0.0,0.3828,1.0238,4945.0,0.0,0.0,0.0,0.5788,2.2918,0.9154,1.9762
-13.4341,0.2,719,0.5131,1.1905,4771,4771,5266,495,0,0,0,0.0,0,0,0.6277,1.9552,1.0336,2.2619,438.7497,548.0,0,0,0,A2,52.0,402.0,1,18,1,A3A2_1,27.0,191.0,0.0018,0.0014,0.0086,36,2026-06-03T07:29:40.807413,,,,,,,,,,,,
-13.7386,0.2,719,0.5644,1.1905,4696,4696,5162,466,0,0,0,0.0,0,0,0.5942,1.8517,1.056,2.2143,471.6036,591.0,0,0,0,A2,50.0,474.0,0,3,0,A3A2_1,38.0,316.0,0.0018,0.0014,0.0086,37,2026-06-03T07:33:19.890987,,,,,,,,,,,,
-14.5518,0.2,719,0.2232,0.8095,4674,4674,5140,466,0,0,0,0.0,0,0,0.6287,2.7429,1.1194,2.6429,481.0668,596.0,0,0,0,A3,59.0,351.0,0,3,0,E_A4A3_1,40.0,274.0,0.0018,0.0013,0.0085,38,2026-06-03T07:37:00.087778,,,,,,,,,,,,
-13.4051,0.2,719,0.3659,1.0714,4738,4738,5219,481,0,0,0,0.0,0,0,0.6125,2.219,1.0147,2.3571,441.3282,550.0,0,0,0,A2,52.0,848.0,0,8,1,A3A2_1,37.0,751.0,0.0016,0.0012,0.0085,39,2026-06-03T07:40:29.990770,,,,,,,,,,,,
-14.0204,0.2,719,0.7284,1.7619,4812,4812,5390,578,0,0,0,0.0,0,0,0.6358,2.8577,1.0434,2.7143,452.0695,609.0,0,0,0,A2,78.0,603.0,1,23,1,A3A2_1,51.0,350.0,0.0017,0.0013,0.0084,40,2026-06-03T07:46:15.222768,-11.937,0.0,0.3017,0.8333,4969.0,0.0,0.0,0.0,0.6397,1.6591,0.8377,1.8333
-13.2643,0.2,719,0.4168,0.8095,4833,4833,5332,499,0,0,0,0.0,0,0,0.6235,2.4583,0.9993,2.1667,432.7775,572.0,0,0,0,A2,51.0,698.0,1,23,1,A3A2_1,34.0,465.0,0.0017,0.0013,0.0084,41,2026-06-03T07:49:21.768799,,,,,,,,,,,,
-14.163,0.2,719,0.6109,0.7381,4857,4857,5335,478,0,0,0,0.0,0,0,0.6519,3.0092,1.0496,2.9048,448.8373,604.0,0,0,0,A2,83.0,796.0,0,3,0,A3A2_1,51.0,576.0,0.0016,0.0012,0.0083,42,2026-06-03T07:52:27.065937,,,,,,,,,,,,
-13.3592,0.2,719,1.0927,1.5238,4819,4819,5315,496,0,0,0,0.0,0,0,0.6199,2.7566,0.9971,2.4286,441.5049,532.0,0,0,0,A3,42.0,458.0,1,23,1,E_A4A3_1,26.0,267.0,0.0016,0.0012,0.0083,43,2026-06-03T07:55:32.257158,,,,,,,,,,,,
-13.1838,0.2,719,0.2166,0.5,4803,4803,5260,457,0,0,0,0.0,0,0,0.6093,2.0381,1.0173,2.0238,437.79,561.0,0,0,0,A3,50.0,620.0,1,18,1,E_A4A3_1,31.0,435.0,0.0016,0.0012,0.0082,44,2026-06-03T07:58:37.242305,,,,,,,,,,,,
-12.8794,0.2,719,1.004,1.7143,4774,4774,5278,504,0,0,0,0.0,0,0,0.6069,2.0419,0.9917,2.4048,420.8415,521.0,0,0,0,A3,44.0,351.0,1,13,1,E_A4A3_1,28.0,267.0,0.0016,0.0012,0.0082,45,2026-06-03T08:04:28.289726,-12.3246,0.0,0.3956,1.0952,4839.0,0.0,0.0,0.0,0.5103,1.6053,0.9345,2.0238
-13.0696,0.2,719,0.7848,1.5952,4726,4726,5265,539,0,0,0,0.0,0,0,0.6013,2.3777,1.0171,2.4048,438.3129,551.0,0,0,0,A2,45.0,492.0,0,13,0,A3A2_1,33.0,433.0,0.0015,0.0011,0.0081,46,2026-06-03T08:07:30.363688,,,,,,,,,,,,
-13.5357,0.2,719,0.8583,1.6667,4834,4834,5335,501,0,0,0,0.0,0,0,0.6964,2.4601,0.987,2.5,395.5536,501.0,0,0,0,A3,54.0,601.0,1,23,1,E_A4A3_1,23.0,286.0,0.0015,0.0011,0.0081,47,2026-06-03T08:10:18.643687,,,,,,,,,,,,
-13.0489,0.2,719,1.3198,2.119,4807,4807,5298,491,0,0,0,0.0,0,0,0.6013,1.8495,0.9827,2.4762,435.2879,533.0,0,0,0,A2,59.0,620.0,1,23,1,A3A2_1,35.0,363.0,0.0015,0.0011,0.0081,48,2026-06-03T08:13:20.357302,,,,,,,,,,,,
-13.2312,0.2,719,0.931,1.2143,4752,4752,5259,507,0,0,0,0.0,0,0,0.6185,2.0028,1.0097,2.2619,437.7274,549.0,0,0,0,A3,45.0,395.0,1,18,1,E_A4A3_1,24.0,189.0,0.0014,0.001,0.008,49,2026-06-03T08:16:21.211595,,,,,,,,,,,,
-13.362,0.2,719,0.5983,1.0476,4689,4689,5152,463,0,0,0,0.0,0,0,0.608,2.2197,1.0365,2.2857,446.2003,561.0,0,0,0,A3,52.0,361.0,1,18,1,E_A4A3_1,26.0,191.0,0.0015,0.0011,0.008,50,2026-06-03T08:21:46.917256,-10.7775,0.0,0.6514,1.2619,4909.0,0.0,0.0,0.0,0.5398,1.6166,0.7754,1.6905
