reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-130.9122,0.768,719,2.03,3.4762,5993,5993,6726,733,0,0,0,0.0,0,0,4.9185,30.4592,4.1216,12.9048,677.5341,1093.0,382,0,0,A2,361.0,27420.0,1,13,0,A1A2_1,200.0,16372.0,0.0222,0.0206,0.0313,1,2026-05-29T07:10:59.481061,,,,,,,,,,,,
-113.475,0.7373,719,2.3636,4.7619,5958,5958,6761,803,0,0,0,1.0,0,0,3.6056,13.5125,4.3727,12.0952,751.6426,1224.0,466,0,0,A1,263.0,11632.0,0,33,0,W_A0A1_1,116.0,7776.0,0.0439,0.0422,0.0329,2,2026-05-29T07:13:39.015285,,,,,,,,,,,,
-83.6988,0.7078,719,3.2542,4.7381,5947,5947,6714,767,0,0,0,0.0,0,0,2.9809,13.8366,3.6006,9.9286,688.4771,1132.0,369,0,0,A2,289.0,12482.0,0,18,0,A1A2_1,161.0,7653.0,0.0325,0.0309,0.0324,3,2026-05-29T07:16:08.386884,,,,,,,,,,,,
-72.5324,0.6795,719,3.6734,5.0,6069,6069,6712,643,0,0,0,0.0,0,0,2.5333,7.8835,3.3067,8.1429,699.8943,1171.0,331,0,0,A1,160.0,5693.0,1,8,0,W_A0A1_1,99.0,4269.0,0.0314,0.0298,0.0317,4,2026-05-29T07:18:36.946581,,,,,,,,,,,,
-73.8811,0.6523,719,1.1059,2.881,6178,6178,6877,699,0,0,0,1.0,0,0,2.5779,13.266,3.2923,7.2143,691.5953,1167.0,429,0,0,A1,170.0,2886.0,1,8,0,W_A0A1_1,91.0,1491.0,0.0325,0.0309,0.0309,5,2026-05-29T07:25:41.224238,-77.0028,0.0,24.9931,7.4286,6050.0,0.0,0.0,0.0,2.8235,24.9931,3.435,8.5238
-91.4655,0.6262,719,2.1641,4.3095,5999,5999,6779,780,0,0,0,1.0,0,0,2.9341,15.11,3.7639,10.5,709.9124,1228.0,346,0,0,A2,261.0,13985.0,1,13,0,A1A2_1,120.0,7405.0,0.0328,0.0313,0.0305,6,2026-05-29T07:28:56.042239,,,,,,,,,,,,
-113.8103,0.6012,719,1.6101,3.2857,5956,5956,6669,713,0,0,0,0.0,0,0,3.9762,35.1049,3.9569,15.5952,693.2003,1129.0,298,0,0,A2,298.0,13246.0,0,23,0,A1A2_1,144.0,4208.0,0.0378,0.0363,0.0304,7,2026-05-29T07:31:35.249413,,,,,,,,,,,,
-75.7559,0.5771,719,3.2535,4.7381,6021,6021,6743,722,0,0,0,1.0,0,0,2.8777,20.0378,3.4702,9.0476,688.0695,1138.0,379,0,0,A2,220.0,5899.0,0,38,0,A1A2_1,106.0,3368.0,0.0471,0.0456,0.03,8,2026-05-29T07:34:15.453739,,,,,,,,,,,,
-91.4885,0.554,719,2.134,3.5714,5981,5981,6757,776,0,0,0,0.0,0,0,3.2311,14.7937,3.5746,11.0,701.808,1151.0,350,0,0,A2,307.0,13180.0,0,3,0,A1A2_1,153.0,5862.0,0.0467,0.0452,0.0295,9,2026-05-29T07:39:58.396830,,,,,,,,,,,,
-89.4153,0.5319,719,2.9498,3.1667,6036,6036,6693,657,0,0,0,1.0,0,0,3.3355,18.0216,3.5452,10.8333,658.6676,1159.0,342,0,0,A2,268.0,8604.0,1,13,0,A1A2_1,143.0,6400.0,0.0485,0.047,0.0292,10,2026-05-29T07:51:40.030925,-93.0996,0.0,5.9236,3.4286,6082.0,0.0,0.0,0.0,3.2553,18.1995,3.6899,10.6905
-100.8096,0.5106,719,4.111,4.3571,5983,5983,6731,748,0,0,0,0.0,0,0,3.3919,21.4468,3.9181,12.9762,699.6954,1128.0,377,0,0,A1,312.0,17122.0,0,3,0,W_A0A1_1,157.0,10529.0,0.0519,0.0505,0.0288,11,2026-05-29T07:57:57.558024,,,,,,,,,,,,
