reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-6.790879629629629,0.784,719,0.7802197802197802,0.18055555555555555,3509,3509,3600,91,0,0,0,0.0,0,0,1.1986186504364014,4.949999809265137,0.20844922959804535,0.625,91.25173950195312,105.0,0,0,0,B1,17.0,241.0,1,23,1,B0B1_1,7.0,91.0,2.9962305583600337e-05,1,2026-05-23T15:48:06.708896,,,,,,,,,,,,
-6.661805555555558,0.76832,719,0.5333333333333333,0.125,3510,3510,3600,90,0,0,0,0.0,0,0,1.1392430067062378,4.269999980926514,0.20717431604862213,0.5416666865348816,91.0959701538086,107.0,0,0,0,C1,16.0,197.0,1,23,1,C0C1_0,5.0,59.0,2.6002813009374795e-05,2,2026-05-23T15:49:32.251035,,,,,,,,,,,,
-6.359074074074067,0.7529536,719,0.7525773195876289,0.16666666666666666,3502,3502,3599,97,0,0,0,0.0,0,0,1.070695161819458,3.839080572128296,0.19900326430797577,0.5277777910232544,90.3949966430664,109.0,0,0,0,C1,14.0,275.0,1,38,1,C2C1_1,4.0,67.0,2.793977117320226e-05,3,2026-05-23T15:50:57.339313,,,,,,,,,,,,
-6.639976851851851,0.737894528,719,1.0326086956521738,0.20833333333333334,3507,3507,3599,92,0,0,0,0.0,0,0,1.1342239379882812,5.566037654876709,0.20593802630901337,0.5,91.1335220336914,108.0,0,0,0,B1,18.0,233.0,0,28,0,A1B1_1,7.0,80.0,2.825229634702146e-05,4,2026-05-23T15:52:22.666796,,,,,,,,,,,,
-6.4752546296296325,0.72313663744,719,1.0217391304347827,0.2222222222222222,3508,3508,3600,92,0,0,0,0.0,0,0,1.098089575767517,4.53125,0.20213258266448975,0.5,90.61613464355469,109.0,0,0,0,B2,14.0,190.0,0,33,0,A2B2_0,7.0,95.0,3.037924308528002e-05,5,2026-05-23T15:55:04.867954,-4.242662037037036,0.0,0.3111111111111111,0.09722222222222222,3510.0,0.0,0.0,0.0,0.5815683603286743,1.5402299165725708,0.14381469786167145,0.3194444477558136
-6.065555555555554,0.7086739046912,719,1.0555555555555556,0.2361111111111111,3510,3510,3600,90,0,0,0,0.0,0,0,1.017795443534851,4.599999904632568,0.19129578769207,0.4166666567325592,89.66063690185547,106.0,0,0,0,B1,13.0,214.0,1,33,1,B0B1_1,4.0,80.0,3.171426907153567e-05,6,2026-05-23T15:56:30.273600,,,,,,,,,,,,
-6.156620370370367,0.694500426597376,719,1.074468085106383,0.20833333333333334,3506,3506,3600,94,0,0,0,0.0,0,0,1.0160948038101196,5.372340202331543,0.19425129890441895,0.5,89.83309936523438,109.0,0,0,0,A1,13.0,236.0,1,33,1,A2A1_1,5.0,106.0,3.1408922558371725e-05,7,2026-05-23T15:57:53.979466,,,,,,,,,,,,
-79.29131944444451,0.6806104180654284,719,0.5172413793103449,0.1111111111111111,3511,3511,3598,87,0,1,1,0.0,0,0,18.598194122314453,223.42308044433594,0.5261744260787964,3.1388888359069824,121.06815338134766,293.0,103,82,0,B1,209.0,52471.0,1,43,1,C1B1_1,46.0,13316.0,0.0033847294452748374,8,2026-05-23T15:59:24.604601,,,,,,,,,,,,
-6.0650694444444335,0.6669982097041198,719,0.48314606741573035,0.125,3511,3511,3600,89,0,0,0,0.0,0,0,1.006601333618164,3.8299999237060547,0.19150826334953308,0.4444444477558136,89.67315673828125,105.0,0,0,0,B2,15.0,191.0,0,33,0,C2B2_1,6.0,87.0,0.0035700248045942673,9,2026-05-23T16:00:48.800888,,,,,,,,,,,,
-6.207037037037038,0.6536582455100374,719,0.7191011235955056,0.125,3510,3510,3599,89,0,0,0,0.0,0,0,1.0316461324691772,3.935483932495117,0.1955455243587494,0.4722222089767456,90.10292053222656,104.0,0,0,0,C1,12.0,174.0,1,28,1,C0C1_1,6.0,94.0,0.002304858932029864,10,2026-05-23T16:03:31.095639,-5.115833333333335,0.0,1.098901098901099,0.1527777777777778,3507.0,0.0,0.0,0.0,0.8345471024513245,2.4000000953674316,0.16456112265586853,0.3333333432674408
-6.037337962962959,0.6405850805998367,719,1.8295454545454546,0.2638888888888889,3511,3511,3599,88,0,0,0,0.0,0,0,0.99733567237854,4.630000114440918,0.19116057455539703,0.5277777910232544,89.64395141601562,105.0,0,0,0,C1,17.0,297.0,1,28,1,C2C1_0,6.0,95.0,0.0018423177535726296,11,2026-05-23T16:04:54.602183,,,,,,,,,,,,
-6.190162037037034,0.6277733789878399,719,1.6593406593406594,0.18055555555555555,3509,3509,3600,91,0,0,0,0.0,0,0,1.039233922958374,4.239999771118164,0.19440579414367676,0.5138888955116272,89.9972152709961,108.0,0,0,0,B1,20.0,248.0,1,33,1,B0B1_1,8.0,92.0,0.0026743985824936208,12,2026-05-23T16:06:18.526316,,,,,,,,,,,,
-6.0193287037037,0.6152179114080831,719,0.8444444444444444,0.1527777777777778,3510,3510,3600,90,0,0,0,0.0,0,0,0.9952254891395569,3.9072165489196777,0.1904265284538269,0.4305555522441864,89.60917663574219,105.0,0,0,0,A1,12.0,100.0,1,13,0,A2A1_1,7.0,59.0,0.0021367343404117885,13,2026-05-23T16:07:42.904921,,,,,,,,,,,,
