reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-48.2977,0.768,719,7.4093,2.7917,4334,4334,4764,430,0,0,0,1.0,0,0,3.7416,24.5208,1.6385,3.5,378.5369,510.0,135,0,0,B0,132.0,7797.0,1,2,0,bottom1B0_1,62.0,4042.0,0.0116,0.0026,0.0298,1,2026-06-04T13:54:53.228947,,,,,,,,,,,,
-40.0618,0.7373,719,5.3388,2.8472,4354,4354,4900,546,0,0,0,1.0,0,0,2.475,6.7604,1.6076,3.5694,395.3268,560.0,87,0,0,B1,133.0,2218.0,0,42,0,B2B1_1,53.0,818.0,0.0083,0.0024,0.0197,2,2026-06-04T13:56:27.327100,,,,,,,,,,,,
-151.0518,0.7078,719,7.5782,4.5417,4096,4096,4914,818,0,8,8,1.0,0,0,9.9198,147.8101,2.177,10.2222,435.2337,889.0,98,0,0,B1,418.0,84274.0,1,2,0,B0B1_1,72.0,15836.0,0.0093,0.0042,0.0172,3,2026-06-04T13:58:03.141096,,,,,,,,,,,,
-53.075,0.6795,719,21.0499,3.4167,4349,4349,4950,601,0,0,0,1.0,0,0,3.4551,31.7333,1.7031,4.2778,414.4326,628.0,151,0,0,B1,179.0,5161.0,0,37,0,B2B1_1,61.0,2553.0,0.0194,0.0144,0.0166,4,2026-06-04T13:59:38.080097,,,,,,,,,,,,
-43.4325,0.6523,719,13.3247,3.6944,4359,4359,4978,619,0,1,1,1.0,0,0,2.4769,19.1725,1.6514,4.4028,421.1544,638.0,146,0,0,B1,154.0,4933.0,0,42,0,B2B1_1,66.0,2648.0,0.0158,0.0111,0.0159,5,2026-06-04T14:02:30.938103,-37.8164,0.0,25.7893,2.3889,4364.0,0.0,0.0,0.0,2.5705,29.0857,1.4168,3.25
-36.8642,0.6262,719,7.427,3.4444,4352,4352,4914,562,0,2,2,1.0,0,0,2.1292,7.427,1.5381,3.5417,400.9889,574.0,80,0,0,B1,111.0,873.0,0,17,0,C1B1_1,25.0,205.0,0.0144,0.0097,0.0157,6,2026-06-04T14:04:04.106097,,,,,,,,,,,,
-42.0892,0.6012,719,3.8062,3.5833,4342,4342,4951,609,0,0,0,1.0,0,0,2.3785,11.385,1.6504,4.4861,412.2198,626.0,157,0,0,B1,161.0,2884.0,0,7,0,B2B1_1,56.0,1191.0,0.014,0.0094,0.0154,7,2026-06-04T14:05:38.303097,,,,,,,,,,,,
-47.5381,0.5771,719,3.184,2.0417,4319,4319,4781,462,0,0,0,1.0,0,0,3.6287,34.0894,1.5923,4.2222,383.7399,556.0,113,0,0,B0,144.0,11941.0,1,2,0,bottom1B0_1,71.0,5442.0,0.0168,0.0122,0.0151,8,2026-06-04T14:07:12.210178,,,,,,,,,,,,
-122.7444,0.554,719,15.6755,3.5,4081,4081,4571,490,0,4,4,1.0,0,0,9.0139,137.2216,2.1394,8.9861,435.267,743.0,170,0,0,B1,445.0,88000.0,1,27,1,A1B1_1,64.0,14752.0,0.0217,0.0172,0.015,9,2026-06-04T14:08:48.560100,,,,,,,,,,,,
-40.4234,0.5319,719,3.1546,1.8194,4318,4318,4745,427,0,1,1,1.0,0,0,3.0938,21.0574,1.4519,3.6806,359.4534,500.0,102,0,0,B0,131.0,7484.0,1,2,0,bottom1B0_1,64.0,3699.0,0.0248,0.0204,0.0147,10,2026-06-04T14:11:39.057096,-35.9616,0.0,4.8635,2.1944,4269.0,0.0,0.0,0.0,2.2102,19.8264,1.4104,3.9583
