reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-46.462,0.2657,719,59.09,8.7083,4199,4199,4932,733,0,0,0,1.0,0,0,2.6632,59.09,1.5364,8.7083,421.8887,733.0,105,0,0,B1,317.0,31110.0,1,12,0,B2B1_1,71.0,7974.0,0.037,27,2026-06-04T14:37:57.517335,,,,,,,,,,,,
-38.527,0.2551,719,6.3306,3.6528,4322,4322,4939,617,0,1,1,1.0,0,0,2.1129,13.5311,1.4784,4.2917,420.9277,635.0,69,0,0,B1,161.0,4892.0,1,12,0,B2B1_1,67.0,2926.0,0.0367,28,2026-06-04T14:39:18.263332,,,,,,,,,,,,
-44.6554,0.2449,719,58.3325,8.3194,4194,4194,4949,755,0,0,0,1.0,0,0,2.4841,58.3325,1.5551,8.3194,422.2462,755.0,46,0,0,B1,338.0,31943.0,0,7,0,B2B1_1,58.0,5778.0,0.0378,29,2026-06-04T14:40:41.374331,,,,,,,,,,,,
-35.9546,0.2351,719,18.1067,3.1806,4329,4329,4882,553,0,0,0,1.0,0,0,2.0513,18.2173,1.4061,3.5139,405.2128,586.0,59,0,0,B1,117.0,788.0,1,7,0,B0B1_0,30.0,282.0,0.039,30,2026-06-04T14:43:31.091333,-104.813,0.0,12.0581,3.2639,4227.0,0.0,5.0,5.0,7.4931,98.7428,2.1198,7.6944
-33.0158,0.2257,719,9.0344,2.75,4318,4318,4842,524,0,0,0,0.0,0,0,1.7714,9.0344,1.3878,3.5417,403.2517,582.0,0,0,0,B1,107.0,616.0,1,12,0,C1B1_1,22.0,102.0,0.0383,31,2026-06-04T14:44:56.438333,,,,,,,,,,,,
-131.4098,0.2167,719,6.561,2.9306,4116,4116,4608,492,0,4,4,1.0,0,0,10.5938,175.5371,1.9066,8.375,426.9597,666.0,130,0,0,B1,385.0,92968.0,0,32,0,bottom1B0_1,61.0,7959.0,0.0411,32,2026-06-04T14:46:20.978414,,,,,,,,,,,,
-129.2861,0.208,719,13.6332,5.2917,4074,4074,4682,608,0,5,5,1.0,0,0,10.8663,178.7529,1.9559,7.6389,429.79,623.0,135,0,0,B1,326.0,75551.0,0,42,0,B0B1_1,61.0,12596.0,0.0452,33,2026-06-04T14:47:44.234417,,,,,,,,,,,,
-120.3323,0.2,719,3.9294,3.2083,4075,4075,4698,623,0,6,6,1.0,0,0,8.8018,127.2536,2.0375,8.1667,453.0542,711.0,230,0,0,B1,407.0,74135.0,0,12,0,B2B1_1,60.0,12871.0,0.0477,34,2026-06-04T14:49:08.639415,,,,,,,,,,,,
-129.4419,0.2,719,6.5624,3.8333,4071,4071,4624,553,0,11,11,1.0,0,0,10.2926,162.7877,1.9173,8.2778,432.7079,652.0,113,0,0,B1,358.0,77575.0,0,32,0,C1B1_1,61.0,13247.0,0.0493,35,2026-06-04T14:51:54.480417,-43.4751,0.0,48.1965,7.5833,4248.0,0.0,0.0,0.0,2.3714,48.1965,1.4992,7.5833
-271.4065,0.2,719,4.5318,4.2361,3822,3822,4608,786,0,23,23,1.0,0,0,17.5747,162.8899,2.6891,12.0278,476.0181,923.0,198,0,0,B1,412.0,70176.0,0,2,1,bottom1B0_1,70.0,9858.0,0.0534,36,2026-06-04T14:53:22.882418,,,,,,,,,,,,
-32.4252,0.2,719,5.6821,3.1944,4298,4298,4861,563,0,0,0,1.0,0,0,1.6487,8.2019,1.3965,4.0833,414.9221,568.0,30,0,0,B1,175.0,1715.0,0,12,1,A1B1_1,52.0,693.0,0.0597,37,2026-06-04T14:54:47.316419,,,,,,,,,,,,
-117.8626,0.2,719,13.0951,4.4167,4106,4106,4695,589,0,5,5,1.0,0,0,11.1428,187.4961,1.804,6.5278,421.2323,608.0,158,0,0,B1,246.0,12260.0,0,7,0,C1B1_0,62.0,2921.0,0.0609,38,2026-06-04T14:56:12.755504,,,,,,,,,,,,
-42.0419,0.2,719,8.7772,3.7222,4305,4305,4920,615,0,0,0,1.0,0,0,2.3218,13.8683,1.5504,4.3472,429.7497,628.0,156,0,0,B1,204.0,2253.0,1,12,1,C1B1_1,35.0,560.0,0.0618,39,2026-06-04T14:57:34.626498,,,,,,,,,,,,
-44.9407,0.2,719,6.7387,4.0417,4307,4307,4992,685,0,0,0,1.0,0,0,2.4519,24.6044,1.564,5.1806,438.5049,711.0,80,0,0,B1,190.0,3908.0,0,2,0,B2B1_1,52.0,1357.0,0.0645,40,2026-06-04T15:00:23.329621,-132.6552,0.0,9.3389,3.875,4083.0,0.0,6.0,6.0,11.0966,182.3399,1.9086,7.6111
-33.3734,0.2,719,5.9751,2.8472,4352,4352,4875,523,0,0,0,1.0,0,0,1.7117,6.1184,1.4109,3.3889,418.5841,584.0,5,0,0,B1,120.0,845.0,0,12,0,A1B1_1,31.0,256.0,0.064,41,2026-06-04T15:01:49.429615,,,,,,,,,,,,
-37.6291,0.2,719,2.595,2.4167,4313,4313,4913,600,0,0,0,1.0,0,0,2.0004,13.1349,1.4871,3.8472,422.0181,616.0,87,0,0,B1,149.0,2370.0,0,2,0,B2B1_1,53.0,1166.0,0.0652,42,2026-06-04T15:03:14.657532,,,,,,,,,,,,
-158.5286,0.2,719,27.0298,4.4306,4095,4095,4901,806,0,9,9,1.0,0,0,10.1031,152.5106,2.0469,10.9583,444.2142,887.0,94,0,0,B1,385.0,77515.0,1,7,0,B2B1_1,65.0,15565.0,0.0638,43,2026-06-04T15:04:39.145534,,,,,,,,,,,,
-37.1356,0.2,719,7.069,4.0556,4364,4364,4973,609,0,0,0,1.0,0,0,1.9662,13.7162,1.465,4.25,418.516,637.0,64,0,0,B1,141.0,4523.0,1,2,0,B2B1_1,58.0,2937.0,0.0698,44,2026-06-04T15:06:02.346614,,,,,,,,,,,,
-37.8278,0.2,719,13.756,4.1389,4329,4329,4952,623,0,0,0,1.0,0,0,2.0769,13.756,1.4834,4.1389,416.7552,623.0,104,0,0,B1,141.0,2076.0,1,17,1,B0B1_1,45.0,1179.0,0.0709,45,2026-06-04T15:08:43.576097,-173.203,0.0,4.4358,2.9861,3821.0,0.0,8.0,8.0,16.2797,155.9544,2.3183,6.4583
-45.6364,0.2,719,12.7568,5.0833,4317,4317,4983,666,0,1,1,1.0,0,0,2.4967,17.4092,1.6009,5.2361,423.7942,675.0,129,0,0,B1,235.0,6555.0,0,32,0,B0B1_1,58.0,2851.0,0.0681,46,2026-06-04T15:10:03.496661,,,,,,,,,,,,
-37.7616,0.2,719,2.7675,3.25,4351,4351,5022,671,0,2,2,1.0,0,0,2.0916,21.0889,1.4309,4.2083,414.7483,677.0,106,0,0,B1,160.0,2795.0,0,42,0,B2B1_1,62.0,1220.0,0.0722,47,2026-06-04T15:11:21.324020,,,,,,,,,,,,
-194.5211,0.2,719,8.9158,4.1667,3863,3863,4528,665,0,8,8,1.0,0,0,17.3531,182.9022,2.4805,7.9861,466.8943,734.0,417,0,0,B1,418.0,44389.0,1,27,1,A1B1_1,59.0,9809.0,0.0752,48,2026-06-04T15:12:44.329583,,,,,,,,,,,,
-37.7254,0.2,719,4.6347,3.2917,4385,4385,4979,594,0,0,0,1.0,0,0,2.0604,14.7849,1.4557,3.9444,414.9889,615.0,90,0,0,B1,156.0,3040.0,0,42,0,B2B1_1,45.0,866.0,0.0745,49,2026-06-04T15:14:03.347545,,,,,,,,,,,,
-137.8404,0.2,719,7.8994,3.6944,4078,4078,4724,646,0,6,6,1.0,0,0,11.4843,189.2629,2.0184,7.5417,440.9861,658.0,223,0,0,B1,316.0,76104.0,0,37,0,C1B1_1,62.0,13997.0,0.0791,50,2026-06-04T15:16:36.126368,-118.8736,0.0,1.8051,2.4583,4019.0,0.0,6.0,6.0,10.0336,171.171,1.8676,7.3333
