reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-10.099444444444446,0.784,719,45.56578947368421,1.1111111111111112,3448,0,0.0033112693488918724,0.0025676645585829137,0.014872095358796508,1,2026-05-23T01:06:55.817566,,,,,,
-7.539768518518523,0.76832,719,0.9578947368421052,0.2361111111111111,3505,0,0.0024817125634251417,0.0019826172811033592,0.009981905571308106,2,2026-05-23T01:08:36.257282,,,,,,
-7.440902777777781,0.7529536,719,2.9183673469387754,0.25,3502,0,0.0007589881039439585,0.0003066867835875905,0.009046026277556622,3,2026-05-23T01:10:18.950962,,,,,,
-6.645370370370373,0.737894528,719,0.7676767676767676,0.19444444444444445,3501,0,0.0006009838158884559,0.00017413706447872798,0.0085369349031169,4,2026-05-23T01:11:50.438755,,,,,,
-6.850347222222222,0.72313663744,719,0.7802197802197802,0.18055555555555555,3509,0,0.0005925495807510206,0.00018200752479294625,0.008210841011934719,5,2026-05-23T01:14:28.746557,-4.497939814814814,0.0,0.08139534883720931,0.041666666666666664,3513.0,0.0
-6.621782407407404,0.7086739046912,719,1.5164835164835164,0.2361111111111111,3509,0,0.0005865810617175658,0.00018899420327529628,0.007951737033729138,6,2026-05-23T01:16:01.033294,,,,,,
-6.400509259259257,0.694500426597376,719,0.6428571428571429,0.1388888888888889,3502,0,0.0005210147923997167,0.0001346454624728117,0.007727386497261627,7,2026-05-23T01:17:29.731180,,,,,,
-6.250671296296294,0.6806104180654284,719,0.5108695652173914,0.18055555555555555,3507,0,0.000513129821630073,0.000130849304564758,0.007645610205036418,8,2026-05-23T01:18:57.173380,,,,,,
-6.395972222222224,0.6669982097041198,719,0.31,0.16666666666666666,3500,0,0.0005189896037741221,0.00014333715317587067,0.007513048920018782,9,2026-05-23T01:20:27.521430,,,,,,
-6.400185185185185,0.6536582455100374,719,0.6263736263736264,0.1527777777777778,3509,0,0.0005053653160268143,0.0001369814012775726,0.007367678166021268,10,2026-05-23T01:23:00.274435,-4.788124999999998,0.0,1.367816091954023,0.2361111111111111,3512.0,0.0
