reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-367.11016975308644,719,10.8384,9.8095,4978,0,1,2026-07-13T12:51:44.291390
-400.2761728395058,719,16.1431,10.8333,5060,0,2,2026-07-13T12:53:02.527173
-414.9227160493831,719,21.6346,11.0476,5098,0,3,2026-07-13T12:54:21.994700
-375.8978086419754,719,15.5998,10.5,5052,0,4,2026-07-13T12:55:42.030192
