reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-15225.444444444445,0.99,719,3.567901234567901,0.6805555555555556,5219,0,564.4250596209271,564.4209471446712,0.013708396244044529,1,2026-05-17T08:40:11.776034,,,,,,
-15946.833333333341,0.9801,719,1.9166666666666667,0.5,5211,0,366.9333213413541,366.92979218929963,0.01176366987683511,2,2026-05-17T08:41:39.869686,,,,,,
-6052751.055555558,0.9702989999999999,719,715.7988357050452,21.11111111111111,3500,0,15588124.0984836,15588124.096201593,0.021086488533065613,3,2026-05-17T08:43:38.764331,,,,,,
-18007024.111111116,0.96059601,719,1077.7882011605416,28.36111111111111,2586,0,112738076.49582754,112738076.49582754,0.060753735826352046,4,2026-05-17T08:46:06.960629,,,,,,
-15668.499999999998,0.9509900498999999,719,1.2073170731707317,0.4722222222222222,5216,0,172978403.21974966,172978403.21974966,0.1491898451938251,5,2026-05-17T08:47:38.275590,,,,,,
-48913057.38888892,0.9414801494009999,719,1757.4345061466722,32.513888888888886,1339,0,138393155.77329624,138393155.77329624,0.11906535121429614,6,2026-05-17T08:50:53.420765,,,,,,
-19502861.888888903,0.9320653479069899,719,1122.2725581395348,29.555555555555557,2455,0,236448728.03894296,236448728.03894296,0.1442431553949567,7,2026-05-17T08:53:30.027368,,,,,,
-15337.833333333332,0.92274469442792,719,1.0783132530120483,0.4305555555555556,5213,0,492449937.3574409,492449937.3574409,0.19174911607165662,8,2026-05-17T08:55:03.186305,,,,,,
-15110.055555555557,0.9135172474836407,719,2.949044585987261,0.5972222222222222,5223,0,397248230.3699583,397248230.3699583,0.1982901327218731,9,2026-05-17T08:56:35.281312,,,,,,
-16936.166666666657,0.9043820750088043,719,1.8848484848484848,0.4027777777777778,5213,0,333597946.3337969,333597946.3337969,0.19937072888078874,10,2026-05-17T08:59:20.021800,-37395.222222222204,0.0,4.8930232558139535,1.2916666666666667,5165.0,0.0
-17605.000000000015,0.8953382542587163,719,1.9294117647058824,0.5694444444444444,5209,0,349757496.5897079,349757496.5897079,0.19486714599029742,11,2026-05-17T09:00:51.902965,,,,,,
-15665.000000000016,0.8863848717161291,719,1.2077922077922079,0.3888888888888889,5226,0,421731644.5938804,421731644.5938804,0.17919029035347725,12,2026-05-17T09:02:24.328127,,,,,,
-16616.500000000015,0.8775210229989678,719,2.1818181818181817,0.5972222222222222,5216,0,325027268.77329624,325027268.77329624,0.15780725912482416,13,2026-05-17T09:03:58.077189,,,,,,
-397406.2777777778,0.8687458127689781,719,266.0619621342513,7.152777777777778,4744,0,378195047.30041724,378195047.30041724,0.1400350255733654,14,2026-05-17T09:05:36.496217,,,,,,
-17890.833333333343,0.8600583546412883,719,2.2222222222222223,0.6666666666666666,5219,0,650379742.0764952,650379742.0764952,0.12212971656457605,15,2026-05-17T09:07:09.780336,,,,,,
-15017.611111111102,0.8514577710948754,719,0.5157232704402516,0.18055555555555555,5220,0,455796865.8051113,455796865.8051113,0.10508170569255969,16,2026-05-17T09:08:43.393048,,,,,,
-39277.61111111109,0.8429431933839266,719,79.09964412811388,2.3055555555555554,5100,0,705177132.2058414,705177132.2058414,0.09149964288478103,17,2026-05-17T09:10:18.562895,,,,,,
-15684.388888888898,0.8345137614500874,719,1.4939759036144578,0.4305555555555556,5212,0,829611686.0747566,829611686.0747566,0.07843970658674691,18,2026-05-17T09:11:52.872067,,,,,,
-15984.22222222222,0.8261686238355865,719,1.3144654088050314,0.4305555555555556,5221,0,1100705525.4450626,1100705525.4450626,0.06836481904287166,19,2026-05-17T09:13:28.219556,,,,,,
-13822216.444444438,0.8179069375972307,719,986.490045941807,26.944444444444443,2804,0,510677983.74895686,510677983.74895686,0.06407320563926236,20,2026-05-17T09:18:13.337829,-13164710.00000001,0.0,907.2595171773445,29.77777777777778,2593.0,0.0
-17548.333333333336,0.8097278682212583,719,1.9683544303797469,0.5277777777777778,5223,0,853076348.5152991,853076348.5152991,0.0664364615965619,21,2026-05-17T09:19:51.003594,,,,,,
-18213.388888888894,0.8016305895390458,719,1.5542857142857143,0.5555555555555556,5205,0,706337096.5820584,706337096.5820584,0.060928971476863256,22,2026-05-17T09:21:27.956816,,,,,,
