reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-14836.277777777781,0.95,719,3.46875,0.6111111111111112,5221,0,722.8880876680699,1,2026-05-18T16:43:28.358566,,,,,,
-13973.722222222214,0.9025,719,1.485207100591716,0.3888888888888889,5211,0,504.5084491034708,2,2026-05-18T16:44:53.002185,,,,,,
-13548.888888888898,0.8573749999999999,719,2.6790123456790123,0.6527777777777778,5217,0,395.4628010883782,3,2026-05-18T16:46:17.850302,,,,,,
-12881.944444444433,0.8145062499999999,719,1.5568862275449102,0.4444444444444444,5213,0,263.49360155893464,4,2026-05-18T16:47:42.972549,,,,,,
-12553.33333333332,0.7737809374999999,719,0.9240506329113924,0.3333333333333333,5221,0,241.4687694820144,5,2026-05-18T16:49:08.058459,,,,,,
-11686.88888888889,0.7350918906249998,719,0.5655172413793104,0.2916666666666667,5235,0,244.32961433421255,6,2026-05-18T16:50:32.489417,,,,,,
-11316.722222222217,0.6983372960937497,719,1.3734939759036144,0.4722222222222222,5212,0,252.50689192176364,7,2026-05-18T16:51:56.769081,,,,,,
-11023.94444444445,0.6634204312890623,719,1.295774647887324,0.4166666666666667,5237,0,268.0990659159314,8,2026-05-18T16:53:21.675808,,,,,,
-11154.111111111115,0.6302494097246091,719,1.4903225806451612,0.4444444444444444,5225,0,272.50159376884534,9,2026-05-18T16:54:46.720627,,,,,,
-56818.33333333334,0.5987369392383786,719,1.0687830687830688,0.5972222222222222,5191,0,10346.94051228445,10,2026-05-18T16:57:28.861859,-6787.277777777781,0.0,1.177304964539007,0.4305555555555556,5239.0,0.0
-9857.777777777783,0.5688000922764596,719,1.1656050955414012,0.3611111111111111,5224,0,44210.88580186443,11,2026-05-18T16:58:50.593899,,,,,,
-9835.722222222206,0.5403600876626365,719,1.1677018633540373,0.4166666666666667,5220,0,44959.86599527712,12,2026-05-18T17:00:11.797650,,,,,,
-9176.000000000007,0.5133420832795047,719,0.543046357615894,0.2777777777777778,5230,0,36745.653641001736,13,2026-05-18T17:01:33.343048,,,,,,
-9497.777777777781,0.48767497911552943,719,1.108974358974359,0.4583333333333333,5224,0,29333.061020725127,14,2026-05-18T17:02:55.118428,,,,,,
-8884.333333333328,0.46329123015975293,719,0.8269230769230769,0.25,5224,0,31553.656407362894,15,2026-05-18T17:04:16.624832,,,,,,
-8834.222222222212,0.44012666865176525,719,2.506666666666667,0.6111111111111112,5231,0,28246.740792010525,16,2026-05-18T17:05:37.530865,,,,,,
-8413.33333333334,0.41812033521917696,719,1.0434782608695652,0.3888888888888889,5243,0,26324.83949562041,17,2026-05-18T17:06:59.099554,,,,,,
-67329.27777777778,0.3972143184582181,719,116.79178082191781,3.375,5007,0,25790.418354973506,18,2026-05-18T17:08:23.592112,,,,,,
-8315.222222222224,0.37735360253530714,719,1.3888888888888888,0.3333333333333333,5237,0,38981.65317489773,19,2026-05-18T17:09:45.078997,,,,,,
-8049.666666666667,0.35848592240854177,719,0.4647887323943662,0.2361111111111111,5239,0,35244.432085485554,20,2026-05-18T17:12:24.836168,-43101.555555555555,0.0,0.9658385093167702,0.875,5058.0,0.0
-8148.222222222217,0.34056162628811465,719,2.5584415584415585,0.6944444444444444,5225,0,30993.89727384225,21,2026-05-18T17:13:45.522010,,,,,,
-7958.055555555557,0.3235335449737089,719,1.16,0.4305555555555556,5230,0,27951.61222510411,22,2026-05-18T17:15:06.037526,,,,,,
-60502.2777777778,0.30735686772502346,719,1.8411764705882352,0.5694444444444444,5210,0,29791.656255093338,23,2026-05-18T17:16:33.116222,,,,,,
-49370.27777777783,0.2919890243387723,719,0.39864864864864863,0.2222222222222222,5233,0,42844.0562664345,24,2026-05-18T17:18:01.872490,,,,,,
-7965.611111111107,0.27738957312183365,719,0.7449664429530202,0.4166666666666667,5232,0,34830.21949931478,25,2026-05-18T17:19:23.241123,,,,,,
-8057.833333333339,0.263520094465742,719,0.44666666666666666,0.2361111111111111,5230,0,44486.80449764586,26,2026-05-18T17:20:44.071928,,,,,,
-7851.111111111112,0.25034408974245487,719,1.0,0.3888888888888889,5233,0,34021.904232911176,27,2026-05-18T17:22:05.387727,,,,,,
-7571.500000000004,0.2378268852553321,719,1.4899328859060403,0.5,5232,0,35690.87201386135,28,2026-05-18T17:23:26.107608,,,,,,
-7886.888888888888,0.2259355409925655,719,1.3076923076923077,0.4722222222222222,5225,0,34445.80235190783,29,2026-05-18T17:24:47.556777,,,,,,
-7834.111111111107,0.2146387639429372,719,0.9733333333333334,0.2638888888888889,5231,0,36538.903647432075,30,2026-05-18T17:27:23.912994,-7061.944444444445,0.0,0.8389261744966443,0.3611111111111111,5231.0,0.0
-40703.44444444453,0.20390682574579033,719,0.8076923076923077,0.375,5224,0,46350.41573078012,31,2026-05-18T17:28:48.106484,,,,,,
-7629.111111111113,0.1937114844585008,719,0.7602739726027398,0.2916666666666667,5235,0,34903.171899150904,32,2026-05-18T17:30:08.901384,,,,,,
-7061.333333333341,0.18402591023557577,719,0.5419354838709678,0.2638888888888889,5225,0,50156.84581738553,33,2026-05-18T17:31:29.246819,,,,,,
-7264.5,0.17482461472379698,719,1.8027210884353742,0.3888888888888889,5234,0,38213.37553560684,34,2026-05-18T17:32:50.217402,,,,,,
-7169.888888888889,0.16608338398760714,719,0.9166666666666666,0.3611111111111111,5223,0,39179.12137413821,35,2026-05-18T17:34:10.725860,,,,,,
-45082.16666666662,0.15777921478822676,719,0.6510067114093959,0.2777777777777778,5232,0,45482.899799203675,36,2026-05-18T17:35:36.458333,,,,,,
-7303.4444444444425,0.14989025404881542,719,0.6602564102564102,0.3194444444444444,5224,0,62303.01971711436,37,2026-05-18T17:37:00.535407,,,,,,
-7263.4444444444425,0.14239574134637464,719,0.5620915032679739,0.2361111111111111,5227,0,56198.67395787776,38,2026-05-18T17:38:20.994197,,,,,,
-48801.77777777779,0.1352759542790559,719,0.6064516129032258,0.2638888888888889,5225,0,38002.784475228385,39,2026-05-18T17:39:48.346803,,,,,,
-6960.6666666666715,0.1285121565651031,719,0.7482517482517482,0.2916666666666667,5238,0,58679.48630023898,40,2026-05-18T17:42:24.266471,-6394.833333333329,0.0,1.361842105263158,0.5138888888888888,5229.0,0.0
