reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-49.2878,0.784,719,1.3311,3.1667,4513,4513,5117,604,0,0,0,0.0,0,0,2.6604,14.531,2.841,5.9286,521.1252,629.0,0,0,0,A1,151.0,2071.0,1,33,1,W_A0A1_1,76.0,1291.0,0.003,1,2026-05-26T14:13:15.326802,,,,,,,,,,,,
-49.3468,0.7683,719,7.1084,5.4286,4515,4515,5216,701,0,0,0,1.0,0,0,2.3871,8.0843,3.0352,6.119,567.9639,728.0,14,0,0,A3,145.0,2193.0,1,38,1,A2A3_1,84.0,1262.0,0.0018,2,2026-05-26T14:16:23.113145,,,,,,,,,,,,
-41.4196,0.753,719,0.9646,2.4286,4633,4633,5255,622,0,0,0,0.0,0,0,2.056,7.871,2.6093,5.0714,541.3297,681.0,0,0,0,A1,144.0,2014.0,1,38,1,W_A0A1_1,76.0,1140.0,0.0019,3,2026-05-26T14:20:26.749564,,,,,,,,,,,,
-189.3889,0.7379,719,0.5673,1.8571,4561,4561,5259,698,0,5,5,0.0,0,0,9.6931,112.3829,3.8668,15.119,590.6718,919.0,158,0,0,A2,493.0,87640.0,1,8,0,A1A2_1,195.0,35836.0,0.0118,4,2026-05-26T14:25:59.520328,,,,,,,,,,,,
-45.1681,0.7231,719,2.1713,3.5476,4642,4642,5366,724,0,0,0,0.0,0,0,2.3605,11.6371,2.5984,6.2619,526.0751,724.0,19,0,0,A3,166.0,6054.0,1,18,1,A2A3_1,100.0,3712.0,0.0288,5,2026-05-26T14:32:13.537705,-93.4461,0.0,0.8462,2.119,5096.0,0.0,2.0,2.0,5.4431,77.6155,2.2027,9.7143
-41.3307,0.7087,719,0.7213,1.5476,4655,4655,5265,610,0,0,0,0.0,0,0,2.3396,15.6609,2.3649,4.6905,492.541,610.0,0,0,0,A2,150.0,7246.0,0,13,0,A1A2_1,94.0,4029.0,0.0237,6,2026-05-26T14:34:08.497558,,,,,,,,,,,,
-87.232,0.6945,719,2.7571,4.0714,4715,4715,5485,770,0,1,1,0.0,0,0,4.3858,45.2248,3.3316,10.0714,651.0612,903.0,173,0,0,A2,364.0,36242.0,0,33,0,A1A2_1,120.0,12173.0,0.0231,7,2026-05-26T14:38:24.830304,,,,,,,,,,,,
-41.0535,0.6806,719,1.6914,3.5714,4656,4656,5411,755,0,0,0,0.0,0,0,1.8617,9.3105,2.6956,5.6905,609.452,810.0,0,0,0,A2,123.0,2525.0,1,23,1,A1A2_1,66.0,1311.0,0.0281,8,2026-05-26T14:40:46.048701,,,,,,,,,,,,
-41.5782,0.667,719,0.8309,2.4524,4684,4684,5453,769,0,0,0,0.0,0,0,1.9701,9.711,2.588,5.7143,566.5076,769.0,14,0,0,A3,158.0,5490.0,0,8,1,A2A3_1,107.0,3880.0,0.0259,9,2026-05-26T14:42:57.023591,,,,,,,,,,,,
-36.2908,0.6537,719,0.9983,2.0714,4706,4706,5282,576,0,0,0,0.0,0,0,1.898,7.4183,2.2757,4.7857,498.7789,605.0,0,0,0,A1,136.0,1804.0,1,23,1,W_A0A1_1,96.0,1361.0,0.0259,10,2026-05-26T14:47:01.461809,-29.1989,0.0,0.9201,1.9762,5115.0,0.0,0.0,0.0,1.341,7.5624,1.8,4.2619
