reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-6134.611111111111,0.95,719,0.9777777777777777,0.18055555555555555,3509,0,151.46211374096754,1,2026-05-19T07:54:52.666119,,,,,,
-6064.944444444449,0.9025,719,1.3068181818181819,0.2638888888888889,3512,0,66.27975929960587,2,2026-05-19T07:56:03.008573,,,,,,
-6058.166666666667,0.8573749999999999,719,1.9052631578947368,0.2777777777777778,3503,0,42.45619296364393,3,2026-05-19T07:57:13.770938,,,,,,
-87716.33333333331,0.8145062499999999,719,0.9484536082474226,0.1388888888888889,3501,0,155819.58609681003,4,2026-05-19T07:58:30.282617,,,,,,
-5516.055555555555,0.7737809374999999,719,0.8241758241758241,0.16666666666666666,3508,0,155566.65425205365,5,2026-05-19T07:59:40.836710,,,,,,
-4778.722222222222,0.7350918906249998,719,1.1235955056179776,0.2361111111111111,3511,0,112287.42152351729,6,2026-05-19T08:00:51.727779,,,,,,
-4843.499999999998,0.6983372960937497,719,0.4838709677419355,0.16666666666666666,3507,0,78716.738895082,7,2026-05-19T08:02:02.597822,,,,,,
-4601.499999999998,0.6634204312890623,719,0.4666666666666667,0.125,3510,0,73134.81755689852,8,2026-05-19T08:03:12.773750,,,,,,
-15830.944444444447,0.6302494097246091,719,1.8865979381443299,0.2777777777777778,3503,0,58067.11670335709,9,2026-05-19T08:04:26.108573,,,,,,
-4419.055555555556,0.5987369392383786,719,0.13978494623655913,0.08333333333333333,3507,0,51546.43140524916,10,2026-05-19T08:06:40.244979,-2824.777777777774,0.0,0.5119047619047619,0.1388888888888889,3516.0,0.0
-4483.000000000002,0.5688000922764596,719,0.15217391304347827,0.05555555555555555,3506,0,46599.252061071915,11,2026-05-19T08:07:51.326065,,,,,,
-3926.1111111111095,0.5403600876626365,719,0.7608695652173914,0.1527777777777778,3508,0,47501.76835639752,12,2026-05-19T08:09:01.848576,,,,,,
-3913.4444444444475,0.5133420832795047,719,1.0481927710843373,0.18055555555555555,3517,0,41934.27653676379,13,2026-05-19T08:10:12.078806,,,,,,
-4055.1111111111118,0.48767497911552943,719,0.8020833333333334,0.19444444444444445,3504,0,34323.13881513041,14,2026-05-19T08:11:22.446271,,,,,,
-27391.999999999975,0.46329123015975293,719,0.43820224719101125,0.1388888888888889,3510,0,38466.226365387854,15,2026-05-19T08:12:35.420418,,,,,,
-3706.666666666665,0.44012666865176525,719,0.8202247191011236,0.1388888888888889,3510,0,36015.76545889354,16,2026-05-19T08:13:45.766122,,,,,,
-3715.833333333332,0.41812033521917696,719,1.3411764705882352,0.25,3515,0,38024.420775115075,17,2026-05-19T08:14:56.631318,,,,,,
-3961.444444444444,0.3972143184582181,719,0.6020408163265306,0.125,3501,0,30930.84260497007,18,2026-05-19T08:16:07.850643,,,,,,
-3695.3888888888932,0.37735360253530714,719,0.5617977528089888,0.1527777777777778,3511,0,30239.775550444367,19,2026-05-19T08:17:18.396738,,,,,,
-3608.388888888888,0.35848592240854177,719,0.7752808988764045,0.1388888888888889,3510,0,25868.40050505,20,2026-05-19T08:19:32.338898,-2899.8333333333335,0.0,0.5568181818181818,0.1388888888888889,3512.0,0.0
-3439.5,0.34056162628811465,719,0.6931818181818182,0.18055555555555555,3512,0,28589.246623186475,21,2026-05-19T08:20:42.784634,,,,,,
-3411.1666666666697,0.3235335449737089,719,1.0740740740740742,0.16666666666666666,3518,0,33257.453649863084,22,2026-05-19T08:21:54.330292,,,,,,
-3295.444444444445,0.30735686772502346,719,1.7,0.2916666666666667,3510,0,30955.056790135666,23,2026-05-19T08:23:04.689371,,,,,,
-3383.666666666668,0.2919890243387723,719,1.021505376344086,0.16666666666666666,3507,0,26612.432283690643,24,2026-05-19T08:24:15.427101,,,,,,
-23036.222222222215,0.27738957312183365,719,0.9777777777777777,0.18055555555555555,3510,0,26805.45677954365,25,2026-05-19T08:25:27.322289,,,,,,
-3257.3888888888905,0.263520094465742,719,0.5113636363636364,0.1111111111111111,3511,0,23794.698561194873,26,2026-05-19T08:26:37.897784,,,,,,
-3240.611111111111,0.25034408974245487,719,1.0,0.19444444444444445,3512,0,30698.21725773712,27,2026-05-19T08:27:48.492143,,,,,,
-3068.1111111111086,0.2378268852553321,719,1.0112359550561798,0.20833333333333334,3511,0,28394.138846427908,28,2026-05-19T08:29:00.107461,,,,,,
-3065.500000000004,0.2259355409925655,719,0.19318181818181818,0.09722222222222222,3511,0,27303.088057293844,29,2026-05-19T08:30:09.843397,,,,,,
-3160.72222222222,0.2146387639429372,719,0.08695652173913043,0.06944444444444445,3507,0,27209.04102463384,30,2026-05-19T08:32:24.208286,-2722.9999999999973,0.0,0.9777777777777777,0.2222222222222222,3509.0,0.0
-3021.0555555555534,0.20390682574579033,719,1.264367816091954,0.2638888888888889,3512,0,27646.466449732245,31,2026-05-19T08:33:38.214365,,,,,,
-3060.4444444444425,0.1937114844585008,719,0.6436781609195402,0.19444444444444445,3513,0,27139.38760866741,32,2026-05-19T08:34:48.958605,,,,,,
-3128.7777777777796,0.18402591023557577,719,0.42391304347826086,0.125,3508,0,35014.58790055701,33,2026-05-19T08:35:59.364839,,,,,,
-3082.0000000000023,0.17482461472379698,719,0.13793103448275862,0.09722222222222222,3513,0,29702.47847807225,34,2026-05-19T08:37:12.603230,,,,,,
-3004.0,0.16608338398760714,719,0.6666666666666666,0.19444444444444445,3512,0,33905.87856714516,35,2026-05-19T08:38:22.175411,,,,,,
-2997.5555555555557,0.15777921478822676,719,0.875,0.16666666666666666,3511,0,33647.68597040985,36,2026-05-19T08:39:32.143821,,,,,,
-3034.333333333335,0.14989025404881542,719,0.7444444444444445,0.1388888888888889,3510,0,30564.497882991574,37,2026-05-19T08:40:43.003838,,,,,,
-2895.3888888888896,0.14239574134637464,719,0.47058823529411764,0.125,3515,0,28741.008598858192,38,2026-05-19T08:41:53.180866,,,,,,
-26465.388888888912,0.1352759542790559,719,1.0481927710843373,0.2222222222222222,3517,0,31152.694979416974,39,2026-05-19T08:43:05.279644,,,,,,
-3063.8333333333403,0.1285121565651031,719,1.4555555555555555,0.2916666666666667,3510,0,29113.602366907708,40,2026-05-19T08:45:18.414873,-2718.6666666666683,0.0,1.449438202247191,0.2916666666666667,3511.0,0.0
-2872.8888888888837,0.12208654873684793,719,0.3695652173913043,0.1388888888888889,3508,0,32698.807573379494,41,2026-05-19T08:46:31.269611,,,,,,
-3028.722222222222,0.11598222130000553,719,0.5111111111111111,0.1527777777777778,3510,0,33039.116985586326,42,2026-05-19T08:47:41.371962,,,,,,
-2937.1666666666692,0.11018311023500525,719,0.5402298850574713,0.18055555555555555,3513,0,34034.72558457397,43,2026-05-19T08:48:51.613434,,,,,,
-2943.944444444445,0.10467395472325498,719,0.11363636363636363,0.06944444444444445,3512,0,35824.43084594769,44,2026-05-19T08:50:02.038212,,,,,,
-2918.3888888888882,0.09944025698709223,719,0.8314606741573034,0.20833333333333334,3510,0,36331.71901894942,45,2026-05-19T08:51:12.205966,,,,,,
-2865.777777777777,0.09446824413773762,719,0.5517241379310345,0.19444444444444445,3513,0,36067.10661641679,46,2026-05-19T08:52:22.819099,,,,,,
-2838.000000000002,0.08974483193085074,719,0.5529411764705883,0.16666666666666666,3515,0,27313.27430201439,47,2026-05-19T08:53:33.355118,,,,,,
-2955.1111111111113,0.0852575903343082,719,0.4065934065934066,0.125,3509,0,33574.67908308536,48,2026-05-19T08:54:43.765802,,,,,,
-2924.500000000001,0.08099471081759278,719,0.3764705882352941,0.125,3514,0,38221.08394318794,49,2026-05-19T08:55:54.501004,,,,,,
-2887.6111111111095,0.07694497527671314,719,1.2247191011235956,0.2638888888888889,3511,0,28502.945405066097,50,2026-05-19T08:58:08.986709,-2675.3333333333326,0.0,0.8764044943820225,0.20833333333333334,3511.0,0.0
-2809.166666666668,0.07309772651287748,719,0.07228915662650602,0.06944444444444445,3516,0,34237.47272857538,51,2026-05-19T08:59:26.426478,,,,,,
-20177.55555555555,0.0694428401872336,719,0.9101123595505618,0.20833333333333334,3510,0,41012.29969254389,52,2026-05-19T09:00:38.509724,,,,,,
-2795.9999999999986,0.0659706981778719,719,0.31868131868131866,0.09722222222222222,3509,0,35808.74879477319,53,2026-05-19T09:01:48.607991,,,,,,
-2751.444444444447,0.0626721632689783,719,1.0333333333333334,0.2361111111111111,3510,0,44147.75605165378,54,2026-05-19T09:02:58.895497,,,,,,
-18282.666666666657,0.059538555105529384,719,0.8941176470588236,0.1527777777777778,3515,0,56544.508031099664,55,2026-05-19T09:04:11.181749,,,,,,
-2821.8333333333367,0.05656162735025291,719,0.8539325842696629,0.16666666666666666,3510,0,48052.08901705364,56,2026-05-19T09:05:21.382849,,,,,,
-2790.166666666666,0.053733545982740265,719,0.5238095238095238,0.1388888888888889,3515,0,42491.793180091656,57,2026-05-19T09:06:32.450380,,,,,,
-2897.1111111111118,0.05104686868360325,719,0.449438202247191,0.1527777777777778,3510,0,44506.73218033941,58,2026-05-19T09:07:42.822806,,,,,,
-2869.500000000002,0.05,719,0.4772727272727273,0.1111111111111111,3511,0,41585.42817605752,59,2026-05-19T09:08:52.359030,,,,,,
-2947.111111111111,0.05,719,0.5978260869565217,0.1527777777777778,3508,0,49165.60315501408,60,2026-05-19T09:11:06.758734,-2778.277777777776,0.0,0.5402298850574713,0.08333333333333333,3512.0,0.0
-2869.3333333333358,0.05,719,0.5681818181818182,0.1388888888888889,3512,0,45871.13261534541,61,2026-05-19T09:12:16.582437,,,,,,
-2900.9444444444457,0.05,719,0.4318181818181818,0.1388888888888889,3512,0,44448.73960074264,62,2026-05-19T09:13:27.005291,,,,,,
-2814.444444444447,0.05,719,0.4827586206896552,0.16666666666666666,3512,0,35953.11927648446,63,2026-05-19T09:14:37.735159,,,,,,
-2889.9444444444453,0.05,719,1.1647058823529413,0.2222222222222222,3515,0,33588.49487209718,64,2026-05-19T09:15:47.987891,,,,,,
-2841.1111111111127,0.05,719,0.5494505494505495,0.1388888888888889,3509,0,39338.13186387127,65,2026-05-19T09:16:57.862660,,,,,,
-2849.9999999999973,0.05,719,0.7159090909090909,0.16666666666666666,3511,0,49397.95969910284,66,2026-05-19T09:18:08.121971,,,,,,
-2844.444444444443,0.05,719,1.8505747126436782,0.3333333333333333,3513,0,44403.45049251933,67,2026-05-19T09:19:18.678086,,,,,,
-2741.0000000000023,0.05,719,0.7752808988764045,0.1527777777777778,3511,0,43852.03036165304,68,2026-05-19T09:20:29.429348,,,,,,
-2777.6111111111095,0.05,719,0.3764705882352941,0.1527777777777778,3515,0,42223.89754660637,69,2026-05-19T09:21:39.295791,,,,,,
-2736.388888888887,0.05,719,1.0568181818181819,0.2638888888888889,3511,0,39774.11376057016,70,2026-05-19T09:23:53.849923,-2613.555555555556,0.0,0.45977011494252873,0.09722222222222222,3512.0,0.0
-2903.611111111112,0.05,719,0.1686746987951807,0.06944444444444445,3516,0,48761.510356393745,71,2026-05-19T09:25:09.139159,,,,,,
-2765.8333333333376,0.05,719,0.18888888888888888,0.09722222222222222,3510,0,48308.48400602487,72,2026-05-19T09:26:19.436340,,,,,,
-2791.833333333335,0.05,719,0.4069767441860465,0.125,3512,0,48518.22949060114,73,2026-05-19T09:27:29.685823,,,,,,
-2861.4999999999977,0.05,719,0.9886363636363636,0.18055555555555555,3511,0,28998.58859869966,74,2026-05-19T09:28:40.679140,,,,,,
-2779.055555555556,0.05,719,0.6555555555555556,0.19444444444444445,3510,0,22325.662839855042,75,2026-05-19T09:29:51.314954,,,,,,
-2733.000000000001,0.05,719,0.9882352941176471,0.2222222222222222,3515,0,29788.020254137784,76,2026-05-19T09:31:01.744189,,,,,,
-2806.9444444444457,0.05,719,0.25274725274725274,0.08333333333333333,3509,0,26043.30290307322,77,2026-05-19T09:32:12.569976,,,,,,
-2760.9999999999973,0.05,719,0.5384615384615384,0.125,3509,0,29883.4042043991,78,2026-05-19T09:33:23.026022,,,,,,
-2868.7777777777783,0.05,719,0.5777777777777777,0.1527777777777778,3510,0,25305.521197386675,79,2026-05-19T09:34:33.777520,,,,,,
-114981.49999999999,0.05,719,0.21428571428571427,0.08333333333333333,3514,0,34266.75980811192,80,2026-05-19T09:36:58.282726,-2744.61111111111,0.0,1.6206896551724137,0.3194444444444444,3513.0,0.0
-2868.5555555555575,0.05,719,0.7840909090909091,0.19444444444444445,3512,0,54067.38888793861,81,2026-05-19T09:38:07.997742,,,,,,
-2838.6666666666665,0.05,719,1.4883720930232558,0.16666666666666666,3512,0,43619.693910940965,82,2026-05-19T09:39:18.546243,,,,,,
-2835.38888888889,0.05,719,0.1839080459770115,0.08333333333333333,3513,0,42849.2621249118,83,2026-05-19T09:40:29.175578,,,,,,
-2766.055555555553,0.05,719,1.120879120879121,0.25,3509,0,47178.55771590274,84,2026-05-19T09:41:39.255227,,,,,,
-2938.611111111109,0.05,719,0.75,0.1527777777777778,3512,0,45895.97703806382,85,2026-05-19T09:42:49.794678,,,,,,
-2775.3888888888896,0.05,719,1.1123595505617978,0.2638888888888889,3511,0,45511.98697819398,86,2026-05-19T09:44:00.355554,,,,,,
-2827.8333333333353,0.05,719,0.8222222222222222,0.20833333333333334,3510,0,47337.86352265561,87,2026-05-19T09:45:10.505861,,,,,,
-2849.7777777777796,0.05,719,1.1379310344827587,0.20833333333333334,3512,0,38886.31012979966,88,2026-05-19T09:46:20.900648,,,,,,
-2779.888888888888,0.05,719,1.2921348314606742,0.2638888888888889,3511,0,38772.57731579076,89,2026-05-19T09:47:31.302809,,,,,,
-2856.5000000000005,0.05,719,0.43820224719101125,0.1388888888888889,3511,0,45559.10590513757,90,2026-05-19T09:49:46.625317,-19195.111111111088,0.0,0.9882352941176471,0.16666666666666666,3515.0,0.0
-2824.722222222221,0.05,719,1.4352941176470588,0.2777777777777778,3515,0,36497.425435109995,91,2026-05-19T09:50:57.133965,,,,,,
-2816.277777777781,0.05,719,0.9550561797752809,0.20833333333333334,3510,0,41745.876452481796,92,2026-05-19T09:52:07.558181,,,,,,
