reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp
-7056.777777777781,0.99,719,1.21875,0.2222222222222222,3504,0,189.1092077929799,189.10592296646863,0.010948981852668179,1,2026-05-16T02:27:54.131459
-6783.166666666662,0.9801,719,0.5306122448979592,0.1388888888888889,3502,0,77.26282472570682,77.26012829182376,0.008988276298866402,2,2026-05-16T02:32:09.497179
-6346.666666666665,0.9702989999999999,719,5.02,0.4166666666666667,3500,0,73.38760307534845,73.38493061728869,0.008908143442548987,3,2026-05-16T02:33:56.120639
-6818.166666666668,0.96059601,719,2.5816326530612246,0.2777777777777778,3502,0,73.04910675706718,73.04652588357514,0.008603295506922442,4,2026-05-16T02:35:31.042240
-6135.055555555564,0.9509900498999999,719,0.7021276595744681,0.1388888888888889,3506,0,71.95195887516536,71.94943708438369,0.00840626816590406,5,2026-05-16T02:36:59.711049
