reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-14836.277777777781,0.95,719,3.46875,0.6111111111111112,5221,0,577.4417854402124,577.4375246559702,0.014201533939496318,1,2026-05-18T07:04:03.630434,,,,,,
-14243.777777777754,0.9025,719,1.411764705882353,0.4027777777777778,5210,0,356.7033124348053,356.6996750281152,0.012126064234994797,2,2026-05-18T07:05:55.976859,,,,,,
-13480.222222222226,0.8573749999999999,719,3.3703703703703702,0.7777777777777778,5218,0,389.30776073471725,389.3042860177031,0.011580693470741595,3,2026-05-18T07:07:48.621811,,,,,,
-82804.61111111115,0.8145062499999999,719,2.6184971098265897,0.5833333333333334,5208,0,27409.346559017857,27409.343493041142,0.011656516041186987,4,2026-05-18T07:09:51.264647,,,,,,
-26552.111111111142,0.7737809374999999,719,1.4482758620689655,0.4444444444444444,5205,0,27352.223447839475,27352.218263501418,0.017780853156907087,5,2026-05-18T07:11:43.590316,,,,,,
-12347.166666666684,0.7350918906249998,719,0.9668874172185431,0.375,5229,0,15997.127105288446,15997.122795051924,0.014537297724195665,6,2026-05-18T07:13:36.274849,,,,,,
-11261.44444444444,0.6983372960937497,719,1.3475609756097562,0.4166666666666667,5215,0,8746.004934764538,8746.000952708704,0.013494875282049179,7,2026-05-18T07:15:29.497092,,,,,,
-10980.611111111115,0.6634204312890623,719,0.7677419354838709,0.3055555555555556,5226,0,15978.494012527572,15978.489903477866,0.01371029751201747,8,2026-05-18T07:17:23.387487,,,,,,
-11627.500000000013,0.6302494097246091,719,1.2364864864864864,0.375,5233,0,17492.462763291573,17492.45866964921,0.013795299995664678,9,2026-05-18T07:19:17.457122,,,,,,
-11088.88888888889,0.5987369392383786,719,0.831081081081081,0.2638888888888889,5231,0,17756.869641300036,17756.865419899805,0.014394952261481067,10,2026-05-18T07:22:32.681932,-7465.999999999993,0.0,0.49673202614379086,0.25,5227.0,0.0
