reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-23008546.22222222,0.99,719,1308.3346412556054,24.47222222222222,1381,0,830649642.5818117,830649642.5807861,0.05632877797626595,1,2026-05-17T23:55:33.910541,,,,,,
-6379.944444444445,0.9801,719,0.36082474226804123,0.1111111111111111,3503,0,1893410074.16968,1893410074.16968,0.06483636943620832,2,2026-05-17T23:57:26.842831,,,,,,
-6010.16666666667,0.9702989999999999,719,5.061224489795919,0.4166666666666667,3502,0,669375316.3949931,669375316.3949931,0.058611931857006604,3,2026-05-17T23:59:21.705677,,,,,,
-6825.166666666674,0.96059601,719,2.2857142857142856,0.2638888888888889,3509,0,408863745.093185,408863745.093185,0.08793154593572663,4,2026-05-18T00:01:16.265699,,,,,,
-6214.111111111113,0.9509900498999999,719,0.5955056179775281,0.1111111111111111,3511,0,524413720.3193672,524413720.3193672,0.14099308885685757,5,2026-05-18T00:03:07.309546,,,,,,
-6881.888888888891,0.9414801494009999,719,0.7894736842105263,0.19444444444444445,3505,0,335543075.84075105,335543075.8407076,0.16685705871343282,6,2026-05-18T00:04:49.839366,,,,,,
-6313.61111111111,0.9320653479069899,719,2.466666666666667,0.2638888888888889,3510,0,235959646.01113743,235959646.01034424,0.2042116628796567,7,2026-05-18T00:06:27.238909,,,,,,
-7128.388888888898,0.92274469442792,719,1.2947368421052632,0.25,3504,0,292215248.93198156,292215248.93145657,0.16672440044716602,8,2026-05-18T00:08:07.597154,,,,,,
-7029.888888888891,0.9135172474836407,719,1.891089108910891,0.3472222222222222,3499,0,580911508.1697887,580911508.1696094,0.27901882064815026,9,2026-05-18T00:09:46.603952,,,,,,
-1091589.8888888883,0.9043820750088043,719,497.4973070017953,7.125,2992,0,421945104.6596048,421945104.65918136,0.3147472562488578,10,2026-05-18T00:13:00.018794,-30907.111111111102,0.0,7.21259842519685,0.8611111111111112,3471.0,0.0
-6832.166666666662,0.8953382542587163,719,0.26595744680851063,0.09722222222222222,3505,0,332185829.32692975,332185829.32684284,0.2833669524593214,11,2026-05-18T00:14:41.092991,,,,,,
