reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-14836.277777777781,0.95,719,3.46875,0.6111111111111112,5221,0,577.4417854402124,577.4375246559702,0.014201533939496318,1,2026-05-18T15:00:05.715014,,,,,,
-14243.777777777754,0.9025,719,1.411764705882353,0.4027777777777778,5210,0,356.7033124348053,356.6996750281152,0.012126064234994797,2,2026-05-18T15:01:59.849917,,,,,,
-13480.222222222226,0.8573749999999999,719,3.3703703703703702,0.7777777777777778,5218,0,389.30776073471725,389.3042860177031,0.011580693470741595,3,2026-05-18T15:03:53.834519,,,,,,
-82804.61111111115,0.8145062499999999,719,2.6184971098265897,0.5833333333333334,5208,0,27409.346559017857,27409.343493041142,0.011656516041186987,4,2026-05-18T15:05:58.241635,,,,,,
-26552.111111111142,0.7737809374999999,719,1.4482758620689655,0.4444444444444444,5205,0,27352.223447839475,27352.218263501418,0.017780853156907087,5,2026-05-18T15:07:53.336081,,,,,,
-12347.166666666684,0.7350918906249998,719,0.9668874172185431,0.375,5229,0,15997.127105288446,15997.122795051924,0.014537297724195665,6,2026-05-18T15:09:48.402558,,,,,,
-11261.44444444444,0.6983372960937497,719,1.3475609756097562,0.4166666666666667,5215,0,8746.004934764538,8746.000952708704,0.013494875282049179,7,2026-05-18T15:11:42.913088,,,,,,
-10980.611111111115,0.6634204312890623,719,0.7677419354838709,0.3055555555555556,5226,0,15978.494012527572,15978.489903477866,0.01371029751201747,8,2026-05-18T15:13:37.301388,,,,,,
-11627.500000000013,0.6302494097246091,719,1.2364864864864864,0.375,5233,0,17492.462763291573,17492.45866964921,0.013795299995664678,9,2026-05-18T15:15:32.678711,,,,,,
-11088.88888888889,0.5987369392383786,719,0.831081081081081,0.2638888888888889,5231,0,17756.869641300036,17756.865419899805,0.014394952261481067,10,2026-05-18T15:18:51.427036,-7465.999999999993,0.0,0.49673202614379086,0.25,5227.0,0.0
-11105.88888888889,0.5688000922764596,719,2.574074074074074,0.5972222222222222,5219,0,19277.14598119574,19277.142173629145,0.012967023506283926,11,2026-05-18T15:20:46.235492,,,,,,
-10754.777777777785,0.5403600876626365,719,1.3354037267080745,0.3611111111111111,5219,0,21033.806291901186,21033.802313368244,0.013562246280176998,12,2026-05-18T15:22:40.703142,,,,,,
-9559.333333333334,0.5133420832795047,719,0.7973856209150327,0.3611111111111111,5228,0,29411.337843087185,29411.33412091888,0.012970823978536317,13,2026-05-18T15:24:35.788280,,,,,,
-9654.27777777778,0.48767497911552943,719,1.3333333333333333,0.5277777777777778,5216,0,30755.808629021358,30755.804843568338,0.013428742262911731,14,2026-05-18T15:26:30.754085,,,,,,
-8943.499999999993,0.46329123015975293,719,0.6687898089171974,0.2916666666666667,5224,0,31922.53572723431,31922.53229729622,0.012414761141502145,15,2026-05-18T15:28:25.154946,,,,,,
-9822.22222222222,0.44012666865176525,719,3.0759493670886076,0.6666666666666666,5221,0,44523.18857422724,44523.185066700644,0.012779798677323258,16,2026-05-18T15:30:21.546943,,,,,,
-8977.111111111104,0.41812033521917696,719,1.4503311258278146,0.5555555555555556,5230,0,51100.28612529983,51100.282751473336,0.012419804351686685,17,2026-05-18T15:32:15.668934,,,,,,
-8902.11111111111,0.3972143184582181,719,1.7142857142857142,0.3888888888888889,5233,0,65674.44119169317,65674.43788055718,0.012251245151940987,18,2026-05-18T15:34:10.770259,,,,,,
-55209.49999999997,0.37735360253530714,719,0.7931034482758621,0.3055555555555556,5235,0,70381.60482138685,70381.60169214665,0.012083714769606548,19,2026-05-18T15:36:15.134951,,,,,,
-8377.833333333327,0.35848592240854177,719,1.0886075949367089,0.4166666666666667,5222,0,109977.90868559136,109977.90545505741,0.012568598214189763,20,2026-05-18T15:39:39.285583,-7578.444444444437,0.0,1.0463576158940397,0.5277777777777778,5230.0,0.0
-8271.11111111111,0.34056162628811465,719,1.8079470198675496,0.5694444444444444,5229,0,96019.4535208584,96019.4503566864,0.012238746047828227,21,2026-05-18T15:41:33.097410,,,,,,
-8735.166666666664,0.3235335449737089,719,1.2080536912751678,0.375,5230,0,117387.91870588322,117387.91562131581,0.012061573903080236,22,2026-05-18T15:43:27.813851,,,,,,
-8516.944444444449,0.30735686772502346,719,1.361842105263158,0.4583333333333333,5229,0,116217.66409021625,116217.66090051389,0.012444968204504922,23,2026-05-18T15:45:24.249215,,,,,,
-25690.277777777763,0.2919890243387723,719,0.37254901960784315,0.18055555555555555,5227,0,131751.54631150715,131751.54322301364,0.012350497504382787,24,2026-05-18T15:47:23.815967,,,,,,
-8532.055555555553,0.27738957312183365,719,0.6392405063291139,0.2777777777777778,5223,0,90120.18628837999,90120.18326230109,0.012240724357023773,25,2026-05-18T15:49:20.087263,,,,,,
-8110.722222222228,0.263520094465742,719,1.2384105960264902,0.4444444444444444,5229,0,110539.25474036884,110539.25146758142,0.012705316286539252,26,2026-05-18T15:51:15.876783,,,,,,
-7933.000000000002,0.25034408974245487,719,0.5850340136054422,0.2638888888888889,5233,0,137842.6046206457,137842.60171563967,0.011880367517637113,27,2026-05-18T15:53:10.925934,,,,,,
-53965.44444444446,0.2378268852553321,719,2.1879194630872485,0.5,5232,0,115517.42221799381,115517.41924760205,0.012238190299539887,28,2026-05-18T15:55:13.913548,,,,,,
-8126.277777777781,0.2259355409925655,719,0.7619047619047619,0.3333333333333333,5233,0,135286.85617099385,135286.8534372725,0.012102933515054957,29,2026-05-18T15:57:09.988838,,,,,,
-7812.944444444454,0.2146387639429372,719,1.0,0.3333333333333333,5231,0,153745.3756625158,153745.37293630713,0.011905024104048298,30,2026-05-18T16:00:32.109149,-7483.777777777771,0.0,0.7402597402597403,0.2916666666666667,5224.0,0.0
-25252.333333333336,0.20390682574579033,719,76.97543859649123,2.4027777777777777,5096,0,135518.08023956255,135518.07759340416,0.011870571800736874,31,2026-05-18T16:02:29.071581,,,,,,
-7984.777777777769,0.1937114844585008,719,0.7181208053691275,0.3194444444444444,5231,0,238439.21610401137,238439.2133873527,0.012027126231770937,32,2026-05-18T16:04:25.137340,,,,,,
-614933.2777777775,0.18402591023557577,719,67.69672943508424,12.833333333333334,4264,0,403924.625295838,403924.62307038927,0.012072380281135088,33,2026-05-18T16:07:02.144638,,,,,,
-8390.055555555555,0.17482461472379698,719,1.58,0.4166666666666667,5231,0,1560906.1884019452,1560906.1869676614,0.013478842221967286,34,2026-05-18T16:08:58.590469,,,,,,
-7930.888888888888,0.16608338398760714,719,0.9934640522875817,0.3333333333333333,5226,0,1569276.615765695,1569276.6144092968,0.012783533425921359,35,2026-05-18T16:10:55.730619,,,,,,
-8219.555555555555,0.15777921478822676,719,0.3691275167785235,0.2222222222222222,5231,0,1066306.8635552078,1066306.8620870535,0.013814254566736944,36,2026-05-18T16:12:53.415638,,,,,,
-7619.000000000004,0.14989025404881542,719,0.8979591836734694,0.3611111111111111,5233,0,1562137.1920114234,1562137.190595985,0.013532773534584692,37,2026-05-18T16:14:49.839483,,,,,,
-165954.2222222222,0.14239574134637464,719,37.770833333333336,5.055555555555555,4846,0,2049285.2832500685,2049285.281602289,0.013807381591364555,38,2026-05-18T16:17:03.531931,,,,,,
-7910.222222222219,0.1352759542790559,719,0.4177215189873418,0.20833333333333334,5222,0,1599293.609061696,1599293.6078480175,0.01378613818043089,39,2026-05-18T16:19:00.725978,,,,,,
-7572.333333333329,0.1285121565651031,719,0.8391608391608392,0.2777777777777778,5237,0,1342935.4181334346,1342935.4170110328,0.013134777790741148,40,2026-05-18T16:22:21.719762,-7379.888888888883,0.0,1.4933333333333334,0.4166666666666667,5230.0,0.0
-7992.444444444442,0.12208654873684793,719,1.3461538461538463,0.375,5224,0,2094326.4080490516,2094326.406778943,0.013701699749257038,41,2026-05-18T16:24:21.356316,,,,,,
-7593.833333333333,0.11598222130000553,719,0.993103448275862,0.375,5235,0,2199099.486413863,2199099.4852236346,0.012851036810452153,42,2026-05-18T16:26:17.851929,,,,,,
-52488.83333333333,0.11018311023500525,719,0.7853107344632768,0.4027777777777778,5204,0,2387213.1749369022,2387213.173668682,0.013615377564682665,43,2026-05-18T16:28:20.456895,,,,,,
-44386.94444444447,0.10467395472325498,719,1.1795918367346938,0.7361111111111112,5135,0,2291517.970829058,2291517.9697413757,0.013551014943128667,44,2026-05-18T16:30:21.171353,,,,,,
-7849.444444444447,0.09944025698709223,719,0.8926174496644296,0.375,5230,0,2289775.7468766808,2289775.7457180317,0.013107057662113402,45,2026-05-18T16:32:15.407641,,,,,,
-7475.611111111112,0.09446824413773762,719,0.5228758169934641,0.2777777777777778,5227,0,1767356.873846147,1767356.8725658306,0.01372663187891535,46,2026-05-18T16:34:12.701929,,,,,,
-7565.7222222222135,0.08974483193085074,719,1.837837837837838,0.5277777777777778,5233,0,1820649.1545424163,1820649.1534565168,0.012849423798611996,47,2026-05-18T16:36:10.598446,,,,,,
-57762.16666666669,0.0852575903343082,719,0.7058823529411765,0.2916666666666667,5227,0,1535064.1580677272,1535064.1570677352,0.012939946343850277,48,2026-05-18T16:38:16.029085,,,,,,
-49616.222222222226,0.08099471081759278,719,1.784431137724551,0.5,5212,0,1809834.8113182185,1809834.8100209455,0.013952132054087765,49,2026-05-18T16:40:19.206469,,,,,,
-51418.611111111124,0.07694497527671314,719,0.87248322147651,0.2777777777777778,5231,0,2279098.4975190354,2279098.4965451895,0.013061160374541608,50,2026-05-18T16:43:42.825059,-7389.611111111118,0.0,1.0763888888888888,0.3888888888888889,5237.0,0.0
