reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-24.0044,0.784,719,3.1492,4.2381,3958,3958,4548,590,0,0,0,0.0,0,0,1.2347,5.0292,1.7583,4.881,457.2629,590.0,0,0,0,A3,95.0,905.0,1,23,1,E_A4A3_1,59.0,563.0,0.0011,1,2026-06-03T04:55:18.043701,,,,,,,,,,,,
-24.3444,0.7683,719,0.6907,1.5714,4055,4055,4582,527,0,0,0,0.0,0,0,1.206,7.4684,1.8109,3.9048,477.1864,596.0,0,0,0,A3,94.0,955.0,0,13,0,E_A4A3_1,75.0,796.0,0.0008,2,2026-06-03T04:58:29.679800,,,,,,,,,,,,
-21.6134,0.753,719,0.9227,1.5238,4171,4171,4637,466,0,0,0,0.0,0,0,0.9957,2.9882,1.673,3.6429,483.5549,620.0,0,0,0,A3,79.0,699.0,1,13,0,E_A4A3_1,47.0,398.0,0.0003,3,2026-06-03T05:01:42.175566,,,,,,,,,,,,
-20.0056,0.7379,719,0.6,1.4048,4307,4307,4832,525,0,0,0,0.0,0,0,0.9061,3.4366,1.5359,3.5952,490.1349,602.0,0,0,0,A3,75.0,906.0,1,23,1,E_A4A3_1,51.0,634.0,0.0004,4,2026-06-03T05:05:05.006599,,,,,,,,,,,,
-20.6213,0.7231,719,0.9838,1.7143,4211,4211,4767,556,0,0,0,0.0,0,0,0.9475,3.9368,1.5728,3.8571,487.3408,595.0,0,0,0,A3,83.0,861.0,1,18,1,E_A4A3_1,49.0,485.0,0.0005,5,2026-06-03T05:10:17.915040,-11.3995,0.0,1.1745,1.0238,5140.0,0.0,0.0,0.0,0.7424,2.0544,0.7173,1.3571
-19.7173,0.7087,719,1.4132,1.5714,4383,4383,4792,409,0,0,0,0.0,0,0,0.9708,4.362,1.5004,3.5,456.5174,544.0,0,0,0,A3,82.0,634.0,1,23,1,E_A4A3_1,50.0,387.0,0.0006,6,2026-06-03T05:13:10.407289,,,,,,,,,,,,
-20.1081,0.6945,719,1.7529,2.5476,4339,4339,4861,522,0,0,0,0.0,0,0,0.9476,4.7737,1.5072,4.2143,474.3408,594.0,0,0,0,A3,89.0,1083.0,1,28,1,E_A4A3_1,56.0,693.0,0.0006,7,2026-06-03T05:16:46.763697,,,,,,,,,,,,
-21.7464,0.6806,719,0.3083,0.8095,4207,4207,4752,545,0,0,0,0.0,0,0,0.9528,4.284,1.6393,4.3571,504.8679,617.0,0,0,0,A2,86.0,835.0,1,23,1,A3A2_1,55.0,560.0,0.0007,8,2026-06-03T05:20:36.374780,,,,,,,,,,,,
-21.0842,0.667,719,0.2196,0.619,4244,4244,4795,551,0,0,0,0.0,0,0,1.0792,6.5024,1.5225,3.6905,461.7469,598.0,0,0,0,A3,109.0,2310.0,1,13,1,E_A4A3_1,70.0,1863.0,0.0007,9,2026-06-03T05:24:09.222511,,,,,,,,,,,,
-18.8847,0.6537,719,0.5878,1.2857,4324,4324,4865,541,0,0,0,0.0,0,0,0.8497,3.2928,1.4556,3.6667,489.886,622.0,0,0,0,A2,78.0,413.0,1,13,0,A3A2_1,52.0,284.0,0.0008,10,2026-06-03T05:31:18.841621,-13.0336,0.0,0.7788,1.5476,4776.0,0.0,0.0,0.0,0.5603,2.0238,1.0008,2.2857
