reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-112.51648148148142,719,53.8293,5.7639,4031,0,1,2026-07-13T13:19:32.480228
-90.83502314814814,719,13.8111,4.0278,4014,0,2,2026-07-13T13:21:08.363145
-92.92312499999989,719,30.4018,4.3194,4002,0,3,2026-07-13T13:22:59.641625
-121.21460648148145,719,48.8346,5.3472,3953,0,4,2026-07-13T13:27:28.409985
