reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-47.6606,0.768,719,3.1411,3.5714,4611,4611,5334,723,0,0,0,0.0,0,0,2.3564,10.1311,2.8947,5.8571,557.4993,723.0,71,0,0,A1,126.0,2763.0,1,3,1,W_A0A1_1,93.0,2415.0,0.0051,0.0034,0.0333,1,2026-06-02T07:32:46.806120,,,,,,,,,,,,
-45.8225,0.7373,719,0.9091,2.5238,4639,4639,5420,781,0,0,0,0.0,0,0,2.2101,8.856,2.7853,5.6667,581.2128,818.0,66,0,0,A3,134.0,2277.0,1,43,1,A2A3_1,79.0,1384.0,0.0039,0.0026,0.0249,2,2026-06-02T07:38:09.192314,,,,,,,,,,,,
-39.7445,0.7078,719,1.2986,3.2381,4615,4615,5268,653,0,0,0,0.0,0,0,2.0262,7.5368,2.5446,5.2619,518.7316,653.0,30,0,0,A1,132.0,2430.0,1,38,1,W_A0A1_1,80.0,1377.0,0.0035,0.0024,0.0206,3,2026-06-02T07:42:57.948203,,,,,,,,,,,,
-38.7336,0.6795,719,1.4368,3.5476,4658,4658,5299,641,0,0,0,0.0,0,0,2.0397,12.3608,2.4128,4.6667,515.6565,641.0,0,0,0,A2,104.0,4537.0,1,8,1,A1A2_1,51.0,2386.0,0.0041,0.0032,0.0191,4,2026-06-02T07:47:19.071690,,,,,,,,,,,,
-45.2768,0.6523,719,1.6691,3.2857,4692,4692,5372,680,0,0,0,0.0,0,0,2.4696,16.3353,2.592,5.7619,522.6314,680.0,52,0,0,A1,122.0,2001.0,1,38,1,W_A0A1_1,59.0,950.0,0.0051,0.0042,0.0183,5,2026-06-02T07:53:15.780251,-31.5518,0.0,1.0219,1.3095,5135.0,0.0,0.0,0.0,1.4518,8.3276,1.9,4.0
-39.5238,0.6262,719,1.1961,2.3095,4807,4807,5480,673,0,0,0,0.0,0,0,1.9581,11.4077,2.4351,5.1905,554.8359,726.0,18,0,0,A1,108.0,1762.0,1,38,1,W_A0A1_1,56.0,871.0,0.0055,0.0046,0.0176,6,2026-06-02T07:55:23.446091,,,,,,,,,,,,
-44.7594,0.6012,719,2.7642,5.1667,4760,4760,5515,755,0,0,0,1.0,0,0,2.161,14.4408,2.6244,5.2857,586.5146,813.0,80,0,0,A3,127.0,8389.0,0,28,0,A2A3_1,64.0,3988.0,0.006,0.0052,0.017,7,2026-06-02T07:57:45.306518,,,,,,,,,,,,
-36.8225,0.5771,719,0.8775,2.9762,4706,4706,5457,751,0,0,0,0.0,0,0,1.7556,8.499,2.3362,5.119,561.4228,751.0,26,0,0,A2,99.0,2482.0,1,18,1,W_A0A1_1,56.0,788.0,0.0075,0.0067,0.0166,8,2026-06-02T07:59:53.139266,,,,,,,,,,,,
-38.3972,0.554,719,2.8889,3.8095,4743,4743,5535,792,0,0,0,0.0,0,0,1.8474,10.1589,2.3887,4.9286,575.3408,804.0,50,0,0,A2,133.0,4430.0,0,23,0,A1A2_1,88.0,2903.0,0.0083,0.0075,0.0163,9,2026-06-02T08:02:01.814761,,,,,,,,,,,,
-43.312,0.5319,719,1.9421,3.0714,4772,4772,5377,605,0,1,1,0.0,0,0,2.6453,35.9589,2.2869,6.0476,507.5299,641.0,39,0,0,A1,243.0,13942.0,0,38,0,W_A0A1_1,143.0,7942.0,0.01,0.0092,0.016,10,2026-06-02T08:05:50.719868,-30.0638,0.0,0.7451,2.1429,5215.0,0.0,0.0,0.0,1.4442,12.0465,1.7647,5.2619
-39.4475,0.5106,719,2.8189,3.1667,4719,4719,5459,740,0,0,0,1.0,0,0,1.9438,13.4073,2.3482,4.7857,530.9444,740.0,26,0,0,A3,142.0,9202.0,0,13,0,A2A3_1,92.0,5328.0,0.0107,0.0099,0.0157,11,2026-06-02T08:07:50.194099,,,,,,,,,,,,
-30.3549,0.4902,719,2.9853,3.9524,4824,4824,5574,750,0,0,0,0.0,0,0,1.479,5.3451,1.9515,4.2619,509.4409,750.0,0,0,0,A3,103.0,3073.0,0,3,0,A2A3_1,65.0,1977.0,0.0115,0.0107,0.0155,12,2026-06-02T08:09:47.428397,,,,,,,,,,,,
-49.2468,0.4706,719,1.6615,2.4762,4855,4855,5564,709,0,0,0,0.0,0,0,2.2855,12.3042,2.6658,7.4048,623.1794,800.0,63,0,0,A1,204.0,7654.0,1,13,0,W_A0A1_1,118.0,4248.0,0.0123,0.0115,0.0153,13,2026-06-02T08:12:11.114739,,,,,,,,,,,,
-32.5298,0.4517,719,1.2151,2.2857,4934,4934,5557,623,0,0,0,0.0,0,0,1.7325,10.0437,1.9859,4.6429,499.6467,642.0,0,0,0,A1,117.0,4181.0,0,3,0,W_A0A1_1,93.0,3922.0,0.0128,0.0121,0.0152,14,2026-06-02T08:14:03.754527,,,,,,,,,,,,
-41.2923,0.4337,719,2.4515,4.0952,4821,4821,5594,773,0,0,0,0.0,0,0,2.0135,13.4534,2.1606,5.4762,557.8637,808.0,40,0,0,A3,141.0,5786.0,0,23,0,A2A3_1,78.0,3432.0,0.0149,0.0141,0.0151,15,2026-06-02T08:18:00.856947,-27.7112,0.0,1.9307,2.5714,5154.0,0.0,0.0,0.0,1.3597,5.6414,1.6619,3.7143
-31.073,0.4163,719,0.8999,2.5714,4870,4870,5669,799,0,0,0,0.0,0,0,1.4598,4.6241,2.0268,4.5476,540.6342,802.0,0,0,0,A3,108.0,2322.0,1,13,1,A2A3_1,67.0,1719.0,0.015,0.0143,0.0149,16,2026-06-02T08:20:08.464656,,,,,,,,,,,,
