reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-59.78095679012345,0.784,719,0.8554006968641115,1.4047619047619047,4942,4942,5516,574,0,0,0,1.0,0,0,1.6520637273788452,6.6405134201049805,2.053811550140381,5.214285850524902,539.4826049804688,702.0,523,0,0,A2,117.0,3543.0,0,37,0,A1A2_1,91.0,3129.0,0.0034871588543798526,1,2026-05-25T06:34:20.595485,,,,,,,,,,,,
-60.85092592592595,0.76832,719,1.1896272285251215,2.0238095238095237,4886,4886,5503,617,0,0,0,0.0,0,0,1.8668313026428223,8.916335105895996,2.0769917964935303,4.38095235824585,491.9193420410156,657.0,408,0,0,A1,114.0,1359.0,1,22,1,W_A0A1_1,55.0,725.0,0.0032460760339441735,2,2026-05-25T06:43:44.578404,,,,,,,,,,,,
-66.10037037037033,0.7529536,719,2.4723926380368098,2.9523809523809526,4803,4803,5455,652,0,0,0,1.0,0,0,1.9257999658584595,12.5761079788208,2.2212398052215576,4.785714149475098,537.5855102539062,670.0,439,0,0,A2,118.0,2772.0,0,7,0,A1A2_1,63.0,1540.0,0.003476758468093063,3,2026-05-25T06:54:07.403468,,,,,,,,,,,,
-66.49425925925924,0.737894528,719,1.0331890331890332,2.1904761904761907,4862,4862,5555,693,0,0,0,1.0,0,0,1.9921971559524536,13.688432693481445,2.190244197845459,4.9285712242126465,559.8317260742188,715.0,531,0,0,A3,134.0,7249.0,0,32,0,A2A3_1,67.0,3701.0,0.005499587005382515,4,2026-05-25T07:04:58.112029,,,,,,,,,,,,
-64.40526234567892,0.72313663744,719,1.7715179968701096,2.857142857142857,4841,4841,5480,639,0,0,0,1.0,0,0,1.8991305828094482,8.002044677734375,2.153156042098999,5.714285850524902,537.2239379882812,699.0,403,0,0,A3,106.0,2185.0,0,17,0,A2A3_1,73.0,1582.0,0.007758473353434525,5,2026-05-25T07:25:40.129339,-54.48666666666666,0.0,1.273865414710485,2.2857142857142856,5078.0,0.0,0.0,0.0,1.4730576276779175,5.780287265777588,1.866150140762329,3.5238094329833984
-61.290123456790106,0.7086739046912,719,1.9078726968174204,1.6428571428571428,4892,4892,5489,597,0,0,0,1.0,0,0,1.9038490056991577,10.292593002319336,2.0415260791778564,4.952381134033203,506.2586975097656,649.0,503,0,0,A2,127.0,4814.0,0,17,0,A1A2_1,89.0,3008.0,0.00920528590145504,6,2026-05-25T07:35:34.454990,,,,,,,,,,,,
-61.20600308641975,0.694500426597376,719,1.2988691437802908,2.4761904761904763,4955,4955,5574,619,0,0,0,1.0,0,0,1.7870408296585083,10.426087379455566,2.049407482147217,5.11904764175415,536.748291015625,694.0,544,0,0,A3,119.0,4209.0,0,17,0,A2A3_1,59.0,2487.0,0.010702235117730826,7,2026-05-25T07:46:01.924425,,,,,,,,,,,,
-63.446481481481484,0.6806104180654284,719,2.4504643962848296,3.5714285714285716,4915,4915,5561,646,0,0,0,1.0,0,0,1.805474042892456,13.474332809448242,2.130737066268921,4.952381134033203,546.1905517578125,725.0,409,0,0,A3,121.0,4602.0,0,17,0,A2A3_1,62.0,2625.0,0.013322298995948426,8,2026-05-25T07:56:48.406695,,,,,,,,,,,,
-76.96882716049386,0.6669982097041198,719,2.1348837209302327,2.8333333333333335,4839,4839,5484,645,0,0,0,0.0,0,0,2.435603380203247,15.376543045043945,2.3397908210754395,7.11904764175415,535.738525390625,667.0,363,0,0,A2,233.0,8569.0,1,12,0,A1A2_1,150.0,5914.0,0.014691633279843358,9,2026-05-25T08:07:23.161355,,,,,,,,,,,,
-65.94793209876546,0.6536582455100374,719,1.462962962962963,2.0714285714285716,4793,4793,5387,594,0,0,0,1.0,0,0,2.0715341567993164,9.239179611206055,2.1911051273345947,4.5714287757873535,502.81085205078125,650.0,270,0,0,A1,112.0,1015.0,0,2,0,W_A0A1_1,53.0,529.0,0.0166640079920912,10,2026-05-25T08:27:07.410171,-63.34146604938264,0.0,1.2156593406593406,2.7857142857142856,4935.0,0.0,0.0,0.0,1.7747403383255005,15.621546745300293,2.0491421222686768,6.166666507720947
