reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-14836.277777777781,0.95,719,3.46875,0.6111111111111112,5221,0,722.8880876680699,1,2026-05-18T07:23:59.309475,,,,,,
-13973.722222222214,0.9025,719,1.485207100591716,0.3888888888888889,5211,0,504.5084491034708,2,2026-05-18T07:25:21.236971,,,,,,
-13548.888888888898,0.8573749999999999,719,2.6790123456790123,0.6527777777777778,5217,0,395.4628010883782,3,2026-05-18T07:26:43.079684,,,,,,
-12881.944444444433,0.8145062499999999,719,1.5568862275449102,0.4444444444444444,5213,0,263.49360155893464,4,2026-05-18T07:28:05.165687,,,,,,
-12553.33333333332,0.7737809374999999,719,0.9240506329113924,0.3333333333333333,5221,0,241.4687694820144,5,2026-05-18T07:29:27.321346,,,,,,
-11686.88888888889,0.7350918906249998,719,0.5655172413793104,0.2916666666666667,5235,0,244.32961433421255,6,2026-05-18T07:30:49.046410,,,,,,
-11316.722222222217,0.6983372960937497,719,1.3734939759036144,0.4722222222222222,5212,0,252.50689192176364,7,2026-05-18T07:32:12.925915,,,,,,
-11023.94444444445,0.6634204312890623,719,1.295774647887324,0.4166666666666667,5237,0,268.0990659159314,8,2026-05-18T07:33:35.059912,,,,,,
-11154.111111111115,0.6302494097246091,719,1.4903225806451612,0.4444444444444444,5225,0,272.50159376884534,9,2026-05-18T07:34:56.707872,,,,,,
-56818.33333333334,0.5987369392383786,719,1.0687830687830688,0.5972222222222222,5191,0,10346.94051228445,10,2026-05-18T07:37:42.814488,-6787.277777777781,0.0,1.177304964539007,0.4305555555555556,5239.0,0.0
