reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-115.52393518518527,719,19.8806,4.9861,4132,0,1,2026-07-13T13:19:52.386429
-140.35592592592585,719,44.3115,4.1806,4148,0,2,2026-07-13T13:21:30.760466
-138.86967592592592,719,52.2896,4.7222,4155,0,3,2026-07-13T13:24:20.339477
-3143.1556712962984,719,1247.4878,8.5139,2678,0,4,2026-07-13T13:29:16.665891
