reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-7.277546296296298,0.784,719,1.71875,0.25,3502,0,0.0009591333617696897,1,2026-05-23T01:06:35.889133,,,,,,
-7.48354166666667,0.76832,719,2.0927835051546393,0.375,3503,0,0.0006267314976275062,2,2026-05-23T01:07:51.257114,,,,,,
-8.303634259259256,0.7529536,719,18.53913043478261,0.5555555555555556,3485,0,6.182697090862374e-05,3,2026-05-23T01:09:15.275114,,,,,,
-6.247291666666664,0.737894528,719,1.430232558139535,0.16666666666666666,3513,0,5.0352852651412225e-05,4,2026-05-23T01:10:31.826862,,,,,,
-6.331805555555548,0.72313663744,719,0.4020618556701031,0.1388888888888889,3503,0,5.588576188101709e-05,5,2026-05-23T01:12:45.554986,-5.444583333333334,0.0,0.25,0.08333333333333333,3511.0,0.0
-6.773356481481485,0.7086739046912,719,0.4888888888888889,0.125,3508,0,5.582310229287125e-05,6,2026-05-23T01:13:54.313258,,,,,,
-6.988310185185174,0.694500426597376,719,1.1170212765957446,0.19444444444444445,3506,0,5.626898443586062e-05,7,2026-05-23T01:15:04.313310,,,,,,
-6.116666666666665,0.6806104180654284,719,1.8777777777777778,0.19444444444444445,3508,0,6.762507289797988e-05,8,2026-05-23T01:16:14.023837,,,,,,
-6.013194444444442,0.6669982097041198,719,0.6483516483516484,0.125,3507,0,6.421920761757632e-05,9,2026-05-23T01:17:21.229046,,,,,,
-332.7650231481482,0.6536582455100374,719,2.051546391752577,0.2638888888888889,3503,0,0.01239041677825688,10,2026-05-23T01:19:56.063782,-6.734282407407405,0.0,1.8020833333333333,0.2222222222222222,3504.0,0.0
