reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-7.977569444444441,0.784,719,0.4,0.1111111111111111,3509,3509,3599,90,0,0,0,0.0,0,0,1.5219213962554932,6.136842250823975,0.23549295961856842,0.5277777910232544,93.43254852294922,108.0,0,0,0,B1,22.0,519.0,1,38,1,B0B1_1,7.0,205.0,0.0025245343629915337,0.0018142263349168722,0.014206160351111576,1,2026-05-23T13:55:00.040101,,,,,,,,,,,,
-106.76798611111116,0.76832,719,1.8936170212765957,0.3611111111111111,3506,3506,3600,94,0,3,3,0.0,0,0,22.119258880615234,251.87216186523438,0.7216813564300537,4.027777671813965,144.9986114501953,366.0,119,89,8,B1,277.0,79911.0,0,18,0,B2B1_0,46.0,12481.0,0.014765498091150023,0.014220100421437757,0.010907953229418054,2,2026-05-23T13:57:09.444466,,,,,,,,,,,,
-7.03435185185185,0.7529536,719,0.826530612244898,0.16666666666666666,3501,3501,3599,98,0,0,0,0.0,0,0,1.263564109802246,4.558823585510254,0.2137034386396408,0.4861111044883728,91.54241943359375,108.0,0,0,0,C1,16.0,363.0,1,38,1,C0C1_1,5.0,160.0,0.004526144428802357,0.00399242496772563,0.010674388891394264,3,2026-05-23T13:59:07.168204,,,,,,,,,,,,
-7.176504629629633,0.737894528,719,2.1578947368421053,0.3472222222222222,3505,3505,3600,95,0,0,0,0.0,0,0,1.2801100015640259,5.9375,0.21826227009296417,0.5555555820465088,91.92768096923828,112.0,0,0,0,C1,16.0,387.0,1,43,1,A1B1_1,6.0,106.0,0.0033905999964104396,0.002888049029289215,0.010051019239771765,4,2026-05-23T14:01:05.575614,,,,,,,,,,,,
-6.778078703703708,0.72313663744,719,1.6373626373626373,0.25,3508,3508,3599,91,0,0,0,0.0,0,0,1.1885401010513306,4.766666889190674,0.20891284942626953,0.4861111044883728,91.09735870361328,107.0,0,0,0,C1,13.0,209.0,1,28,1,C2C1_0,6.0,87.0,0.0038523811095534087,0.003363638648055578,0.00977484899623545,5,2026-05-23T14:04:28.206000,-4.5995138888888825,0.0,0.0,0.0,3512.0,0.0,0.0,0.0,0.6264144778251648,2.7234041690826416,0.15586848556995392,0.4027777910232544
-6.810162037037038,0.7086739046912,719,0.8651685393258427,0.19444444444444445,3510,3510,3599,89,0,0,0,0.0,0,0,1.2052803039550781,5.230769157409668,0.2091253399848938,0.5,91.37413024902344,106.0,0,0,0,B1,16.0,343.0,0,43,0,C1B1_1,5.0,81.0,0.0038165898461080053,0.003334580380738336,0.009640189277601425,6,2026-05-23T14:06:26.301000,,,,,,,,,,,,
-7.040208333333332,0.694500426597376,719,1.1758241758241759,0.20833333333333334,3509,3509,3600,91,0,0,0,0.0,0,0,1.2449018955230713,4.702127456665039,0.2154226452112198,0.5277777910232544,91.67037200927734,107.0,0,0,0,A0,14.0,295.0,0,43,0,B0A0_0,10.0,207.0,0.0036734413927222145,0.003196327733081977,0.009542272772033789,7,2026-05-23T14:08:24.313512,,,,,,,,,,,,
-7.077916666666671,0.6806104180654284,719,0.5113636363636364,0.19444444444444445,3511,3511,3599,88,0,0,0,0.0,0,0,1.2532269954681396,4.862069129943848,0.21629191935062408,0.5555555820465088,91.77051544189453,110.0,0,0,0,B0,17.0,264.0,0,33,0,C0B0_0,5.0,77.0,0.00404639473735123,0.003572471447185204,0.009478465862499657,8,2026-05-23T14:10:21.542751,,,,,,,,,,,,
-6.652685185185186,0.6669982097041198,719,1.423913043478261,0.2222222222222222,3507,3507,3599,92,0,0,0,0.0,0,0,1.1520934104919434,3.9805824756622314,0.20584145188331604,0.4861111044883728,90.95549011230469,109.0,0,0,0,C1,13.0,224.0,1,33,1,C0C1_1,5.0,72.0,0.004482651328760612,0.0040133301667999105,0.00938642327835646,9,2026-05-23T14:12:19.766474,,,,,,,,,,,,
-6.959097222222223,0.6536582455100374,719,0.6170212765957447,0.16666666666666666,3504,3504,3598,94,0,0,0,0.0,0,0,1.2220361232757568,4.857142925262451,0.21351027488708496,0.5416666865348816,91.6036148071289,111.0,0,0,0,B0,14.0,292.0,0,43,0,A0B0_1,7.0,145.0,0.0045425331019096965,0.0040730551964531635,0.00938955808682717,10,2026-05-23T14:15:41.890429,-4.537986111111114,0.0,0.6896551724137931,0.1527777777777778,3513.0,0.0,0.0,0.0,0.6179492473602295,2.3258426189422607,0.15378226339817047,0.4444444477558136
