reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp
-3816.6666666666642,0.7427123967299725,719,0.3333333333333333,0.1527777777777778,3512,0,1080415.8111853646,1080415.80993425,0.008958824000921054,99,2026-05-10T11:41:12.898674
-3720.8888888888896,0.7404842595397826,719,0.8414634146341463,0.19444444444444445,3518,0,10496660.120426133,10496660.11915627,0.008988020413779291,100,2026-05-10T11:42:17.687847
-3925.333333333335,0.7382628067611632,719,0.2289156626506024,0.06944444444444445,3515,0,12010634.311338037,12010634.310059419,0.008833644078119615,101,2026-05-10T11:43:27.770201
-3822.666666666669,0.7360480183408797,719,0.35714285714285715,0.125,3516,0,23197547.72027332,23197547.719038423,0.008943465526665202,102,2026-05-10T11:44:24.297256
-3589.1666666666665,0.7338398742858571,719,0.7222222222222222,0.1527777777777778,3510,0,23599186.40315784,23599186.40184889,0.008883489241437554,103,2026-05-10T11:45:29.385423
-3753.9444444444457,0.7316383546629995,719,0.5698924731182796,0.1527777777777778,3507,0,50172754.17000303,50172754.16869124,0.00843382112083436,104,2026-05-10T11:46:37.074220
-3667.722222222223,0.7294434395990105,719,0.7294117647058823,0.16666666666666666,3515,0,15189671.908289742,15189671.906957896,0.008056812355572018,105,2026-05-10T11:47:43.840776
-3917.833333333333,0.7272551092802134,719,1.0476190476190477,0.2361111111111111,3515,0,1513496.1570908013,1513496.1557689104,0.008333774504377422,106,2026-05-10T11:48:40.531842
-3635.6111111111127,0.7250733439523728,719,0.4691358024691358,0.1527777777777778,3519,0,1225734.0535809088,1225734.0523362006,0.008149531058531893,107,2026-05-10T11:49:43.790308
-3508.722222222221,0.7228981239205157,719,0.2823529411764706,0.125,3515,0,1457325.785806128,1457325.7846209696,0.008771912037409188,108,2026-05-10T11:50:49.209798
-3687.0555555555507,0.7207294295487541,719,0.16470588235294117,0.041666666666666664,3514,0,1635285.369657819,1635285.368412705,0.00890573418682366,109,2026-05-10T11:51:58.018224
-3826.722222222221,0.7185672412601078,719,1.797752808988764,0.3055555555555556,3510,0,16802484.463118903,16802484.461854134,0.00817452191785807,110,2026-05-10T11:53:05.159216
-3704.8333333333358,0.7164115395363275,719,0.22093023255813954,0.09722222222222222,3513,0,17813138.447737705,17813138.446473558,0.009702071052702644,111,2026-05-10T11:54:00.515877
-3553.3888888888837,0.7142623049177186,719,0.5647058823529412,0.16666666666666666,3515,0,34971295.460018575,34971295.458770745,0.009424229730853243,112,2026-05-10T11:55:04.945300
-3608.277777777775,0.7121195180029655,719,0.9047619047619048,0.2222222222222222,3516,0,18496664.273735464,18496664.272488493,0.00950481592494896,113,2026-05-10T11:56:11.407753
-3862.833333333333,0.7099831594489566,719,1.7222222222222223,0.2916666666666667,3510,0,19258634.119128164,19258634.117801186,0.020247844592519156,114,2026-05-10T11:57:18.011345
-3494.3888888888914,0.7078532099706097,719,0.5842696629213483,0.16666666666666666,3510,0,1710494.2161017512,1710494.2149205878,0.01023862733517324,115,2026-05-10T11:58:24.975149
-3712.7222222222204,0.7057296503406979,719,2.752808988764045,0.2361111111111111,3510,0,36773432.82779056,36773432.82654057,0.008868635958513978,116,2026-05-10T11:59:25.002170
