reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-45.9539,0.768,719,1.0725,2.2857,4650,4650,5381,731,0,0,0,0.0,0,0,2.3762,15.3475,2.6926,5.5476,543.2309,773.0,69,0,0,A2,184.0,8907.0,0,23,0,A1A2_1,114.0,5779.0,0.0042,0.0027,0.0295,1,2026-07-07T01:42:23.497960,,,,,,,,,,,,
-53.6289,0.7373,719,1.6445,2.8571,4672,4672,5364,692,0,0,0,0.0,0,0,2.7373,14.6527,2.9819,6.4524,562.6189,713.0,120,0,0,A2,164.0,3945.0,1,8,0,A1A2_1,117.0,3561.0,0.004,0.0029,0.0236,2,2026-07-07T01:44:22.181336,,,,,,,,,,,,
-46.9043,0.7078,719,4.1266,4.0714,4697,4697,5400,703,0,0,0,0.0,0,0,2.2652,12.2971,2.8008,6.3095,572.6119,754.0,92,0,0,A2,158.0,3228.0,1,8,0,A1A2_1,102.0,1995.0,0.0041,0.003,0.0219,3,2026-07-07T01:46:28.077672,,,,,,,,,,,,
-41.3653,0.6795,719,2.3791,3.4762,4701,4701,5429,728,0,0,0,0.0,0,0,2.0078,7.9709,2.6183,5.4048,553.2949,743.0,44,0,0,A2,106.0,1399.0,0,3,0,A1A2_1,68.0,884.0,0.0051,0.0041,0.0193,4,2026-07-07T01:48:27.811851,,,,,,,,,,,,
-44.9533,0.6523,719,3.1586,3.3095,4683,4683,5345,662,0,0,0,0.0,0,0,2.4118,11.3298,2.5309,5.4762,514.057,677.0,56,0,0,A2,195.0,6404.0,0,33,0,A1A2_1,113.0,3467.0,0.006,0.0051,0.0183,5,2026-07-07T01:52:21.811811,-36.6134,0.0,0.6856,1.119,5365.0,0.0,0.0,0.0,1.8487,9.22,1.6131,3.1905
