reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-7147.55555555556,0.95,719,1.148936170212766,0.20833333333333334,3506,0,147.16062817340944,147.157261668182,0.011221774504519999,1,2026-05-19T04:46:34.214015,,,,,,
-6047.500000000007,0.9025,719,3.853932584269663,0.4444444444444444,3511,0,95.20477677452713,95.20195778752567,0.0093968350359955,2,2026-05-19T04:48:16.155928,,,,,,
-6320.166666666663,0.8573749999999999,719,3.1333333333333333,0.3333333333333333,3510,0,91.43024777769213,91.42754959297446,0.008993274016728073,3,2026-05-19T04:49:58.985531,,,,,,
-5851.16666666667,0.8145062499999999,719,0.11827956989247312,0.08333333333333333,3507,0,85.05921808171173,85.05659444010473,0.008744909456556713,4,2026-05-19T04:51:41.485061,,,,,,
-5579.277777777781,0.7737809374999999,719,0.10638297872340426,0.05555555555555555,3504,0,81.14039568841375,81.13781783378505,0.00859307792421135,5,2026-05-19T04:53:23.739079,,,,,,
-5048.944444444443,0.7350918906249998,719,1.0,0.19444444444444445,3506,0,77.43541153017769,77.43286731279609,0.008480701129235876,6,2026-05-19T04:55:06.534890,,,,,,
-4821.111111111109,0.6983372960937497,719,0.8651685393258427,0.19444444444444445,3511,0,72.47338341406555,72.47085095910933,0.008441828198404529,7,2026-05-19T04:56:48.854173,,,,,,
-4702.83333333333,0.6634204312890623,719,0.875,0.1388888888888889,3512,0,69.70777929144211,69.70529104771302,0.008294098015734731,8,2026-05-19T04:58:31.317471,,,,,,
-4638.888888888882,0.6302494097246091,719,1.4615384615384615,0.2638888888888889,3509,0,67.27793755882804,67.27545283799046,0.00828235543375739,9,2026-05-19T05:00:14.734317,,,,,,
-4130.000000000005,0.5987369392383786,719,1.0222222222222221,0.20833333333333334,3510,0,64.80343673026942,64.80098618254044,0.008168820426469055,10,2026-05-19T05:03:09.320796,-2906.6666666666692,0.0,0.6511627906976745,0.19444444444444445,3514.0,0.0
