reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-16835.055555555544,719,4.884955752212389,0.5833333333333334,3487,0,1,2026-05-16T01:45:47.389097
-16899.999999999996,719,4.467889908256881,0.5277777777777778,3491,0,2,2026-05-16T01:46:32.281885
-16957.333333333325,719,4.743362831858407,0.5555555555555556,3487,0,3,2026-05-16T01:47:17.562295
-16739.72222222223,719,4.6422018348623855,0.5416666666666666,3491,0,4,2026-05-16T01:48:03.103114
-16661.611111111113,719,4.774774774774775,0.5694444444444444,3489,0,5,2026-05-16T01:48:48.573163
