reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-169.9539,0.4544,719,3.8475,7.6429,6725,6725,7781,1056,0,0,0,1.0,0,0,3.674,14.127,6.6839,14.381,1007.968,1720.0,504,0,0,A2,214.0,10620.0,1,13,0,A1A2_1,99.0,6843.0,0.2017,28,2026-05-29T02:48:58.803738,,,,,,,,,,,,
-151.2033,0.4453,719,5.0445,4.7619,6977,6977,7764,787,0,0,0,1.0,0,0,3.7012,16.8191,5.7085,17.1667,912.5855,1540.0,451,0,0,A1,297.0,14308.0,1,3,0,W_A0A1_1,134.0,6613.0,0.2098,29,2026-05-29T02:53:54.559307,,,,,,,,,,,,
-828.388,0.4364,719,2.9341,7.4048,5926,5926,7291,1365,0,16,16,1.0,0,0,19.3309,111.6675,10.4297,36.2857,1067.3909,1710.0,466,0,0,A2,707.0,126163.0,0,43,0,A1A2_1,240.0,43751.0,0.2163,30,2026-05-29T03:05:07.693670,-167.786,0.0,6.2893,5.5238,6939.0,0.0,0.0,0.0,4.0941,17.4383,6.2429,15.7381
-146.4843,0.4277,719,4.4034,6.8095,6874,6874,7806,932,0,0,0,1.0,0,0,3.2264,10.5669,5.9424,14.4524,947.5925,1597.0,468,0,0,A1,251.0,8388.0,1,13,0,W_A0A1_1,115.0,5302.0,0.2395,31,2026-05-29T03:10:19.306552,,,,,,,,,,,,
-131.134,0.4191,719,1.811,4.0238,6817,6817,7727,910,0,0,0,1.0,0,0,3.1875,12.801,5.4636,12.119,917.5396,1531.0,440,0,0,A1,217.0,4528.0,0,23,0,W_A0A1_1,103.0,2563.0,0.2377,32,2026-05-29T03:15:23.090427,,,,,,,,,,,,
-298.7209,0.4107,719,5.2802,6.0,6689,6689,7724,1035,0,3,3,1.0,0,0,7.9058,73.1254,6.6354,21.3333,944.9541,1585.0,470,0,0,A2,445.0,50613.0,0,8,0,A1A2_1,206.0,21300.0,0.249,33,2026-05-29T03:20:36.872855,,,,,,,,,,,,
-598.5604,0.4025,719,7.0377,7.7143,6301,6301,7627,1326,0,8,8,1.0,0,0,13.0017,100.7556,10.3471,28.3333,1115.7538,2011.0,473,0,0,A2,692.0,116777.0,0,3,0,A1A2_1,209.0,34275.0,0.2518,34,2026-05-29T03:26:39.571680,,,,,,,,,,,,
-131.5458,0.3945,719,4.0995,4.5714,6873,6873,7727,854,0,1,1,1.0,0,0,2.9628,8.7271,5.5108,16.4286,915.9861,1506.0,443,0,0,A1,297.0,7558.0,0,18,0,W_A0A1_1,132.0,3583.0,0.2621,35,2026-05-29T03:36:45.249934,-121.0091,0.0,4.8857,4.7143,6876.0,0.0,0.0,0.0,2.8287,10.8299,5.1508,12.5714
-140.3907,0.3866,719,11.2658,7.1429,6861,6861,7730,869,0,0,0,1.0,0,0,3.551,14.8559,5.6964,12.4762,925.5438,1554.0,437,0,0,A2,269.0,13846.0,0,28,0,A1A2_1,117.0,6312.0,0.2696,36,2026-05-29T03:41:56.959478,,,,,,,,,,,,
-137.9638,0.3788,719,4.493,4.9286,6914,6914,7774,860,0,0,0,1.0,0,0,3.2529,9.5374,5.4454,12.0952,907.9291,1501.0,459,0,0,A2,219.0,8459.0,1,8,0,A1A2_1,119.0,5656.0,0.2712,37,2026-05-29T03:47:00.988002,,,,,,,,,,,,
