reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-15544.333333333345,0.95,719,1.8050314465408805,0.4583333333333333,5220,0,526.3176454218423,526.3134032458794,0.014139275222721442,1,2026-05-18T07:04:03.759497,,,,,,
-13564.777777777788,0.9025,719,4.60625,0.625,5220,0,393.49270648982827,393.48901549698746,0.012300831915989456,2,2026-05-18T07:05:55.533477,,,,,,
-278603.99999999994,0.8573749999999999,719,102.1782334384858,7.513888888888889,4681,0,55484.0855623545,55484.08258536263,0.012026572172557197,3,2026-05-18T07:08:00.696960,,,,,,
-15461.111111111111,0.8145062499999999,719,2.0308641975308643,0.5416666666666666,5217,0,312429.8220632497,312429.82027786534,0.014727441934669216,4,2026-05-18T07:09:54.741352,,,,,,
-15687.444444444449,0.7737809374999999,719,1.2134146341463414,0.5138888888888888,5216,0,225337.24481939705,225337.24016714294,0.022260646949754055,5,2026-05-18T07:11:46.101639,,,,,,
-11922.666666666668,0.7350918906249998,719,1.0460526315789473,0.3888888888888889,5228,0,188101.70353399497,188101.70042782335,0.01660202867811305,6,2026-05-18T07:13:37.237300,,,,,,
-12207.222222222234,0.6983372960937497,719,1.7030303030303031,0.5138888888888888,5215,0,132225.7352901029,132225.73119607853,0.01707403761268657,7,2026-05-18T07:15:30.460706,,,,,,
-11037.444444444442,0.6634204312890623,719,0.7077922077922078,0.2916666666666667,5225,0,157606.32323845237,157606.3196685324,0.015206864421024027,8,2026-05-18T07:17:22.802416,,,,,,
-10912.944444444436,0.6302494097246091,719,1.40625,0.5555555555555556,5221,0,177792.91234816762,177792.908676296,0.015490383970627616,9,2026-05-18T07:19:14.875978,,,,,,
-11948.444444444447,0.5987369392383786,719,1.5562913907284768,0.4583333333333333,5228,0,152268.9811587274,152268.97748498822,0.014720593432744289,10,2026-05-18T07:22:31.643068,-7507.499999999999,0.0,1.3642384105960266,0.4166666666666667,5229.0,0.0
