reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-51.2778,0.768,719,9.0807,2.5139,4322,4322,4731,409,0,0,0,1.0,0,0,4.4262,32.7685,1.6274,3.75,353.7635,481.0,147,0,0,B0,133.0,11239.0,1,2,0,bottom1B0_1,65.0,5696.0,0.0032,1,2026-06-04T08:51:42.392735,,,,,,,,,,,,
-43.889,0.7373,719,12.4286,4.3194,4352,4352,4996,644,0,0,0,1.0,0,0,2.6498,12.4286,1.6746,4.3194,407.847,644.0,165,0,0,B1,163.0,2938.0,1,12,0,B2B1_1,53.0,1184.0,0.004,2,2026-06-04T08:53:00.203039,,,,,,,,,,,,
-39.3362,0.7078,719,10.5717,2.7917,4406,4406,4894,488,0,0,0,1.0,0,0,2.3859,13.5277,1.5384,3.9583,396.0014,550.0,71,0,0,B1,141.0,3739.0,0,42,0,B2B1_1,63.0,2118.0,0.0024,3,2026-06-04T08:54:16.749406,,,,,,,,,,,,
-40.8385,0.6795,719,10.4188,3.2639,4393,4393,4966,573,0,1,1,1.0,0,0,2.4721,12.8543,1.5497,3.8333,400.0876,588.0,131,0,0,B1,139.0,3986.0,0,42,0,B2B1_1,59.0,2363.0,0.0026,4,2026-06-04T08:55:34.782616,,,,,,,,,,,,
-47.7564,0.6523,719,6.5163,3.1111,4347,4347,4959,612,0,0,0,1.0,0,0,2.925,18.6219,1.6774,4.6806,409.0403,629.0,112,0,0,B1,165.0,3542.0,0,17,0,B2B1_1,61.0,2001.0,0.0033,5,2026-06-04T08:58:06.718429,-30.7614,0.0,5.4631,3.3194,4279.0,0.0,0.0,0.0,1.488,8.8353,1.3489,3.5694
-50.8037,0.6262,719,24.1029,3.7222,4330,4330,4845,515,0,0,0,1.0,0,0,3.5997,30.749,1.6262,4.2639,390.4631,572.0,157,0,0,B1,179.0,10979.0,1,12,0,B0B1_1,66.0,4496.0,0.004,6,2026-06-04T08:59:20.189613,,,,,,,,,,,,
-39.7341,0.6012,719,11.2912,4.4167,4380,4380,5005,625,0,0,0,1.0,0,0,2.2438,13.9618,1.5485,4.6806,409.6412,640.0,99,0,0,B1,148.0,3363.0,1,12,0,B2B1_1,61.0,1776.0,0.0052,7,2026-06-04T09:00:37.537100,,,,,,,,,,,,
-39.9439,0.5771,719,14.0392,3.3194,4355,4355,4942,587,0,0,0,1.0,0,0,2.2143,14.0392,1.5517,3.9583,414.4117,626.0,81,0,0,B1,143.0,2236.0,0,2,0,B0B1_1,37.0,926.0,0.0068,8,2026-06-04T09:01:55.521155,,,,,,,,,,,,
-291.657,0.554,719,4.2013,4.25,3836,3836,4606,770,0,16,16,1.0,0,0,18.4776,160.7112,2.8886,13.0556,483.509,989.0,199,0,0,B1,449.0,90807.0,0,22,0,B2B1_1,74.0,17559.0,0.0117,9,2026-06-04T09:03:18.436495,,,,,,,,,,,,
-41.3833,0.5319,719,8.1953,4.3194,4344,4344,4979,635,0,1,1,1.0,0,0,2.3243,14.0186,1.5673,4.6806,418.1711,653.0,159,0,0,B1,149.0,1887.0,0,2,0,A2B2_0,39.0,1128.0,0.0295,10,2026-06-04T09:05:52.318998,-35.6443,0.0,18.6013,3.8056,4337.0,0.0,1.0,1.0,1.9296,18.6368,1.384,4.3056
-36.6507,0.5106,719,7.2208,3.0417,4380,4380,4928,548,0,2,2,1.0,0,0,2.0808,7.6693,1.4912,3.3194,402.9388,570.0,60,0,0,B1,132.0,1267.0,0,17,0,A1B1_1,30.0,330.0,0.028,11,2026-06-04T09:07:05.322477,,,,,,,,,,,,
