reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-22.8161,0.768,719,1.0985,2.0714,4050,4050,4598,548,0,0,0,0.0,0,0,1.0412,4.4746,1.7298,3.8333,504.4743,636.0,0,0,0,A3,87.0,1691.0,1,43,1,E_A4A3_1,47.0,1010.0,0.0021,0.0007,0.0285,1,2026-06-03T04:55:56.456591,,,,,,,,,,,,
-21.6876,0.7373,719,0.8962,2.0238,4161,4161,4614,453,0,1,1,0.0,0,0,1.128,6.8323,1.5908,4.0,441.9444,542.0,0,0,0,A2,89.0,900.0,1,23,1,A3A2_1,57.0,525.0,0.0013,0.0003,0.0185,2,2026-06-03T04:59:16.212564,,,,,,,,,,,,
-21.6401,0.7078,719,1.0019,1.6667,4073,4073,4593,520,0,0,0,0.0,0,0,1.0876,4.2705,1.6462,3.8095,454.1224,574.0,0,0,0,A3,78.0,722.0,1,23,1,E_A4A3_1,40.0,335.0,0.0011,0.0003,0.0158,3,2026-06-03T05:02:46.378256,,,,,,,,,,,,
-19.9748,0.6795,719,0.8235,2.0476,4267,4267,4794,527,0,0,0,0.0,0,0,0.8672,2.8211,1.5663,3.4524,497.459,608.0,0,0,0,A2,84.0,751.0,1,18,1,A3A2_1,58.0,529.0,0.0012,0.0004,0.0143,4,2026-06-03T05:06:22.909129,,,,,,,,,,,,
-19.7675,0.6523,719,0.8098,1.4524,4333,4333,4864,531,0,0,0,0.0,0,0,0.9115,3.9425,1.5072,4.0476,475.8081,596.0,0,0,0,A3,111.0,1276.0,1,23,1,E_A4A3_1,68.0,696.0,0.0012,0.0005,0.0133,5,2026-06-03T05:11:56.234681,-12.1917,0.0,0.5542,0.9286,5089.0,0.0,0.0,0.0,0.6838,1.8114,0.8357,1.6667
-18.9424,0.6262,719,0.2877,0.9048,4381,4381,4944,563,0,0,0,0.0,0,0,0.8408,4.1713,1.4397,3.4286,500.0264,607.0,0,0,0,A1,76.0,1371.0,1,38,1,A2A1_1,43.0,724.0,0.0012,0.0006,0.0126,6,2026-06-03T05:15:53.820180,,,,,,,,,,,,
-18.7303,0.6012,719,0.4461,1.381,4314,4314,4852,538,0,0,0,0.0,0,0,0.8962,3.6165,1.3927,3.8333,462.9388,585.0,0,0,0,A3,72.0,623.0,1,13,1,E_A4A3_1,51.0,486.0,0.0012,0.0006,0.012,7,2026-06-03T05:19:51.263455,,,,,,,,,,,,
-17.3259,0.5771,719,0.3101,0.7143,4397,4397,4942,545,0,0,0,0.0,0,0,0.8258,3.3197,1.2994,2.8095,457.1349,582.0,0,0,0,A2,76.0,662.0,1,18,1,A3A2_1,44.0,381.0,0.0013,0.0007,0.0116,8,2026-06-03T05:23:41.275892,,,,,,,,,,,,
-16.1738,0.554,719,0.5233,1.0238,4438,4438,4824,386,0,0,0,0.0,0,0,0.8465,3.3549,1.2107,2.9286,404.9763,502.0,0,0,0,A3,62.0,603.0,1,13,1,E_A4A3_1,34.0,412.0,0.0013,0.0007,0.0112,9,2026-06-03T05:27:23.284917,,,,,,,,,,,,
-17.5778,0.5319,719,0.8322,2.0238,4440,4440,5036,596,0,0,0,0.0,0,0,0.7964,4.8765,1.3253,3.1429,488.4409,599.0,0,0,0,A3,63.0,492.0,1,23,1,A3A2_1,31.0,411.0,0.0013,0.0007,0.011,10,2026-06-03T05:33:54.634566,-12.0875,0.0,0.511,0.5476,5077.0,0.0,0.0,0.0,0.7666,2.2244,0.7884,1.7857
