reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-381.5295370370371,719,10.0114,8.2143,5181,0,1,2026-07-13T12:51:42.620504
-387.91128086419747,719,21.5195,9.7619,5081,0,2,2026-07-13T12:53:03.877108
-339.39495370370383,719,12.5901,9.4048,5163,0,3,2026-07-13T12:54:25.109090
-408.54915123456806,719,11.0311,9.0476,5135,0,4,2026-07-13T12:55:44.785557
