reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-15277.111111111126,0.95,719,1.3006134969325154,0.5277777777777778,5217,0,674.9253092509945,1,2026-05-18T07:24:09.567946,,,,,,
-13633.666666666657,0.9025,719,2.276470588235294,0.5,5208,0,393.14605621635,2,2026-05-18T07:25:31.221373,,,,,,
-13854.555555555553,0.8573749999999999,719,1.337837837837838,0.4583333333333333,5233,0,326.4215807748935,3,2026-05-18T07:26:53.301243,,,,,,
-13248.333333333336,0.8145062499999999,719,1.9155844155844155,0.5277777777777778,5227,0,235.53772137128593,4,2026-05-18T07:28:15.187982,,,,,,
-12492.611111111115,0.7737809374999999,719,1.2193548387096773,0.4861111111111111,5226,0,225.6776399466524,5,2026-05-18T07:29:37.515986,,,,,,
-11135.333333333334,0.7350918906249998,719,1.0062893081761006,0.3611111111111111,5221,0,223.45951091994496,6,2026-05-18T07:30:59.277594,,,,,,
-11234.833333333338,0.6983372960937497,719,0.6751592356687898,0.3194444444444444,5224,0,227.3348590070913,7,2026-05-18T07:32:22.454739,,,,,,
-10644.944444444442,0.6634204312890623,719,0.9738562091503268,0.3055555555555556,5228,0,246.6336214280427,8,2026-05-18T07:33:43.451241,,,,,,
-10209.72222222223,0.6302494097246091,719,1.756578947368421,0.5694444444444444,5228,0,247.96931427808397,9,2026-05-18T07:35:04.871456,,,,,,
-40732.99999999994,0.5987369392383786,719,0.47019867549668876,0.3055555555555556,5230,0,10522.308782755252,10,2026-05-18T07:37:49.532196,-6748.055555555558,0.0,0.94,0.4027777777777778,5231.0,0.0
