reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-154.6681,0.768,719,4.5036,5.8333,6787,6787,7770,983,0,0,0,1.0,0,0,3.6662,21.1036,6.1637,14.2381,988.2656,1629.0,456,0,0,A1,214.0,5395.0,1,3,0,W_A0A1_1,108.0,3302.0,0.0169,0.0149,0.0399,1,2026-05-28T23:59:26.342981,,,,,,,,,,,,
-168.7926,0.7373,719,4.3638,6.381,6797,6797,7682,885,0,0,0,1.0,0,0,4.015,15.915,6.0897,15.3095,950.402,1569.0,473,0,0,A1,322.0,10966.0,1,13,0,W_A0A1_1,133.0,5452.0,0.0228,0.0208,0.0418,2,2026-05-29T00:05:36.319799,,,,,,,,,,,,
-130.8458,0.7078,719,5.8804,7.6429,6806,6806,7809,1003,0,1,1,1.0,0,0,3.0842,10.3865,5.4499,12.6429,929.3602,1518.0,460,0,0,A1,188.0,3294.0,1,13,0,W_A0A1_1,85.0,1749.0,0.0257,0.0238,0.0382,3,2026-05-29T00:11:54.023036,,,,,,,,,,,,
-235.6817,0.6795,719,7.7277,6.9048,6674,6674,7662,988,0,1,1,1.0,0,0,5.0624,25.9413,7.3608,19.6905,1015.3881,1758.0,456,0,0,A1,370.0,19168.0,0,3,0,W_A0A1_1,153.0,10435.0,0.0355,0.0336,0.0368,4,2026-05-29T00:18:08.682282,,,,,,,,,,,,
-150.9949,0.6523,719,4.9712,5.7857,6753,6753,7760,1007,0,0,0,1.0,0,0,3.5605,13.9806,5.9589,12.7381,961.1418,1563.0,522,0,0,A2,214.0,3814.0,0,13,0,A3A2_1,84.0,2045.0,0.0505,0.0487,0.0362,5,2026-05-29T00:29:37.856598,-141.4546,0.0,3.2369,5.4048,6703.0,0.0,0.0,0.0,3.1641,12.3283,5.8811,13.0952
-147.5098,0.6262,719,3.3254,4.2619,6988,6988,7747,759,0,0,0,1.0,0,0,3.637,17.1044,5.5285,15.2619,895.3338,1498.0,457,0,0,A1,281.0,14574.0,1,13,0,W_A0A1_1,121.0,6005.0,0.052,0.0503,0.0347,6,2026-05-29T00:35:14.277244,,,,,,,,,,,,
-179.4833,0.6012,719,5.7258,7.2381,6833,6833,7763,930,0,1,1,1.0,0,0,4.33,19.4541,6.2515,14.5,996.1572,1700.0,440,0,0,A1,250.0,6518.0,0,13,0,W_A0A1_1,101.0,2270.0,0.0573,0.0556,0.0338,7,2026-05-29T00:41:26.505840,,,,,,,,,,,,
-410.6251,0.5771,719,2.5295,5.381,6651,6651,7752,1101,0,6,6,1.0,0,0,8.5397,88.8042,8.2211,34.5476,1079.3046,1966.0,470,0,0,A1,654.0,112925.0,0,38,0,A2A1_1,182.0,25402.0,0.0745,0.0728,0.0332,8,2026-05-29T00:48:07.348236,,,,,,,,,,,,
-136.8927,0.554,719,5.9483,5.3095,6774,6774,7760,986,0,0,0,1.0,0,0,2.9923,14.0207,5.5434,13.2619,958.0487,1516.0,440,0,0,A1,211.0,9529.0,1,8,0,W_A0A1_1,92.0,3837.0,0.0965,0.0949,0.0329,9,2026-05-29T00:54:12.034598,,,,,,,,,,,,
-142.3437,0.5319,719,3.8453,5.881,6797,6797,7831,1034,0,0,0,1.0,0,0,3.2801,10.2461,5.72,12.2857,940.4812,1527.0,492,0,0,A1,195.0,4238.0,1,13,0,W_A0A1_1,87.0,2979.0,0.0951,0.0935,0.032,10,2026-05-29T01:05:20.961879,-137.4855,0.0,5.8354,8.2619,6778.0,0.0,1.0,1.0,3.0121,12.1429,5.8054,12.5238
-306.1459,0.5106,719,4.232,8.2381,6610,6610,7649,1039,0,1,1,1.0,0,0,6.7177,42.4575,7.7397,24.619,1024.8679,1700.0,494,0,0,A2,436.0,33286.0,1,13,0,A1A2_1,220.0,10733.0,0.1002,0.0986,0.0316,11,2026-05-29T01:11:32.779961,,,,,,,,,,,,
-528.4697,0.4902,719,18.1101,9.7143,6278,6278,7551,1271,0,18,16,1.0,0,0,13.2968,120.8727,8.5,33.5,1020.4172,1603.0,499,0,0,A2,707.0,110643.0,0,13,0,A1A2_1,232.0,38007.0,0.1171,0.1155,0.0313,12,2026-05-29T01:17:54.606567,,,,,,,,,,,,
-163.6485,0.4706,719,1.5825,4.0714,6755,6755,7713,958,0,0,0,1.0,0,0,4.1722,31.3612,6.4435,13.1905,1023.1015,1738.0,486,0,0,A2,253.0,11725.0,0,13,0,A1A2_1,126.0,5917.0,0.1477,0.1461,0.0311,13,2026-05-29T01:24:09.233975,,,,,,,,,,,,
-149.2084,0.4517,719,4.3368,5.3571,6889,6889,7854,965,0,0,0,1.0,0,0,3.2694,9.1774,5.9145,13.5,975.0515,1633.0,499,0,0,A1,236.0,8950.0,1,13,0,W_A0A1_1,109.0,6939.0,0.1462,0.1446,0.0307,14,2026-05-29T01:30:00.730967,,,,,,,,,,,,
