reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-28.0905,0.784,719,1.6862,2.2143,3919,3919,4499,580,0,0,0,0.0,0,0,1.3229,5.3804,2.0458,4.1429,513.5244,642.0,0,0,0,A3,91.0,728.0,1,23,1,E_A4A3_1,53.0,385.0,0.0018,1,2026-06-03T04:55:35.105321,,,,,,,,,,,,
-22.9236,0.7683,719,0.4643,1.2857,4003,4003,4578,575,0,0,0,0.0,0,0,1.0289,4.1383,1.7747,4.5476,507.9263,678.0,0,0,0,A3,89.0,735.0,1,23,1,E_A4A3_1,61.0,525.0,0.0012,2,2026-06-03T04:58:57.981934,,,,,,,,,,,,
-21.9128,0.753,719,3.155,3.2143,4118,4118,4705,587,0,0,0,0.0,0,0,1.0355,4.7414,1.6431,3.5476,485.0028,597.0,0,0,0,A3,78.0,777.0,1,18,1,E_A4A3_1,47.0,447.0,0.0004,3,2026-06-03T05:02:18.027811,,,,,,,,,,,,
-22.004,0.7379,719,0.1981,0.4524,4181,4181,4716,535,0,0,0,0.0,0,0,0.9874,3.885,1.6808,3.881,494.0292,619.0,0,0,0,A2,79.0,892.0,1,28,1,A3A2_1,44.0,431.0,0.0005,4,2026-06-03T05:05:44.097073,,,,,,,,,,,,
-23.2497,0.7231,719,0.4158,0.5714,4214,4214,4760,546,0,0,0,0.0,0,0,1.1485,4.5562,1.6328,3.7857,469.7886,602.0,0,0,0,A2,118.0,2015.0,1,18,1,A3A2_1,85.0,1634.0,0.0006,5,2026-06-03T05:11:01.377643,-14.4879,0.0,0.8597,0.8571,5063.0,0.0,0.0,0.0,0.8539,3.4673,0.8467,1.9762
-19.1925,0.7087,719,0.6557,1.4286,4268,4268,4817,549,0,0,0,0.0,0,0,0.8155,3.1596,1.4416,3.4524,499.726,590.0,0,0,0,A3,72.0,603.0,1,18,1,E_A4A3_1,46.0,389.0,0.0007,6,2026-06-03T05:14:27.546069,,,,,,,,,,,,
-20.1139,0.6945,719,0.2538,0.8095,4312,4312,4840,528,0,0,0,0.0,0,0,0.9229,3.6314,1.5054,3.881,475.1989,606.0,0,0,0,A3,75.0,444.0,1,18,1,E_A4A3_1,53.0,315.0,0.0007,7,2026-06-03T05:18:04.418488,,,,,,,,,,,,
-18.2279,0.6806,719,0.287,0.7381,4392,4392,4824,432,0,0,0,0.0,0,0,0.9,3.623,1.3582,3.119,439.8762,526.0,0,0,0,A1,68.0,1203.0,1,38,1,A2A1_1,42.0,671.0,0.0009,8,2026-06-03T05:21:24.210624,,,,,,,,,,,,
-17.9033,0.667,719,0.3733,1.1429,4348,4348,4873,525,0,0,0,0.0,0,0,0.8595,4.6932,1.3923,3.9762,455.1252,606.0,0,0,0,A3,80.0,362.0,1,13,0,E_A4A3_1,53.0,245.0,0.0009,9,2026-06-03T05:24:49.214354,,,,,,,,,,,,
-19.7661,0.6537,719,0.4866,1.3095,4299,4299,4821,522,0,0,0,0.0,0,0,0.8759,5.6171,1.5443,3.2143,501.8553,628.0,0,0,0,A3,87.0,785.0,1,18,1,E_A4A3_1,55.0,549.0,0.0009,10,2026-06-03T05:32:27.457216,-13.5762,0.0,0.5997,1.619,4656.0,0.0,0.0,0.0,0.5159,1.5375,1.0677,2.2857
-28.5044,0.6406,719,0.7019,1.9048,4308,4308,4932,624,0,1,1,0.0,0,0,1.4434,22.6839,1.5914,3.881,549.84,668.0,0,0,0,A1,118.0,12930.0,1,13,0,W_A0A1_1,29.0,4594.0,0.0013,11,2026-06-03T05:36:27.121721,,,,,,,,,,,,
-20.3505,0.6278,719,1.5403,2.6429,4289,4289,4835,546,0,0,0,0.0,0,0,0.9254,4.8672,1.5749,3.7143,496.9096,603.0,0,0,0,A3,98.0,920.0,1,28,1,E_A4A3_1,55.0,474.0,0.0014,12,2026-06-03T05:40:13.608419,,,,,,,,,,,,
-16.523,0.6152,719,0.7115,1.0952,4428,4428,4896,468,0,0,0,0.0,0,0,0.7621,2.6038,1.3207,2.7619,460.3338,568.0,0,0,0,A1,57.0,729.0,0,3,0,A2A1_1,39.0,489.0,0.0013,13,2026-06-03T05:43:59.427880,,,,,,,,,,,,
-18.1556,0.6029,719,0.3923,1.0952,4431,4431,4872,441,0,0,0,0.0,0,0,0.8906,3.6667,1.4164,3.9048,442.8192,560.0,0,0,0,A3,85.0,593.0,1,13,0,E_A4A3_1,56.0,403.0,0.0013,14,2026-06-03T05:48:10.887452,,,,,,,,,,,,
-16.4771,0.5909,719,1.0901,1.7619,4334,4334,4878,544,0,0,0,0.0,0,0,0.8231,2.9195,1.2625,2.619,428.9555,569.0,0,0,0,A2,68.0,525.0,1,13,0,A3A2_1,42.0,359.0,0.0014,15,2026-06-03T05:54:19.323150,-10.7244,0.0,0.3367,0.8333,4880.0,0.0,0.0,0.0,0.4955,1.5816,0.84,1.8095
-18.4677,0.579,719,0.505,0.9048,4416,4416,4913,497,0,0,0,0.0,0,0,0.8199,4.2758,1.4269,4.1905,494.8748,622.0,0,0,0,A2,90.0,1046.0,1,23,1,A3A2_1,57.0,649.0,0.0013,16,2026-06-03T05:57:51.504159,,,,,,,,,,,,
-17.61,0.5675,719,1.6923,1.8571,4383,4383,4864,481,0,0,0,0.0,0,0,0.7994,3.4037,1.3358,3.7857,471.8553,574.0,0,0,0,A2,115.0,1175.0,1,23,1,A3A2_1,68.0,571.0,0.0014,17,2026-06-03T06:01:27.471228,,,,,,,,,,,,
-17.691,0.5561,719,2.0647,2.6905,4348,4348,4889,541,0,0,0,0.0,0,0,0.7859,2.9319,1.3703,3.119,481.9597,590.0,0,0,0,A2,75.0,626.0,1,23,1,A3A2_1,47.0,349.0,0.0013,18,2026-06-03T06:05:08.773123,,,,,,,,,,,,
