reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-349.57675925925935,719,12.255,9.0952,5119,0,1,2026-07-13T13:14:34.543780
-399.2098456790123,719,14.079,10.4048,5104,0,2,2026-07-13T13:15:52.197371
-380.6823148148145,719,41.3213,11.4524,5076,0,3,2026-07-13T13:17:10.404469
-392.82250000000016,719,12.05,9.7619,5140,0,4,2026-07-13T13:18:28.085640
