reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-143.84085648148155,719,63.1996,4.5139,4155,0,1,2026-07-13T13:08:30.842325
-143.1872453703703,719,66.6634,5.1389,4124,0,2,2026-07-13T13:10:08.918365
-119.91944444444444,719,14.6121,3.0417,4116,0,3,2026-07-13T13:11:46.929158
-127.18201388888896,719,20.7476,4.2361,4156,0,4,2026-07-13T13:13:23.101476
