reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-92.2589,0.784,719,3.7097,4.3571,6081,6081,6701,620,0,0,0,0.0,0,0,3.3165,22.5065,3.7453,11.4048,670.2086,1148.0,404,0,0,A2,290.0,16841.0,1,13,0,A1A2_1,150.0,8196.0,0.0128,1,2026-05-29T07:10:45.115203,,,,,,,,,,,,
-69.1697,0.7683,719,3.1395,3.5952,6011,6011,6735,724,0,1,1,1.0,0,0,2.6777,13.1056,3.259,6.8095,698.7191,1166.0,345,0,0,A1,152.0,7432.0,1,13,0,W_A0A1_1,93.0,6740.0,0.0144,2,2026-05-29T07:13:03.300991,,,,,,,,,,,,
-68.8955,0.753,719,10.1259,7.7857,6064,6064,6763,699,0,0,0,0.0,0,0,2.432,10.1259,3.2478,7.7857,678.4145,1158.0,356,0,0,A2,183.0,5011.0,1,38,1,A1A2_1,71.0,2392.0,0.0103,3,2026-05-29T07:15:17.229640,,,,,,,,,,,,
-86.2434,0.7379,719,2.063,3.5476,6074,6074,6725,651,0,1,1,0.0,0,0,2.9698,12.4314,3.6218,9.1667,716.3881,1262.0,373,0,0,A3,206.0,11661.0,1,13,0,A2A3_1,108.0,7263.0,0.0123,4,2026-05-29T07:17:34.309008,,,,,,,,,,,,
-95.2387,0.7231,719,5.6756,4.2143,6017,6017,6689,672,0,0,0,0.0,0,0,3.4326,17.6748,3.7791,10.7619,688.0543,1162.0,318,0,0,A2,276.0,12908.0,0,3,0,A1A2_1,139.0,7724.0,0.0158,5,2026-05-29T07:23:37.355701,-63.9375,0.0,1.9522,2.6667,6181.0,0.0,0.0,0.0,2.2403,13.2031,2.8648,6.9286
-144.4063,0.7087,719,2.162,4.2143,6002,6002,6712,710,0,0,0,0.0,0,0,4.824,25.1506,4.5129,16.2143,713.4882,1165.0,408,0,0,A2,327.0,21910.0,0,38,0,A1A2_1,178.0,13204.0,0.0206,6,2026-05-29T07:27:12.193531,,,,,,,,,,,,
-123.1493,0.6945,719,1.5041,3.4048,5873,5873,6613,740,0,0,0,1.0,0,0,4.5943,20.5135,4.3625,10.2857,702.057,1130.0,382,0,0,A2,295.0,11640.0,1,8,0,A1A2_1,153.0,5967.0,0.0258,7,2026-05-29T07:29:41.660397,,,,,,,,,,,,
-64.2409,0.6806,719,1.9272,3.4524,6052,6052,6807,755,0,0,0,0.0,0,0,2.1983,6.2453,3.091,7.2857,695.1794,1124.0,378,0,0,A1,164.0,3169.0,1,8,0,W_A0A1_1,64.0,1912.0,0.0322,8,2026-05-29T07:32:12.947732,,,,,,,,,,,,
-75.0894,0.667,719,3.4174,4.4286,6045,6045,6723,678,0,1,1,0.0,0,0,2.8818,21.7163,3.2681,11.7381,643.765,1101.0,286,0,0,A2,293.0,11736.0,0,43,0,A1A2_1,154.0,6275.0,0.0321,9,2026-05-29T07:34:31.205434,,,,,,,,,,,,
-91.5873,0.6537,719,2.8725,4.1429,5995,5995,6787,792,0,0,0,0.0,0,0,3.057,18.7231,3.7833,10.2619,709.4617,1156.0,372,0,0,A2,254.0,18232.0,1,13,0,A1A2_1,119.0,9850.0,0.0335,10,2026-05-29T07:44:55.128007,-75.5724,0.0,2.8509,3.3333,6043.0,0.0,0.0,0.0,2.6129,9.0277,3.4237,8.2143
-254.0949,0.6406,719,2.7459,4.619,5931,5931,6608,677,0,2,2,0.0,0,0,10.2025,95.1541,4.818,16.9524,702.9639,1160.0,392,0,0,A2,362.0,48344.0,0,43,0,A1A2_1,199.0,27707.0,0.0398,11,2026-05-29T07:50:31.374651,,,,,,,,,,,,
-91.8168,0.6278,719,3.0087,3.4524,6146,6146,6832,686,0,0,0,0.0,0,0,2.9368,9.2699,3.7572,8.3095,731.0375,1196.0,406,0,0,A3,159.0,4263.0,1,13,0,A2A3_1,77.0,2610.0,0.0534,12,2026-05-29T07:56:05.101619,,,,,,,,,,,,
-125.2822,0.6152,719,2.2572,2.9048,6050,6050,6742,692,0,0,0,0.0,0,0,4.5036,20.8932,4.4056,12.5714,716.8178,1225.0,439,0,0,A2,284.0,9694.0,1,13,0,A1A2_1,122.0,3500.0,0.056,13,2026-05-29T08:01:35.741316,,,,,,,,,,,,
-93.1861,0.6029,719,1.4551,2.1667,6091,6091,6737,646,0,1,1,0.0,0,0,3.0989,18.8763,3.7017,10.7143,711.3394,1232.0,352,0,0,A3,254.0,20297.0,0,38,0,A2A3_1,134.0,11476.0,0.058,14,2026-05-29T08:07:02.678912,,,,,,,,,,,,
-67.8299,0.5909,719,3.095,4.0,6068,6068,6752,684,0,0,0,0.0,0,0,2.3744,10.4625,3.1991,7.6429,700.1405,1191.0,298,0,0,A1,163.0,4052.0,1,8,0,W_A0A1_1,84.0,2502.0,0.0629,15,2026-05-29T08:16:33.243920,-82.6315,0.0,2.7458,2.9524,6121.0,0.0,0.0,0.0,2.942,23.1772,3.3107,9.5952
-79.8234,0.579,719,1.7238,3.5,6027,6027,6733,706,0,0,0,0.0,0,0,2.8282,15.9624,3.3809,10.9048,670.3366,1143.0,323,0,0,A2,292.0,14016.0,0,3,0,A1A2_1,140.0,8285.0,0.0615,16,2026-05-29T08:21:26.862086,,,,,,,,,,,,
-86.0505,0.5675,719,2.0801,3.4286,5997,5997,6746,749,0,0,0,1.0,0,0,3.0739,15.8631,3.6832,13.1429,685.1002,1118.0,369,0,0,A2,303.0,12424.0,1,3,0,A1A2_1,153.0,6195.0,0.0616,17,2026-05-29T08:26:28.034363,,,,,,,,,,,,
-85.691,0.5561,719,2.3703,4.0,6022,6022,6735,713,0,0,0,0.0,0,0,2.8982,17.6431,3.6262,9.7619,693.5619,1131.0,344,0,0,A2,239.0,6823.0,1,13,0,A1A2_1,126.0,3392.0,0.0628,18,2026-05-29T08:31:42.577749,,,,,,,,,,,,
-87.1632,0.545,719,3.2892,3.2143,6112,6112,6859,747,0,0,0,1.0,0,0,3.2948,16.0561,3.411,10.1667,662.6356,1089.0,401,0,0,A2,251.0,12680.0,0,8,0,A1A2_1,121.0,6842.0,0.0653,19,2026-05-29T08:36:08.029782,,,,,,,,,,,,
