reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-47.4128,0.784,719,0.9413,2.7619,4533,4533,5215,682,0,0,0,0.0,0,0,2.3898,14.1566,2.9043,5.6667,572.7371,739.0,14,0,0,A1,138.0,2894.0,0,3,0,W_A0A1_1,84.0,2400.0,0.0073,0.0056,0.0347,1,2026-05-26T14:13:42.154676,,,,,,,,,,,,
-47.3435,0.7683,719,1.8726,3.2857,4589,4589,5217,628,0,0,0,0.0,0,0,2.3824,9.2036,2.8212,5.7857,544.3297,670.0,0,0,0,A1,167.0,2908.0,1,18,1,W_A0A1_1,113.0,2419.0,0.0041,0.0028,0.0249,2,2026-05-26T14:16:56.288726,,,,,,,,,,,,
-41.2056,0.753,719,1.5436,3.9762,4707,4707,5430,723,0,0,0,0.0,0,0,1.9584,8.402,2.5425,5.3095,557.0264,741.0,0,0,0,A3,112.0,5398.0,1,18,1,A2A3_1,62.0,4415.0,0.0036,0.0025,0.0218,3,2026-05-26T14:22:38.037536,,,,,,,,,,,,
-42.4033,0.7379,719,0.9913,2.1429,4651,4651,5339,688,0,0,0,0.0,0,0,1.949,7.5179,2.7592,5.6667,587.0515,760.0,0,0,0,A2,110.0,1476.0,1,3,1,A1A2_1,79.0,1140.0,0.0043,0.0033,0.0185,4,2026-05-26T14:28:46.380750,,,,,,,,,,,,
-52.0962,0.7231,719,2.921,4.0,4697,4697,5406,709,0,0,0,0.0,0,0,2.672,17.5535,2.8464,6.6429,587.1544,725.0,39,0,0,A3,182.0,9499.0,1,18,1,A2A3_1,93.0,4820.0,0.0061,0.0053,0.0174,5,2026-05-26T14:33:47.668997,-32.2632,0.0,0.5335,1.2381,5201.0,0.0,0.0,0.0,1.6472,5.8196,1.7197,3.9762
-38.5937,0.7087,719,1.5041,2.5714,4715,4715,5326,611,0,0,0,0.0,0,0,2.0572,9.5422,2.384,4.881,501.5007,616.0,0,0,0,A1,128.0,2406.0,1,13,0,W_A0A1_1,77.0,1891.0,0.0066,0.0058,0.0167,6,2026-05-26T14:37:47.415720,,,,,,,,,,,,
-50.8427,0.6945,719,3.0421,5.381,4655,4655,5368,713,0,0,0,0.0,0,0,2.5391,21.9637,2.7914,6.1905,575.6898,748.0,22,0,0,A3,167.0,12492.0,0,28,0,A2A3_1,99.0,7703.0,0.0073,0.0064,0.0162,7,2026-05-26T14:40:12.987508,,,,,,,,,,,,
-49.8438,0.6806,719,1.8588,3.3333,4681,4681,5474,793,0,0,0,0.0,0,0,2.3578,13.0062,2.8557,7.4762,607.8123,809.0,49,0,0,A3,175.0,7961.0,1,13,0,A2A3_1,101.0,5012.0,0.0098,0.009,0.0159,8,2026-05-26T14:42:43.746698,,,,,,,,,,,,
-38.0122,0.667,719,0.9703,1.9762,4747,4747,5420,673,0,0,0,0.0,0,0,1.8883,8.0813,2.3862,4.6429,535.7775,673.0,0,0,0,A1,102.0,680.0,1,13,0,W_A0A1_1,66.0,480.0,0.0104,0.0096,0.0157,9,2026-05-26T14:44:57.747781,,,,,,,,,,,,
-38.6464,0.6537,719,1.1174,2.0714,4706,4706,5268,562,0,0,0,0.0,0,0,2.1018,7.8577,2.3308,4.6429,488.8442,601.0,0,0,0,A1,119.0,1774.0,1,18,1,W_A0A1_1,68.0,1218.0,0.0109,0.0101,0.0154,10,2026-05-26T14:49:08.233460,-33.3418,0.0,0.9777,1.5238,5173.0,0.0,0.0,0.0,1.525,13.1108,1.8442,5.9286
-41.3537,0.6406,719,2.0465,2.7857,4815,4815,5503,688,0,0,0,0.0,0,0,1.7666,10.6951,2.6968,6.0714,625.0751,806.0,49,0,0,A1,128.0,2469.0,1,23,1,W_A0A1_1,72.0,1852.0,0.0126,0.0119,0.0152,11,2026-05-26T14:51:42.933774,,,,,,,,,,,,
-34.5656,0.6278,719,1.7093,3.0952,4858,4858,5484,626,0,0,0,0.0,0,0,1.7738,6.9313,2.2058,5.0,515.9124,657.0,0,0,0,A2,136.0,3365.0,1,18,1,A1A2_1,72.0,2458.0,0.0145,0.0138,0.015,12,2026-05-26T14:56:52.714897,,,,,,,,,,,,
-41.1802,0.6152,719,0.7974,2.4048,4773,4773,5459,686,0,1,1,0.0,0,0,2.0735,7.3245,2.4835,5.9048,537.2462,728.0,26,0,0,A3,121.0,4153.0,0,13,0,A2A3_1,66.0,2331.0,0.0153,0.0145,0.0148,13,2026-05-26T15:02:27.242349,,,,,,,,,,,,
-39.7394,0.6029,719,1.1786,2.1429,4799,4799,5482,683,0,0,0,0.0,0,0,1.9991,12.6395,2.3676,6.0714,537.6301,715.0,20,0,0,A3,115.0,3345.0,1,13,0,A2A3_1,63.0,2201.0,0.016,0.0153,0.0147,14,2026-05-26T15:08:08.119160,,,,,,,,,,,,
-34.0705,0.5909,719,1.2988,2.9286,4765,4765,5441,676,0,0,0,0.0,0,0,1.7433,6.5806,2.2109,4.7381,513.8998,730.0,0,0,0,A2,132.0,1781.0,0,18,0,A1A2_1,74.0,1153.0,0.0169,0.0162,0.0145,15,2026-05-26T15:17:52.984255,-44.1705,0.0,2.1316,3.0238,5158.0,0.0,3.0,3.0,2.2228,16.155,2.01,4.8095
