reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-117.09548611111104,0.784,719,1.074468085106383,0.20833333333333334,3506,0,0.0941262556012234,1,2026-05-23T01:06:46.121086,,,,,,
-6.816458333333328,0.76832,719,0.25842696629213485,0.08333333333333333,3510,0,0.034017832082552484,2,2026-05-23T01:08:00.385321,,,,,,
-6.526412037037042,0.7529536,719,2.9574468085106385,0.2361111111111111,3506,0,0.014895188289769616,3,2026-05-23T01:09:25.264748,,,,,,
-6.445856481481469,0.737894528,719,0.875,0.2638888888888889,3503,0,0.012389963467330808,4,2026-05-23T01:10:41.941338,,,,,,
-6.646875000000001,0.72313663744,719,0.6736842105263158,0.1388888888888889,3504,0,0.011764843204681748,5,2026-05-23T01:12:54.674980,-4.727592592592596,0.0,0.8131868131868132,0.20833333333333334,3509.0,0.0
-6.644560185185187,0.7086739046912,719,2.2247191011235956,0.2777777777777778,3511,0,0.009579033102362218,6,2026-05-23T01:14:02.988684,,,,,,
-99.42976851851847,0.694500426597376,719,2.3527696793002915,1.4305555555555556,3249,0,0.00860711086900213,7,2026-05-23T01:15:19.729995,,,,,,
-73.29974537037037,0.6806104180654284,719,136.62413793103448,2.8333333333333335,3305,0,0.014175259213996934,8,2026-05-23T01:16:31.321611,,,,,,
-6.68250000000001,0.6669982097041198,719,0.4536082474226804,0.1388888888888889,3502,0,0.015372679396389992,9,2026-05-23T01:17:38.697442,,,,,,
-6.55981481481482,0.6536582455100374,719,0.7252747252747253,0.2361111111111111,3509,0,0.014793125873040382,10,2026-05-23T01:19:50.696871,-4.59599537037037,0.0,0.8452380952380952,0.18055555555555555,3515.0,0.0
