reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-7.489699074074072,0.784,719,1.690721649484536,0.2916666666666667,3503,3503,3600,97,0,0,0,0.0,0,0,1.383988380432129,5.06315803527832,0.2242118865251541,0.5416666865348816,92.49652099609375,109.0,0,0,0,A1,16.0,368.0,1,38,1,A0A1_1,5.0,116.0,0.0010609458728229183,0.0003699316444220951,0.013820284313136122,1,2026-05-23T13:54:59.317580,,,,,,,,,,,,
-7.158125000000009,0.76832,719,1.8453608247422681,0.3472222222222222,3503,3503,3600,97,0,0,0,0.0,0,0,1.3034223318099976,5.342105388641357,0.21625329554080963,0.5138888955116272,92.07093048095703,114.0,0,0,0,A2,16.0,420.0,0,43,0,B2A2_1,9.0,282.0,0.0007384729783179598,0.00026355709228931794,0.009498317531013397,2,2026-05-23T13:56:57.000406,,,,,,,,,,,,
-6.855208333333337,0.7529536,719,1.768421052631579,0.2638888888888889,3505,3505,3600,95,0,0,0,0.0,0,0,1.190871000289917,4.134146213531494,0.21153995394706726,0.4722222089767456,91.45758056640625,105.0,0,0,0,B1,12.0,135.0,0,23,0,A1B1_1,3.0,44.0,0.0005107494056149047,9.145116956601106e-05,0.008385964610998588,3,2026-05-23T13:58:54.403501,,,,,,,,,,,,
-6.560578703703703,0.737894528,719,1.5666666666666667,0.25,3508,3508,3598,90,0,0,0,0.0,0,0,1.1173441410064697,4.561224460601807,0.20404496788978577,0.4722222089767456,90.86091613769531,110.0,0,0,0,A1,16.0,342.0,1,43,1,A2A1_1,9.0,228.0,0.0004571778609489268,7.110813362961887e-05,0.007721394427400471,4,2026-05-23T14:00:52.133006,,,,,,,,,,,,
-6.462407407407409,0.72313663744,719,0.2857142857142857,0.125,3502,3502,3600,98,0,0,0,0.0,0,0,1.1124653816223145,4.73913049697876,0.2007610946893692,0.4444444477558136,90.55215454101562,105.0,0,0,0,A0,13.0,277.0,0,43,0,B0A0_0,5.0,86.0,0.000430722279708589,6.754384072218511e-05,0.007263568693043999,5,2026-05-23T14:04:14.418519,-4.576643518518515,0.0,0.43820224719101125,0.125,3510.0,0.0,0.0,0.0,0.6265835165977478,2.2921347618103027,0.15499922633171082,0.4305555522441864
-113.2644444444445,0.7086739046912,719,0.4175824175824176,0.1388888888888889,3508,3508,3599,91,0,1,1,0.0,0,0,21.28594207763672,248.114501953125,0.705783486366272,4.541666507720947,140.84283447265625,399.0,106,83,7,B1,308.0,90289.0,1,28,1,B2B1_0,43.0,14282.0,0.004920469061091027,0.004542573683310301,0.007557907546527155,6,2026-05-23T14:06:22.168607,,,,,,,,,,,,
-6.083263888888887,0.694500426597376,719,0.9891304347826086,0.19444444444444445,3508,3508,3600,92,0,0,0,0.0,0,0,1.0172686576843262,5.354430198669434,0.19170145690441132,0.4305555522441864,89.83866119384766,111.0,0,0,0,A1,11.0,122.0,1,28,1,A0A1_0,4.0,63.0,0.0026835238375886887,0.0023087850297976143,0.007494776044040918,7,2026-05-23T14:08:19.587199,,,,,,,,,,,,
-6.255486111111119,0.6806104180654284,719,1.5263157894736843,0.2638888888888889,3505,3505,3600,95,0,0,0,0.0,0,0,1.0590981245040894,4.757894515991211,0.19604773819446564,0.4305555522441864,90.169677734375,105.0,0,0,0,B1,14.0,169.0,1,38,1,B2B1_0,4.0,65.0,0.0035237440743395524,0.0031580639428719624,0.007313602341025529,8,2026-05-23T14:10:16.332931,,,,,,,,,,,,
-6.318379629629628,0.6669982097041198,719,0.9893617021276596,0.18055555555555555,3504,3504,3598,94,0,0,0,0.0,0,0,1.0749796628952026,3.9795918464660645,0.19753514230251312,0.4166666567325592,89.96383666992188,108.0,0,0,0,B2,15.0,278.0,0,43,0,C2B2_1,5.0,131.0,0.0033802655610509777,0.0030178276482702854,0.007248757968582886,9,2026-05-23T14:12:14.087547,,,,,,,,,,,,
-6.048078703703704,0.6536582455100374,719,1.6896551724137931,0.2916666666666667,3513,3513,3600,87,0,0,0,0.0,0,0,1.0361641645431519,4.202127456665039,0.18969246745109558,0.4166666567325592,89.4269790649414,105.0,0,0,0,B2,13.0,286.0,0,38,0,A2B2_0,7.0,162.0,0.0035222858257406495,0.0031613965663391114,0.007217785147289449,10,2026-05-23T14:15:35.302353,-4.584189814814812,0.0,0.4444444444444444,0.1388888888888889,3509.0,0.0,0.0,0.0,0.6275622248649597,2.0,0.15517307817935944,0.4444444477558136
