reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_rl,episode,timestamp
-5533.999999999997,0.997,719,0.9361702127659575,0.2361111111111111,3505,0,129.27125347532876,1,2026-05-10T19:17:35.629914
-5929.222222222222,0.994009,719,0.12087912087912088,0.06944444444444445,3509,0,49.82344110618878,2,2026-05-10T19:18:36.609884
-6330.66666666667,0.991026973,719,5.11578947368421,0.5833333333333334,3505,0,30.676332384886763,3,2026-05-10T19:19:13.785805
-5886.611111111105,0.988053892081,719,1.010752688172043,0.19444444444444445,3507,0,23.054902259762994,4,2026-05-10T19:19:52.900660
-5484.944444444447,0.985089730404757,719,1.8314606741573034,0.2916666666666667,3511,0,21.167397066681374,5,2026-05-10T19:20:30.120969
-5687.555555555551,0.9821344612135428,719,1.098901098901099,0.20833333333333334,3508,0,22.03989530703952,6,2026-05-10T19:21:06.216997
-6140.499999999985,0.9791880578299021,719,2.431578947368421,0.3055555555555556,3505,0,24.361173331323023,7,2026-05-10T19:21:40.624558
-5655.277777777771,0.9762504936564125,719,3.0113636363636362,0.3194444444444444,3511,0,26.581888206810877,8,2026-05-10T19:22:15.207933
-5941.8333333333385,0.9733217421754432,719,0.8673469387755102,0.2638888888888889,3502,0,26.34493134913756,9,2026-05-10T19:22:50.833906
-5594.499999999999,0.9704017769489168,719,0.9795918367346939,0.18055555555555555,3501,0,26.805118666902207,10,2026-05-10T19:23:25.759615
-5223.55555555556,0.9674905716180701,719,1.4042553191489362,0.3194444444444444,3506,0,26.700119442999444,11,2026-05-10T19:24:00.478576
-6328.444444444445,0.9645880999032158,719,0.5357142857142857,0.125,3516,0,27.153641025612185,12,2026-05-10T19:24:35.838285
-6110.2777777777765,0.9616943356035061,719,0.9523809523809523,0.19444444444444445,3516,0,27.627071773226636,13,2026-05-10T19:25:12.718430
-5238.277777777777,0.9588092525966956,719,1.1505376344086022,0.16666666666666666,3506,0,27.35634424159192,14,2026-05-10T19:29:03.077392
-5467.444444444444,0.9559328248389055,719,0.7070707070707071,0.2222222222222222,3500,0,27.859135920878742,15,2026-05-10T19:32:03.164429
-5391.444444444434,0.9530650263643888,719,2.0,0.2638888888888889,3512,0,27.972925223296144,16,2026-05-10T19:32:37.761269
-5474.611111111112,0.9502058312852957,719,1.2659574468085106,0.20833333333333334,3505,0,28.101125711857527,17,2026-05-10T19:33:10.908677
-5449.555555555561,0.9473552137914398,719,2.510204081632653,0.3055555555555556,3501,0,27.545635663750108,18,2026-05-10T19:33:43.641016
-5571.277777777774,0.9445131481500655,719,1.8777777777777778,0.2638888888888889,3510,0,27.717551641238746,19,2026-05-10T19:34:16.065904
-5379.111111111108,0.9416796087056153,719,1.5212765957446808,0.2222222222222222,3506,0,27.880810622213943,20,2026-05-10T19:34:48.277305
-5138.499999999996,0.9388545698794984,719,1.3295454545454546,0.2361111111111111,3511,0,28.22918406182768,21,2026-05-10T19:35:20.922495
-4866.55555555556,0.93603800616986,719,2.011111111111111,0.2222222222222222,3510,0,28.1817361940429,22,2026-05-10T19:35:54.001157
-4901.277777777787,0.9332298921513504,719,0.5909090909090909,0.1527777777777778,3510,1,27.832980462340885,23,2026-05-10T19:36:30.143335
-5641.833333333329,0.9304302024748964,719,2.7011494252873565,0.2777777777777778,3512,0,27.256879169851416,24,2026-05-10T19:37:03.362166
-5653.3888888888905,0.9276389118674717,719,0.9333333333333333,0.2222222222222222,3509,0,26.91652706236435,25,2026-05-10T19:37:36.376545
-5219.277777777781,0.9248559951318693,719,2.425531914893617,0.3888888888888889,3506,0,27.386616944271932,26,2026-05-10T19:38:09.175453
-5157.055555555557,0.9220814271464737,719,0.6736842105263158,0.1527777777777778,3505,0,26.22697131458012,27,2026-05-10T19:38:42.606071
-4958.111111111118,0.9193151828650342,719,0.6179775280898876,0.125,3511,0,25.82220356587077,28,2026-05-10T19:39:15.765502
-4733.555555555552,0.9165572373164391,719,0.21839080459770116,0.08333333333333333,3512,0,26.94195854813068,29,2026-05-10T19:39:48.480948
-5316.555555555566,0.9138075656044898,719,0.6333333333333333,0.06944444444444445,3509,0,27.027944082013423,30,2026-05-10T19:40:22.139838
-4828.888888888888,0.9110661429076764,719,1.4947368421052631,0.2222222222222222,3504,0,27.153247183320918,31,2026-05-10T19:40:54.793347
-4962.333333333333,0.9083329444789534,719,0.6063829787234043,0.18055555555555555,3506,0,27.513859800569538,32,2026-05-10T19:41:27.150515
-4856.6111111111095,0.9056079456455165,719,1.8977272727272727,0.2222222222222222,3512,0,27.699432487116404,33,2026-05-10T19:42:00.070290
-4697.333333333335,0.90289112180858,719,0.7954545454545454,0.1527777777777778,3512,0,26.83254641982544,34,2026-05-10T19:42:33.055542
-25177531.1111111,0.9001824484431542,719,863.1471172962226,20.680555555555557,942,0,20212528.33981968,35,2026-05-10T19:43:42.878981
-4936.888888888886,0.8974819010978248,719,0.6702127659574468,0.1527777777777778,3506,0,83910580.6683632,36,2026-05-10T19:44:16.522077
-5207.333333333336,0.8947894553945313,719,1.4659090909090908,0.19444444444444445,3511,0,87628038.27429216,37,2026-05-10T19:44:49.306710
-5428.8333333333285,0.8921050870283477,719,0.8913043478260869,0.18055555555555555,3507,0,70562586.62344211,38,2026-05-10T19:45:22.361366
-5028.66666666667,0.8894287717672626,719,0.5617977528089888,0.16666666666666666,3511,0,58598093.08740829,39,2026-05-10T19:45:54.742489
-5259.111111111109,0.8867604854519608,719,0.717391304347826,0.2361111111111111,3508,0,64731555.06549471,40,2026-05-10T19:46:27.429759
-4695.888888888888,0.884100203995605,719,0.7311827956989247,0.25,3507,0,60299463.45027757,41,2026-05-10T19:47:10.907457
-4664.833333333327,0.8814479033836181,719,0.6046511627906976,0.1527777777777778,3514,0,41539971.956456386,42,2026-05-10T19:47:45.744391
-4573.611111111112,0.8788035596734672,719,1.1333333333333333,0.2777777777777778,3510,1,39769911.661903776,43,2026-05-10T19:48:20.841703
-4470.888888888889,0.8761671489944468,719,0.33707865168539325,0.09722222222222222,3509,0,38979309.78148158,44,2026-05-10T19:48:56.265066
-4950.555555555547,0.8735386475474635,719,0.4175824175824176,0.125,3508,0,34732213.57214016,45,2026-05-10T19:49:33.108193
-4969.333333333329,0.8709180316048211,719,0.9010989010989011,0.20833333333333334,3509,0,26268111.102485072,46,2026-05-10T19:50:06.129392
-4796.888888888892,0.8683052775100066,719,0.2159090909090909,0.09722222222222222,3511,0,32642515.10350722,47,2026-05-10T19:50:39.170348
-4391.555555555554,0.8657003616774767,719,1.1149425287356323,0.19444444444444445,3513,0,27160211.045517284,48,2026-05-10T19:51:12.242764
-4628.1111111111095,0.8631032605924442,719,1.956043956043956,0.2638888888888889,3509,0,23840478.614047714,49,2026-05-10T19:51:47.097161
-4294.5,0.860513950810667,719,0.967032967032967,0.25,3509,0,24103366.07265446,50,2026-05-10T19:52:20.644376
-4237.333333333336,0.857932408958235,719,2.292134831460674,0.3333333333333333,3510,0,21931982.98530275,51,2026-05-10T19:53:07.024740
-4941.333333333334,0.8553586117313603,719,0.6521739130434783,0.1527777777777778,3507,0,20941430.717813928,52,2026-05-10T19:53:41.869039
-4429.722222222221,0.8527925358961662,719,1.558139534883721,0.25,3514,0,22070614.426454354,53,2026-05-10T19:54:14.855513
-4337.166666666667,0.8502341582884777,719,1.4505494505494505,0.25,3509,0,20533713.493428364,54,2026-05-10T19:54:47.569461
-4660.055555555557,0.8476834558136123,719,0.2765957446808511,0.125,3506,0,18551344.129145,55,2026-05-10T19:55:20.998229
-4430.277777777777,0.8451404054461714,719,0.4888888888888889,0.18055555555555555,3510,0,25973813.521873377,56,2026-05-10T19:55:53.885587
-4443.166666666666,0.8426049842298329,719,2.989010989010989,0.3888888888888889,3508,0,25998978.769265633,57,2026-05-10T19:56:27.389888
-4321.666666666668,0.8400771692771434,719,0.5232558139534884,0.19444444444444445,3514,0,48889810.400809765,58,2026-05-10T19:57:00.332065
