reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-177.1945833333332,719,14.9324,5.4286,4418,0,1,2026-07-13T12:58:20.844796
-159.8050000000001,719,9.5819,4.9286,4430,0,2,2026-07-13T13:00:12.720102
-187.88319444444454,719,25.1983,5.7619,4411,0,3,2026-07-13T13:02:24.535227
-171.87492283950627,719,7.75,3.4524,4390,0,4,2026-07-13T13:06:17.428406
