reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-106.8745,0.784,719,0.7611,2.4762,5993,5993,6759,766,0,0,0,1.0,0,0,3.5955,15.2072,4.2371,10.8333,719.9152,1220.0,447,0,0,A3,224.0,13215.0,1,13,0,A2A3_1,124.0,7844.0,0.009,1,2026-06-02T09:47:28.140842,,,,,,,,,,,,
-70.8588,0.7683,719,6.1117,4.8333,6040,6040,6774,734,0,0,0,0.0,0,0,2.5946,8.1029,3.217,8.0714,691.7941,1111.0,359,0,0,A1,164.0,3661.0,1,8,0,W_A0A1_1,98.0,2777.0,0.0107,2,2026-06-02T09:51:56.380185,,,,,,,,,,,,
-92.6135,0.753,719,1.1134,3.1667,5997,5997,6764,767,0,1,1,1.0,0,0,3.2039,19.5234,3.7737,12.2381,696.9402,1128.0,367,0,0,A2,300.0,18699.0,1,13,0,A1A2_1,132.0,7811.0,0.0104,3,2026-06-02T09:56:33.873920,,,,,,,,,,,,
-99.4227,0.7379,719,1.2662,2.381,5955,5955,6695,740,0,1,1,0.0,0,0,3.8571,20.7721,3.711,8.9524,675.4937,1107.0,365,0,0,A2,246.0,10609.0,0,28,0,A1A2_1,119.0,4934.0,0.0162,4,2026-06-02T10:01:02.801558,,,,,,,,,,,,
-72.0038,0.7231,719,2.8876,4.7857,6115,6115,6791,676,0,0,0,0.0,0,0,2.5632,10.4732,3.3349,8.1905,674.3422,1106.0,385,0,0,A2,175.0,3003.0,1,13,0,A1A2_1,83.0,1473.0,0.019,5,2026-06-02T10:09:31.723990,-137.4176,0.0,3.7171,3.6667,6126.0,0.0,1.0,1.0,5.6025,36.0291,4.0526,11.7619
-93.4102,0.7087,719,3.5106,4.3095,5948,5948,6704,756,0,0,0,0.0,0,0,3.1844,18.3545,3.8949,11.9524,686.7274,1140.0,347,0,0,A2,273.0,10187.0,0,43,0,A1A2_1,124.0,5242.0,0.0196,6,2026-06-02T10:13:47.826475,,,,,,,,,,,,
-74.433,0.6945,719,3.0262,4.5952,6014,6014,6739,725,0,0,0,1.0,0,0,2.542,13.8305,3.4641,6.7857,710.2184,1128.0,397,0,0,A1,177.0,2206.0,1,13,0,W_A0A1_1,79.0,842.0,0.0213,7,2026-06-02T10:18:05.330736,,,,,,,,,,,,
-150.2745,0.6806,719,2.0444,2.881,5921,5921,6687,766,0,1,1,1.0,0,0,5.7978,40.9348,4.3612,9.9762,728.3992,1174.0,446,0,0,A2,363.0,36229.0,0,28,0,A1A2_1,190.0,20339.0,0.0264,8,2026-06-02T10:22:29.275294,,,,,,,,,,,,
-63.8549,0.667,719,15.6128,5.7619,6034,6034,6752,718,0,0,0,1.0,0,0,2.4525,18.6811,3.0187,6.3571,657.516,1088.0,349,0,0,A2,171.0,11553.0,1,13,0,A1A2_1,88.0,7105.0,0.0326,9,2026-06-02T10:26:26.227154,,,,,,,,,,,,
-76.4523,0.6537,719,3.9583,3.881,6098,6098,6842,744,0,0,0,0.0,0,0,2.6088,12.1544,3.3841,9.1667,711.6732,1137.0,402,0,0,A2,197.0,2897.0,1,13,0,A1A2_1,91.0,1086.0,0.0334,10,2026-06-02T10:34:44.280473,-68.5115,0.0,4.9878,2.881,6228.0,0.0,0.0,0.0,2.3437,13.7438,2.9766,8.5714
-77.0517,0.6406,719,2.1,2.4524,6110,6110,6720,610,0,0,0,1.0,0,0,2.5929,8.3553,3.4696,7.2619,688.5452,1143.0,376,0,0,A1,176.0,3564.0,0,38,0,W_A0A1_1,89.0,1903.0,0.0352,11,2026-06-02T10:38:56.709136,,,,,,,,,,,,
