reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-79.0944,0.784,719,7.2663,5.619,6092,6092,6828,736,0,1,1,1.0,0,0,2.8722,16.392,3.4887,7.2619,732.1363,1168.0,429,0,0,A1,171.0,3767.0,0,3,0,W_A0A1_1,92.0,2751.0,0.0031,1,2026-05-29T07:10:58.384464,,,,,,,,,,,,
-69.956,0.7683,719,1.9467,3.8571,6122,6122,6798,676,0,0,0,0.0,0,0,2.4047,7.555,3.2597,6.881,698.2698,1140.0,362,0,0,A1,149.0,2776.0,1,13,0,W_A0A1_1,93.0,2092.0,0.0057,2,2026-05-29T07:13:13.861449,,,,,,,,,,,,
-85.7893,0.753,719,1.5071,3.1905,5996,5996,6704,708,0,0,0,1.0,0,0,3.0601,15.2143,3.619,8.2143,685.3088,1138.0,388,0,0,A1,255.0,10166.0,0,43,0,W_A0A1_1,139.0,6244.0,0.0067,3,2026-05-29T07:15:29.283645,,,,,,,,,,,,
-103.3791,0.7379,719,1.0231,2.0476,5994,5994,6731,737,0,1,1,1.0,0,0,3.4742,27.4266,4.3294,10.5952,758.0543,1246.0,444,0,0,A3,200.0,6101.0,0,33,0,A2A3_1,113.0,3949.0,0.01,4,2026-05-29T07:17:55.186923,,,,,,,,,,,,
-102.9487,0.7231,719,4.0292,4.381,6045,6045,6799,754,0,1,1,0.0,0,0,3.3184,21.2934,3.8912,10.119,744.5327,1274.0,436,0,0,A3,232.0,22152.0,0,23,0,A2A3_1,127.0,13334.0,0.0131,5,2026-05-29T07:24:11.948662,-104.8961,0.0,1.7994,3.2619,6145.0,0.0,0.0,0.0,3.62,23.6545,3.6145,10.4048
-94.0132,0.7087,719,1.7972,3.9524,5961,5961,6676,715,0,0,0,0.0,0,0,3.1807,13.9169,3.8569,10.7857,687.1335,1149.0,343,0,0,A2,279.0,10354.0,1,3,0,A1A2_1,147.0,5894.0,0.0165,6,2026-05-29T07:27:45.496665,,,,,,,,,,,,
-82.5807,0.6945,719,7.2406,4.6429,5992,5992,6761,769,0,1,1,1.0,0,0,2.9426,12.6348,3.5945,8.9286,710.7037,1122.0,424,0,0,A2,203.0,5327.0,0,3,0,A1A2_1,95.0,2350.0,0.0178,7,2026-05-29T07:30:13.907100,,,,,,,,,,,,
-75.9846,0.6806,719,2.6035,3.6905,5955,5955,6747,792,0,0,0,1.0,0,0,3.0606,21.3105,3.1917,7.7619,640.0668,1014.0,373,0,0,A1,256.0,11840.0,0,43,0,W_A0A1_1,145.0,6278.0,0.0214,8,2026-05-29T07:32:32.673533,,,,,,,,,,,,
-82.8874,0.667,719,3.9039,4.2381,6013,6013,6752,739,0,0,0,0.0,0,0,2.8941,13.6761,3.585,11.9524,692.95,1149.0,376,0,0,A2,240.0,12694.0,0,3,0,A1A2_0,106.0,5793.0,0.0239,9,2026-05-29T07:35:09.836186,,,,,,,,,,,,
-177.6506,0.6537,719,3.1081,3.7381,5918,5918,6815,897,0,10,10,0.0,0,0,5.7567,61.1599,4.424,17.5238,758.089,1271.0,440,0,0,A2,551.0,70299.0,0,38,0,A1A2_1,155.0,6444.0,0.0275,10,2026-05-29T07:46:13.164970,-94.4507,0.0,1.9552,2.3333,6148.0,0.0,0.0,0.0,3.5445,18.3968,3.593,8.9286
