reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-15225.444444444445,0.99,719,3.567901234567901,0.6805555555555556,5219,0,732.9625571181134,1,2026-05-17T10:13:30.444222,,,,,,
-1730573.9444444443,0.9801,719,473.01962809917353,13.027777777777779,4264,0,4772390.3126476435,2,2026-05-17T10:14:46.369596,,,,,,
-15218.611111111128,0.9702989999999999,719,6.63030303030303,0.8194444444444444,5215,0,54383600.26407663,3,2026-05-17T10:15:53.247704,,,,,,
-16000.44444444444,0.96059601,719,1.0797546012269938,0.4027777777777778,5217,0,33381082.227844663,4,2026-05-17T10:17:00.622243,,,,,,
-15241.888888888887,0.9509900498999999,719,2.3734177215189876,0.6666666666666666,5223,0,23670606.11298244,5,2026-05-17T10:18:08.186732,,,,,,
-14955.05555555557,0.9414801494009999,719,1.3777777777777778,0.4861111111111111,5200,0,15929383.962143602,6,2026-05-17T10:19:15.698075,,,,,,
-16164.555555555538,0.9320653479069899,719,1.6687116564417177,0.5555555555555556,5217,0,11945056.536248261,7,2026-05-17T10:20:20.922295,,,,,,
-14474.666666666679,0.92274469442792,719,0.9457831325301205,0.3611111111111111,5214,0,13046860.118045896,8,2026-05-17T10:21:23.349646,,,,,,
-14492.166666666659,0.9135172474836407,719,3.3536585365853657,0.6805555555555556,5216,0,10346693.885257302,9,2026-05-17T10:22:27.270465,,,,,,
-15159.944444444447,0.9043820750088043,719,1.7375,0.3472222222222222,5219,0,8979304.557588665,10,2026-05-17T10:25:46.882460,-36035253.49999999,0.0,1516.4485006518905,31.90277777777778,1723.0,0.0
-15891.944444444436,0.8953382542587163,719,2.4404761904761907,0.5972222222222222,5212,0,8632033.951408206,11,2026-05-17T10:26:50.042019,,,,,,
-1356931.555555555,0.8863848717161291,719,456.8030888030888,9.86111111111111,4522,0,9032943.346662031,12,2026-05-17T10:28:00.629244,,,,,,
-23934504.000000007,0.8775210229989678,719,1238.9782016348775,30.333333333333332,2232,0,40036820.39960014,13,2026-05-17T10:30:05.451990,,,,,,
-14101.055555555567,0.8687458127689781,719,1.8909090909090909,0.5833333333333334,5216,0,151908254.18480527,14,2026-05-17T10:31:08.250019,,,,,,
-468233.22222222236,0.8600583546412883,719,310.17690875232773,6.611111111111111,4800,0,172162249.18723923,15,2026-05-17T10:32:14.225376,,,,,,
-18486.111111111146,0.8514577710948754,719,0.2976190476190476,0.20833333333333334,5212,0,143638646.28285813,16,2026-05-17T10:33:17.708980,,,,,,
-18249.166666666657,0.8429431933839266,719,0.8333333333333334,0.4166666666666667,5189,0,134620877.19262865,17,2026-05-17T10:34:20.196290,,,,,,
-16796.833333333358,0.8345137614500874,719,1.9702380952380953,0.5138888888888888,5211,0,122411997.84666203,18,2026-05-17T10:35:22.150880,,,,,,
-4109136.1666666684,0.8261686238355865,719,634.3320895522388,18.15277777777778,3760,0,121958554.68897775,19,2026-05-17T10:36:42.579739,,,,,,
-16981.44444444444,0.8179069375972307,719,1.7843137254901962,0.5972222222222222,5228,0,129826625.58171071,20,2026-05-17T10:40:42.510964,-70004952.88888893,0.0,2083.0232,34.666666666666664,706.0,0.0
-18400.388888888876,0.8097278682212583,719,1.6790123456790123,0.4166666666666667,5219,0,117168953.50799721,21,2026-05-17T10:41:45.596685,,,,,,
-20542.666666666682,0.8016305895390458,719,3.0795454545454546,0.7361111111111112,5204,0,123853282.39899166,22,2026-05-17T10:42:49.722222,,,,,,
-18097.444444444434,0.7936142836436553,719,2.9096045197740112,0.6666666666666666,5204,0,135749997.5392907,23,2026-05-17T10:43:52.684448,,,,,,
-16884.777777777777,0.7856781408072188,719,0.6583850931677019,0.375,5217,0,126125779.18132824,24,2026-05-17T10:44:55.400031,,,,,,
-18231.388888888883,0.7778213593991465,719,1.687830687830688,0.6527777777777778,5191,0,126556524.0073018,25,2026-05-17T10:45:59.081791,,,,,,
-13593.44444444444,0.7700431458051551,719,1.1383647798742138,0.3888888888888889,5221,0,90668007.98052852,26,2026-05-17T10:47:01.288922,,,,,,
-16162.222222222239,0.7623427143471035,719,0.9119496855345912,0.3888888888888889,5222,0,116442615.2327886,27,2026-05-17T10:48:04.268394,,,,,,
-17212.055555555544,0.7547192872036325,719,3.1032258064516127,0.6666666666666666,5225,0,107913990.68332754,28,2026-05-17T10:49:07.182873,,,,,,
-19516.111111111102,0.7471720943315961,719,3.6097560975609757,0.75,5216,0,131624043.93602225,29,2026-05-17T10:50:09.900289,,,,,,
-19708.0,0.7397003733882802,719,3.0824175824175826,0.7361111111111112,5199,0,109425228.2714708,30,2026-05-17T10:53:09.927957,-20424305.833333332,0.0,1150.3095349929545,29.458333333333332,2426.0,0.0
-20119.888888888898,0.7323033696543974,719,2.1588235294117646,0.6388888888888888,5210,0,121097939.05050418,31,2026-05-17T10:54:15.918739,,,,,,
-19785.83333333334,0.7249803359578534,719,1.7650602409638554,0.5138888888888888,5214,0,115991407.85948366,32,2026-05-17T10:55:19.594753,,,,,,
-21956.38888888891,0.7177305325982748,719,1.655844155844156,0.5277777777777778,5226,0,146999330.2992872,33,2026-05-17T10:56:24.481988,,,,,,
-22500.38888888888,0.7105532272722921,719,2.8045977011494254,0.5694444444444444,5206,0,110957147.50482441,34,2026-05-17T10:57:28.875124,,,,,,
-22229.277777777806,0.7034476949995692,719,1.639240506329114,0.5,5223,0,97110131.45540681,35,2026-05-17T10:58:33.231330,,,,,,
-19654.722222222234,0.6964132180495735,719,2.7455621301775146,0.5416666666666666,5211,0,95556021.4288943,36,2026-05-17T10:59:37.605346,,,,,,
-22584.222222222234,0.6894490858690777,719,2.2865168539325844,0.6805555555555556,5202,0,113966890.1780685,37,2026-05-17T11:00:42.236760,,,,,,
-1858019.5000000002,0.682554595010387,719,487.76205450733755,12.48611111111111,4294,0,96752203.23244089,38,2026-05-17T11:01:55.637072,,,,,,
-5169275.222222221,0.6757290490602831,719,691.1104734576758,18.84722222222222,3690,0,137187408.12139255,39,2026-05-17T11:03:19.774898,,,,,,
-22620456.555555545,0.6689717585696803,719,1201.5371713508614,30.25,2272,0,113506502.64707927,40,2026-05-17T11:08:10.713280,-36248638.833333336,0.0,1391.5077551020408,33.986111111111114,1111.0,0.0
-23872.111111111128,0.6622820409839835,719,2.290909090909091,0.5555555555555556,5216,0,173641822.80215576,41,2026-05-17T11:09:15.955395,,,,,,
-18034.722222222215,0.6556592205741436,719,1.4431818181818181,0.4305555555555556,5204,0,179741458.78011996,42,2026-05-17T11:10:19.652033,,,,,,
-22017.833333333336,0.6491026283684022,719,1.9263157894736842,0.6666666666666666,5191,0,190762229.10344228,43,2026-05-17T11:11:23.792458,,,,,,
-33632721.222222224,0.6426116020847181,719,1442.578635014837,32.56944444444444,1802,0,189327127.40798852,44,2026-05-17T11:13:46.188638,,,,,,
-19432127.055555552,0.6361854860638709,719,1130.4231870229007,28.75,2498,0,282998409.531815,45,2026-05-17T11:15:35.613317,,,,,,
-36246.333333333314,0.6298236312032323,719,2.1422222222222222,0.7638888888888888,5156,0,329640487.0968359,46,2026-05-17T11:16:28.404066,,,,,,
-37616.16666666664,0.6235253948912,719,4.835,1.1666666666666667,5179,0,491185063.03251046,47,2026-05-17T11:17:23.089764,,,,,,
