reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-50.4554,0.768,719,3.4292,2.25,4340,4340,4827,487,0,0,0,1.0,0,0,4.1547,38.9146,1.6155,3.5833,372.2017,534.0,134,0,0,B0,131.0,5989.0,1,12,0,bottom1B0_1,68.0,4141.0,0.0138,0.0055,0.0278,1,2026-06-04T12:14:59.060965,,,,,,,,,,,,
-46.8141,0.7373,719,9.9383,2.4444,4251,4251,4640,389,0,0,0,1.0,0,0,3.7572,25.2382,1.6042,3.8333,365.3811,523.0,62,0,0,B0,121.0,7744.0,0,2,0,bottom1B0_0,55.0,2858.0,0.0137,0.007,0.0225,2,2026-06-04T12:16:34.326886,,,,,,,,,,,,
-46.6107,0.7078,719,8.0116,4.2222,4299,4299,4986,687,0,0,0,1.0,0,0,2.7535,10.9353,1.7257,4.4167,418.2893,702.0,173,0,0,B1,175.0,3250.0,0,32,0,B2B1_1,61.0,1782.0,0.0088,0.0034,0.0182,3,2026-06-04T12:18:13.260890,,,,,,,,,,,,
-48.8968,0.6795,719,20.8225,3.9028,4358,4358,4972,614,0,0,0,1.0,0,0,2.9311,21.2101,1.7382,4.6806,421.0974,634.0,169,0,0,B1,158.0,1871.0,1,7,0,B2B1_1,47.0,727.0,0.0085,0.0033,0.0175,4,2026-06-04T12:19:53.215966,,,,,,,,,,,,
-40.814,0.6523,719,10.2504,3.6389,4391,4391,4978,587,0,1,1,1.0,0,0,2.3879,10.2504,1.6319,3.9583,408.2601,597.0,109,0,0,B1,147.0,3312.0,0,2,0,B2B1_1,52.0,2099.0,0.0092,0.0041,0.0168,5,2026-06-04T12:22:57.658887,-51.2806,0.0,20.8902,4.3611,4322.0,0.0,0.0,0.0,3.087,20.8902,1.8265,4.4583
-43.2339,0.6262,719,7.8477,3.8472,4353,4353,4944,591,0,0,0,1.0,0,0,2.5059,11.1307,1.6873,4.2222,416.9193,622.0,103,0,0,B1,150.0,2577.0,0,7,0,B2B1_1,49.0,1095.0,0.0094,0.0045,0.0163,6,2026-06-04T12:24:43.191920,,,,,,,,,,,,
-131.5051,0.6012,719,2.9402,2.5278,4107,4107,4642,535,0,3,3,1.0,0,0,9.1924,144.5888,2.169,9.8889,450.4451,813.0,313,0,0,B1,442.0,83555.0,1,12,1,A1B1_1,66.0,13770.0,0.0163,0.0114,0.0164,7,2026-06-04T12:26:30.552727,,,,,,,,,,,,
-43.0897,0.5771,719,16.0534,4.75,4342,4342,4960,618,0,0,0,1.0,0,0,2.4266,16.0534,1.6829,4.75,420.6342,651.0,145,0,0,B1,173.0,3084.0,1,2,0,B2B1_1,54.0,1216.0,0.0204,0.0155,0.0162,8,2026-06-04T12:28:15.019071,,,,,,,,,,,,
-43.7677,0.554,719,6.3045,4.1806,4340,4340,5000,660,0,0,0,1.0,0,0,2.5262,11.6044,1.6417,4.4306,412.516,660.0,158,0,0,B1,151.0,1957.0,0,12,0,B0B1_1,38.0,586.0,0.0197,0.015,0.0158,9,2026-06-04T12:29:58.755151,,,,,,,,,,,,
-39.0996,0.5319,719,15.019,3.8194,4406,4406,4933,527,0,0,0,1.0,0,0,2.3411,15.019,1.5634,3.8194,395.8011,566.0,95,0,0,B1,153.0,3007.0,0,42,0,B2B1_1,42.0,936.0,0.0194,0.0147,0.0154,10,2026-06-04T12:33:03.481070,-30.6892,0.0,2.3559,2.1111,4294.0,0.0,1.0,1.0,1.6207,8.8715,1.3436,3.625
-50.5215,0.5106,719,12.7758,4.7083,4351,4351,5020,669,0,0,0,1.0,0,0,3.13,18.8627,1.7011,4.9583,412.8553,702.0,148,0,0,B1,224.0,7625.0,0,32,0,B0B1_1,58.0,2134.0,0.0201,0.0156,0.015,11,2026-06-04T12:34:46.639992,,,,,,,,,,,,
