reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-37726.99999999993,0.95,719,1.0957446808510638,0.19444444444444445,3506,0,164918.89067870815,164918.88704449957,0.019690477956517984,1,2026-05-18T06:06:49.308634,,,,,,
-6684.555555555555,0.9025,719,3.144230769230769,0.3888888888888889,3496,0,6167.782167394901,6167.777855078601,0.014518428775216342,2,2026-05-18T06:08:33.298307,,,,,,
-6765.333333333332,0.8573749999999999,719,0.9021739130434783,0.18055555555555555,3508,0,2942.2760802840658,2942.272267921246,0.012753772390008968,3,2026-05-18T06:10:17.228306,,,,,,
-7051.277777777776,0.8145062499999999,719,1.043956043956044,0.25,3508,0,2852.11549088819,2852.11178198378,0.012315598681765986,4,2026-05-18T06:11:59.248760,,,,,,
-6124.277777777769,0.7737809374999999,719,0.8924731182795699,0.18055555555555555,3507,0,3908.1660128873314,3908.1625851775743,0.01137993519579129,5,2026-05-18T06:13:40.553241,,,,,,
-5700.6111111111095,0.7350918906249998,719,0.6170212765957447,0.08333333333333333,3506,0,3349.3442375809163,3349.3410335535464,0.01068859666803533,6,2026-05-18T06:15:22.589387,,,,,,
-5319.0,0.6983372960937497,719,0.6593406593406593,0.19444444444444445,3508,0,3224.758641355724,3224.7554563010353,0.010556768168732834,7,2026-05-18T06:17:09.346429,,,,,,
-5364.555555555553,0.6634204312890623,719,1.108695652173913,0.1527777777777778,3507,0,5521.547337623564,5521.5441600815475,0.010545277013411028,8,2026-05-18T06:19:15.396890,,,,,,
-4783.722222222224,0.6302494097246091,719,1.2298850574712643,0.20833333333333334,3512,0,5482.008709372996,5482.005474488493,0.010719495076784586,9,2026-05-18T06:21:15.160034,,,,,,
-4583.166666666664,0.5987369392383786,719,0.6436781609195402,0.1388888888888889,3512,0,5867.660397546845,5867.657186834471,0.010708886047149068,10,2026-05-18T06:25:11.388985,-63182.055555555526,0.0,1.5142857142857142,0.5694444444444444,3425.0,0.0
