reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-9031.055555555562,719,0.51,0.2777777777777778,3499,0,1,2026-05-16T01:16:43.269525
-9286.944444444447,719,0.9607843137254902,0.2916666666666667,3497,0,2,2026-05-16T01:17:28.219652
-9255.388888888889,719,0.5567010309278351,0.2222222222222222,3502,0,3,2026-05-16T01:18:12.994884
-9292.944444444443,719,1.0566037735849056,0.2638888888888889,3493,0,4,2026-05-16T01:19:42.339858
-9113.000000000004,719,0.8411214953271028,0.2361111111111111,3492,0,5,2026-05-16T01:20:27.013841
